Unnamed: 0,CCNB1,ZWINT,PBK,GRHL3,CERS3,NEIL3,KPNA2,HOXC13,USH1G,ATAD2,HOXA10,PRKCE,INMT,CLIC5,HECW2,BTBD11,TGFBR2,CACNA2D2,NKX1-2,CABYR,ADAMTS8,VEGFD,PREX2,PHACTR1,SLC6A4,SLC1A1,FOXF1,LIMCH1,ABCA8,UTRN,SCN7A,TMEM100,CLDN18,TSKU,GPD1L,CITED2,PTPRM,RECK,ADH1B,SLC7A11,OGN,SLIT3,LRRK2,DSC1,STXBP5L,OGDHL,NR0B1,KPRP,PAX3,DDAH1,KCNQ5,SALL1,SLC6A11,PEBP4,LEFTY2,LRP8,TBX18,ENPP4,AKAP12,LPCAT1,ULBP2,DIRAS2,CRTAC1,JAKMIP3,CBR3,SERTM1,PRDM16,SLC47A2,SHISA9,CAPN3,NECAB2,FRRS1L,RUNDC3A,F2RL2,POPDC3,CHP2,PTPRN2,LRP1B,IGSF10,SELE,ABCC2,SLC38A11,SYNDIG1,ABCA4,PROK2,GREM2,HOXA9,SYT2,AGTR2,NTRK3,CHGA,ELAVL2,FLG,CCNA1,PRB4,CLDN8,CCDC190,DEFA5,OBP2B
TCGA-NC-A5HI-01,6556,3695,913,1917,2748,423,9206,52,464,3190,378,594,72,73,569,1102,600,142,18,294,44,20,51,70,97,595,138,92,53,2308,10,38,13,2286,1304,1124,530,147,24,659,12,113,385,19,8,276,0,4,41,362,20,1,26,29,3,771,7,233,116,1410,476,2,53,6,195,2,26,68,1,82,9,49,23,58,0,104,99,1,521,63,34,8,10,103,25,16,20,274,0,6,0,0,15,1,0,1413,3450,0,1
TCGA-NC-A5HJ-01,3409,3409,530,29,4,214,6398,127,1,4876,2,1331,3901,8768,903,62,10303,4073,0,328,1074,2286,562,279,396,1583,1627,8540,1533,7649,1486,1812,24051,1659,2929,5875,3506,717,8456,375,147,3018,9611,1,89,23,11,0,1,2890,59,69,0,3950,200,3247,5,2147,1420,22489,74,47,2378,82,78,285,455,68,719,691,29,23,21,18,275,13,455,120,761,6,29,9,75,51,4,36,10,24,549,147,12,2,11,24,0,18,25,0,88
TCGA-NC-A5HK-01,3402,3539,966,1224,32,235,8197,363,41,3953,233,515,42,429,261,281,2494,678,35,213,5,131,28,117,6,128,132,2107,33,1570,35,17,43,4010,2132,2103,2325,355,4,405,6,14,128,0,7,167,0,3,0,1705,3,0,2385,6,1,1455,3,1233,7036,16655,1113,0,94,689,90,0,518,23,485,147,79,30,294,9,103,4,324,1,248,15,97,11,36,1,5,1,76,200,2,1,31,0,4,6,1,1,1,0,1
TCGA-NC-A5HL-01,3841,2319,579,2960,437,171,12940,133,40,2352,320,473,156,219,105,1206,1884,364,5763,4058,26,76,83,122,41,235,442,888,74,3995,139,17,335,11311,1805,867,451,608,295,7907,31,125,751,28,179,90,2896,0,29,304,157,367,23,96,2,3365,5,752,260,2278,92,605,165,1548,2435,308,180,326,2207,304,178,1253,368,119,1108,4267,145,337,4150,15,83,5,102,20,2,3,292,22,18,26,139,2,21,5268,0,1386,3,0,1
TCGA-NC-A5HM-01,3525,2938,906,590,857,279,9801,20,39,3296,439,462,72,113,185,1508,2025,72,229,93,2,6,31,34,11,425,86,739,53,1211,5,12,6,4850,1069,1650,392,245,0,577,1,43,175,9,12,177,1,0,4,831,142,43,128,17,0,587,580,750,1178,3905,671,6,31,7,198,138,11,57,8,30,10,22,81,89,92,13,38,2,262,24,31,4,33,208,18,14,74,6,1,8,2,37,2,1071,0,43,806,0,1
TCGA-NC-A5HN-01,3845,3356,1442,1555,3954,262,13991,144,3387,4426,71,1101,37,26,188,2622,2974,65,588,330,4,49,61,48,110,631,78,4041,2,2832,1,2,30,4979,658,493,252,206,9,9611,15,154,37,95,4,81,0,153,0,159,897,3,0,1,0,3794,1075,31,220,3338,175,0,14,243,330,345,8,1267,4,179,72,0,514,242,3,103,78,805,59,14,576,20,5,163,2,2,24,34,0,0,58,1,254,126,0,1972,697,0,2
TCGA-NC-A5HO-01,3271,1293,1094,1284,1224,115,5619,181,55,1897,7,111,24,49,132,661,376,75,1,37,7,20,54,34,23,212,22,129,23,1100,2,5,10,1786,763,597,371,86,28,362,5,66,293,4,0,78,1,3,132,128,4,4,0,1,0,537,1102,692,73,476,475,1,2,33,270,1,6,24,9,58,47,22,37,15,15,38,41,0,54,45,18,10,24,663,23,11,32,9,2,1,1,2,11,7,0,19,1076,0,2
TCGA-NC-A5HP-01,1705,1782,430,716,1948,80,5068,301,534,1912,392,386,78,103,363,1230,1702,323,3,41,32,39,83,68,35,95,184,1625,52,2467,36,35,232,2975,613,605,1198,682,118,299,485,707,753,37,4,344,2,20,7,389,120,19,55,93,6,323,895,292,850,4461,221,123,287,808,87,16,32,127,3,194,16,41,326,322,52,434,128,6,141,37,39,29,407,16,0,48,33,56,51,21,5,3,356,904,231,22,3,0,1
TCGA-NC-A5HQ-01,4702,2916,932,2770,2410,260,8435,200,339,5267,249,700,472,281,491,649,1440,820,47,376,123,257,212,83,23,481,152,551,202,1497,146,102,426,4805,1960,1006,1395,278,855,1535,48,587,1265,13,14,1820,2,7,4,405,214,0,260,345,8,921,13,162,321,3785,283,2,404,465,121,12,60,520,9,271,39,25,48,141,2,6,86,7,450,176,50,82,49,17192,1,17,43,163,35,39,7,4,173,12,0,2189,5367,0,0
TCGA-NC-A5HR-01,2611,2063,871,758,188,259,8498,88,904,4591,605,685,105,79,232,3277,2521,172,57,2193,12,149,85,137,9,34,88,1085,15,1812,19,4,92,11302,597,589,392,241,55,8170,7,98,333,6,821,763,6954,2,45,185,74,11,0,11,1,2732,642,323,218,1376,16,1161,9,973,363,75,108,231,117,393,270,137,318,3294,259,1084,202,49,1955,42,3108,1347,100,5664,2,33,70,114,2,11,212,6,90,1168,0,1037,18,0,2
TCGA-NC-A5HT-01,2684,1190,552,1066,5831,249,7298,59,945,4572,188,1627,172,77,563,2062,6780,493,1,738,267,38,178,84,5,496,176,280,98,4627,59,49,173,13136,4161,2045,1092,130,111,715,52,853,558,48,5,101,2,3,52,3801,1247,9,1,148,1,1398,35,60,769,8188,523,3,399,261,319,2,50,274,19,755,34,2,20,164,1,7,121,0,978,236,26,63,31,323,0,15,147,66,211,99,21,0,10,46,1,11,564,0,0
TCGA-NK-A5CR-01,1999,1091,574,1746,245,106,6047,31,345,3012,470,498,55,19,134,647,706,56,48,119,5,84,31,15,18,61,54,803,47,2393,19,9,36,6489,453,960,130,176,47,10562,3,33,302,8,9,3,146,13,0,501,802,0,1,48,1,1740,7,47,225,2696,1062,22,315,353,251,13,34,15,688,45,68,999,3,334,2,0,37,240,665,2,46,2,16,32,1,11,19,72,8,1,0,1,17,4,3,7,72,0,0
TCGA-NK-A5CT-01,2591,3599,823,740,1727,140,4905,197,67,2451,169,687,73,716,392,1302,2350,155,1,124,3,16,33,134,5,136,154,4109,130,1441,34,62,28,3296,494,4131,2196,36,6,740,3,16,708,4,3,3,0,5,2,451,37,0,146,67,3,564,182,79,1814,10977,4689,0,345,5,70,2,34,40,7,406,12,2,429,2,2,116,51,0,25,55,225,5,14,45,43,2,12,50,166,6,15,5,12,29,0,5,4,0,0
TCGA-NK-A5CX-01,2134,2559,929,3369,1166,105,3240,257,332,2566,398,459,144,418,323,1411,5462,276,363,141,16,16,61,61,5,261,216,581,35,2413,128,91,96,3957,1745,1831,777,319,231,85,38,620,1196,15,39,32,0,0,0,625,87,25,3,236,6,679,9,536,1544,3693,644,5,385,17,98,11,64,171,1,215,0,2,31,54,0,98,144,1,94,40,30,8,499,42,22,19,97,43,31,45,8,1,15,404,0,51,38,0,0
TCGA-NK-A5D1-01,6331,2426,1217,33,36,715,7443,391,265,3465,578,463,112,59,295,908,1276,963,25,333,38,35,209,454,7,136,444,820,98,1501,197,142,83,1647,281,1191,606,278,220,70,2,237,1831,1,74,1059,26,3,369,1569,197,313,194,734,0,891,229,1104,742,10729,194,31,1047,202,47,8,343,3,20,110,55,527,78,14,236,86,753,24,403,5,19,12,10,52,56,64,1005,210,394,147,30,195,1,132,0,2,1,1,557
TCGA-NK-A7XE-01,3468,3622,1061,298,193,282,12109,25,67,2863,281,271,40,29,148,647,2202,66,263,1,7,35,18,46,14,13,24,239,10,541,2,5,22,5487,1507,481,491,239,12,3562,34,135,95,4,0,554,0,16,19,187,45,14,408,1,1,1202,9,337,289,5945,8,50,14,399,152,3,115,629,36,31,75,205,206,262,174,374,22,7,160,9,3976,13,16,1020,2,1,12,89,0,1,51,0,14,255,1,0,0,0,0
TCGA-O2-A52N-01,3596,1567,459,165,1826,281,8048,332,812,4094,411,535,186,191,168,717,5246,242,13,175,82,70,65,74,9,151,150,733,63,2057,71,44,344,3080,427,2641,852,235,196,1561,24,512,1103,74,10,1412,53,3,7,405,64,15,249,218,3,1220,1046,144,1362,15308,350,17,732,82,164,1,174,414,13,287,7,18,723,51,840,343,107,7,29,84,72,8,69,63,2,11,604,51,148,7,265,29,74,2644,0,23,23,0,0
TCGA-O2-A52Q-01,5874,2590,376,90,8,546,7524,2,2,3370,75,379,42,365,364,663,4107,25,90,95,2,26,77,101,1,85,21,455,25,2979,5,13,15,6124,700,3202,1769,318,118,3878,9,112,451,1,1,40,2469,1,0,732,113,28,275,6,0,2028,194,950,1458,8460,98,2,68,176,160,5,128,8,6,111,81,0,29,51,356,0,172,1,7,284,6226,15,193,6,35,6,6,9,0,16,0,18,34,23,0,54,1,0,3
TCGA-O2-A52S-01,5193,5449,1805,845,322,341,20856,377,189,6493,277,461,46,190,254,3150,1621,785,78,1342,92,55,64,97,25,44,1269,510,54,1910,17,10,22,12307,1152,702,720,942,209,19805,47,172,428,10,72,390,593,6,6,195,149,153,767,0,2,2868,762,847,6279,3182,188,53,90,2509,171,15,760,123,141,101,947,438,99,382,162,524,172,19,1065,117,674,1364,441,10,43,13,616,49,0,93,189,58,74,272,3,205,1,1,0
TCGA-O2-A52V-01,3812,3559,1154,1719,3964,262,8992,209,494,3946,509,1433,120,59,349,1435,1838,343,4,167,17,90,119,87,14,92,219,412,97,6378,121,31,86,5531,1857,1465,1367,347,20,1347,17,540,598,5,3,2957,1,78,22,612,286,532,58,18,4,3008,1137,750,946,5384,1113,17,127,946,88,5,24,231,5,146,30,381,527,51,181,96,98,18,356,2018,30,24,124,41,21,26,19,105,5,15,13,1,68,105,0,65,468,0,0
TCGA-O2-A52W-01,3549,2258,841,1396,1310,276,7833,0,199,6382,229,523,313,271,310,192,998,152,41,126,108,39,145,47,83,253,251,366,50,2336,92,78,153,3217,2128,2270,548,87,841,611,52,406,917,2,3,16,0,18,1,497,1055,1,2,68,9,609,8,144,776,2957,899,1,108,3,87,0,72,170,7,161,3,0,26,13,3,4,71,21,862,115,21,3,6,208,4,12,35,121,23,74,4,0,72,9,0,9,2002,0,0
TCGA-O2-A5IB-01,6235,6615,3695,649,30,945,18124,0,16,10248,0,1048,82,277,728,25,1542,262,8,1999,25,28,223,140,20,273,124,1105,23,14210,117,1588,85,1133,1467,4796,1889,574,66,1136,6,430,1860,214,141,221,30,1,7,4001,2160,19,1349,4,2,4765,9,3009,7700,10356,115,185,149,340,59,11,22,42,368,172,111,32,36,3,3171,26,46,2318,898,12,46,23,909,21,0,0,2,181,1,9,21,2,2,67,0,312,39,0,23
TCGA-XC-AA0X-01,1411,1207,581,5300,1852,63,7335,224,592,1625,47,772,553,1234,734,1018,4253,1177,159,292,281,196,355,288,145,461,266,1599,366,6255,443,323,1706,3882,1221,3030,1710,354,492,4104,78,869,5525,690,113,136,26,433,40,1378,153,26,11,1020,26,2479,397,818,3321,9038,494,179,1501,197,308,9,188,154,411,392,44,267,107,383,246,76,274,82,543,111,69,172,115,312,14,45,8,280,89,27,16,1,1016,411,0,281,1261,0,1
