Unnamed: 0,CCNB1,ZWINT,PBK,KPNA2,HOXC13,ATAD2,HOXA10,WWC2,PRKCE,CKS1B,HECW2,TGFBR2,RIMS2,PREX2,SLC1A1,LIMCH1,GGH,UTRN,TMEM100,TSKU,GPD1L,CITED2,PTPRM,LEPR,GIMAP6,TFR2,RECK,MAGEA10,ELOVL4,GATA6,SLC7A11,LRRK2,CSAG1,SLC19A3,MSR1,GRM4,MAGEA12,ARHGAP29,PAX3,GRIP1,C2,DDAH1,CPB2,KCNQ5,GMFG,LEFTY2,ITM2A,TBX18,ENPP4,BEND6,AKAP12,NR3C2,LST1,ANXA3,LPCAT1,ULBP2,PGC,COX7B2,VTN,SERTM1,PRDM16,TLR8,POPDC3,PAH,VWDE,SELE,GREB1L,ADAMDEC1,SYNDIG1,PROK2,GTSF1,GREM2,RND2,SLC22A3,HOXA9,AHSG,SLC38A4,RBP4,GLDC,ELAVL2,MAEL,SERPIND1,F2,TM4SF5
TCGA-51-4080-01,3836,2150,1461,16575,575,4987,570,1210,496,5822,428,1463,642,107,61,766,3227,5622,208,6111,1252,886,527,460,386,221,420,1,1184,70,22623,1185,3,27,2405,9,0,570,73,1043,367,863,32,33,316,6,690,1664,1678,292,388,448,240,2600,2424,328,24,1,3,255,289,193,686,309,286,49,46,1846,34,3,3,400,5398,54,13,13,25,45,364,22,2,21,2,0
TCGA-51-4081-01,3228,2174,1221,9901,303,3829,222,712,341,2303,659,2361,1045,134,95,1834,2847,7494,9,8921,813,807,1129,230,178,233,656,5,1054,44,7418,419,0,13,593,18,0,520,7,852,238,596,4,404,205,2,58,1163,116,133,996,115,89,410,3744,166,11,0,12,66,84,63,118,4,96,101,150,222,1653,0,2,23,792,242,58,75,75,44,90,0,0,4,3,0
TCGA-51-6867-01,3659,2267,1149,12897,140,3604,430,804,1897,3172,734,7096,156,213,169,3284,3404,3544,248,11013,1968,1776,1059,345,1076,246,531,8,887,209,9893,468,2553,64,1319,84,3572,974,3,1052,827,1042,8,1342,530,15,910,1326,1231,124,1407,208,226,1106,5767,64,218,162,3,34,145,124,65,56,2085,151,265,375,242,7,21,10,1359,68,22,118,19,28,138,6,5,7,1,0
TCGA-52-7622-01,3672,1950,1181,10682,211,2286,259,2170,1506,2072,807,9602,91,496,678,7510,2077,10578,250,10117,2074,3913,2320,720,1542,127,1479,15,383,720,29249,13242,424,243,3790,6,629,2154,1,665,2833,2973,87,507,1747,13,908,1105,1051,299,4985,644,1130,5457,26510,543,3571,28,34,463,728,589,420,15,583,856,252,2079,299,47,62,29,676,1487,14,57,109,295,284,4,6,298,1,0
TCGA-52-7810-01,4138,2166,1006,7208,565,6460,228,485,437,2606,316,3993,865,23,42,2348,3782,1660,5,14207,1691,1277,567,562,63,204,106,1164,937,47,4163,125,0,38,174,117,0,588,0,206,284,485,2,294,332,0,110,808,209,369,299,15,294,5052,40983,3288,231,1,0,4,25,7,303,8,156,3,5,25,507,4,9,53,82,101,38,10,626,10,805,0,0,4,0,0
TCGA-52-7811-01,4721,2808,1698,10068,155,4096,270,949,1050,4009,775,7364,141,658,378,2438,3282,4466,32,7883,1033,2395,1799,676,1248,63,451,3,240,644,7645,3501,7,151,2140,16,1,2070,1,1178,1131,1366,31,566,1206,18,531,1431,496,174,1071,327,523,1714,16629,1265,2267,12,10,13,162,244,921,6,77,234,26,330,175,7,1503,46,173,964,16,5,104,58,627,1,4,750,0,0
TCGA-52-7812-01,9301,6115,1120,23243,3,7457,12,760,749,3674,231,4943,162,91,1060,5640,3579,3435,17,5330,738,1984,1120,256,721,98,351,0,46,187,2941,1288,5,35,1785,8,3,2818,0,211,1013,2036,18,273,1066,6,802,3,1570,813,1411,233,547,3729,98280,54,129,1,1,3,78,449,100,5,248,113,255,2001,67,8,16,12,114,205,8,4,71,3,112,76,3,294,0,0
TCGA-56-1622-01,4019,1792,954,14211,3,5523,146,680,511,1768,422,4757,1278,227,69,899,7890,3839,14,7278,1665,2409,822,159,183,87,144,0,279,100,3147,541,0,12,592,714,0,1536,4,641,190,1067,6,1156,154,5,120,49,1097,165,3915,874,80,8084,3906,910,199,4,11,111,32,35,13,0,3,101,663,287,27,18,3,25,418,37,38,12,38,42,14,7,0,14,2,0
TCGA-56-5897-01,2823,2719,573,8956,302,3809,225,1296,717,1714,814,8959,158,230,315,3635,6111,4113,107,19751,821,2432,1866,515,1775,90,1003,6,180,348,29533,518,6,106,5948,118,2,771,3,331,1474,914,3,554,1245,17,796,547,620,500,2293,135,869,1189,2708,368,54,0,12,3,392,543,653,1,97,85,30,1463,857,14,20,48,81,280,8,14,58,290,74,144,13,56,1,0
TCGA-56-5898-01,2308,905,371,4538,326,2178,81,804,600,990,427,4273,471,196,270,3210,1498,4039,213,6380,1360,5632,1092,473,794,177,330,8,55,251,2665,4335,0,96,1660,23,0,957,60,614,1717,698,100,481,706,11,2379,414,366,98,973,279,603,2955,13773,908,2936,1,17,58,286,236,157,4,14,95,74,219,104,3,7,45,117,782,5,25,25,217,31,4,15,1053,1,0
TCGA-56-6545-01,4551,2994,1273,13130,441,5375,189,3955,813,2381,1019,16264,985,373,619,2894,3163,6090,770,13336,1872,4512,2742,1101,2383,411,1274,4421,128,580,769,3430,686,281,2870,457,1908,2975,211,1094,2008,1855,70,95,1470,13,1499,430,962,263,2875,443,1115,5423,13939,657,1755,0,31,70,231,965,101,28,76,465,610,2339,934,87,157,275,331,567,19,26,473,538,86,61,16,195,3,1
TCGA-56-6546-01,6215,7148,1361,16833,2178,7360,32,1633,456,3141,678,5029,965,227,228,1467,3816,8769,174,5137,2607,5754,1156,367,1464,444,666,345,3974,822,295,3794,2619,65,3439,469,3706,1378,1,3055,3302,3627,6,155,2331,30,1043,16,801,683,10405,283,1432,340,15919,51,1719,1,33,2,258,1006,1135,10,668,96,284,4553,328,8,2047,54,1534,580,35,38,114,301,687,6,6327,1015,10,2
TCGA-56-7221-01,3220,1859,1133,11746,350,2237,272,403,1272,2810,2728,3017,329,117,796,1007,5302,12890,55,8313,2292,1168,1117,199,615,404,606,1,31,188,5810,1917,1151,29,1066,13,1490,419,7,60,528,4209,20,1262,276,28,846,2710,560,43,417,356,175,2392,9262,558,188,10,4,7,139,47,12,118,652,27,11,278,84,1,5709,18,239,228,10,1,53,59,148,3,26,140,28,0
TCGA-56-7222-01,4480,3769,1495,19798,116,9872,270,558,1403,4524,451,8983,53,166,852,1190,3944,6372,19,5283,889,2054,558,736,176,174,173,0,46,157,2479,10531,6,50,286,8,2,513,1,549,807,1064,4,1870,259,66,91,4,319,178,3534,137,153,2900,10213,160,14114,0,5,0,148,45,101,2,865,408,83,90,27,15,43,7,32,722,6,0,531,6,21,155,0,1842,1,0
TCGA-56-7223-01,8030,6860,2177,23323,508,8461,117,734,1784,4833,725,3648,2198,1505,151,1502,10143,14832,49,18421,1187,1652,2412,10628,344,162,440,1,540,224,31829,245,0,131,802,693,0,883,170,1113,404,2007,130,145,307,149,189,112,3354,311,3772,497,114,3141,10867,112,29,194,75,26,890,33,240,8155,1307,148,227,73,1391,14,16,196,3610,29,25,9,25,206,707,160,4,55,1,1
TCGA-56-7579-01,4848,2914,1037,14146,210,3213,18,438,1226,2320,491,1335,19,108,20,214,1677,5932,6,10772,1591,1757,738,397,355,807,283,1068,26,33,23143,159,199,9,1098,12,241,461,0,137,414,1633,3,19,470,3,116,17,79,260,268,19,405,202,3698,1074,42,0,9,2,128,107,464,1,0,351,7,838,50,22,8,0,252,25,5,38,65,8,225,0,0,4,2,0
TCGA-56-7582-01,1972,1358,1540,8951,244,5514,308,420,466,2196,493,2416,1078,135,99,882,2108,5113,23,10655,660,934,621,111,471,117,311,2,993,206,11501,695,1,38,1541,43,0,681,6,375,289,295,2,1008,334,1,153,855,255,370,922,104,250,288,2946,305,2,0,7,75,83,183,191,36,677,26,136,593,915,2,8,3,569,216,9,4,6,3,22,4,2,6,0,0
TCGA-56-7822-01,1216,1521,482,4127,1254,3189,282,1066,489,830,463,14982,887,235,152,4192,5126,3153,223,6550,867,3587,1939,929,658,29,305,553,494,262,3497,1137,1,122,1715,44,0,693,6,750,642,576,29,94,440,33,1086,323,1203,133,527,247,349,4040,10412,7065,245,0,12,2,113,133,214,5,39,90,11,1075,77,8,56,86,76,1604,12,11,24,344,8,7,0,299,4,0
TCGA-56-8201-01,3185,1596,572,8454,574,3263,9,1009,346,1502,429,5987,4,102,69,302,1458,2859,55,4231,430,1861,875,232,1645,55,569,1,132,130,142,570,1,89,4350,278,0,4442,0,210,1343,553,0,19,1192,1,767,459,350,91,2360,36,914,1729,8190,423,11,0,16,0,18,912,5,1,7,219,166,2067,305,23,1157,9,241,56,6,0,4,15,296,5,3,6,4,0
TCGA-56-8304-01,3546,3021,1040,11654,9,3629,208,278,531,1291,213,874,11,22,120,206,1976,1145,28,3761,2390,1596,386,170,212,40,73,64,284,53,236,411,210,82,376,6,240,335,6,45,389,403,3,84,417,3,229,362,97,78,176,144,206,276,2579,1390,131,22,1,0,26,57,14,2,83,29,185,157,20,4,27,1,106,78,22,5,1249,16,79,1,7,107,1,0
TCGA-56-8305-01,1698,1061,952,6226,47,2145,339,771,524,1805,314,1864,182,52,104,870,1070,4546,92,8510,471,1283,810,212,201,147,354,1822,528,98,5323,642,105,35,1029,36,120,273,4,458,651,409,12,111,418,1,402,613,338,160,1327,54,176,674,7098,1068,156,253,6,23,261,47,1681,70,122,344,26,74,133,5,67,17,363,92,9,33,19,21,44,0,6,13,4,0
TCGA-56-8307-01,4397,2831,1141,8156,39,2916,491,1006,932,1373,284,1319,24,74,105,649,1321,3503,10,3315,512,1589,1376,610,331,24,143,4171,322,613,695,485,399,111,911,342,2,1723,325,702,286,714,17,1785,448,0,259,492,4674,60,308,927,231,373,2820,208,122,0,11,0,115,166,150,40,679,46,66,585,237,8,4421,2,129,1160,146,4,76,2,18,0,0,4,3,0
TCGA-56-8308-01,1211,1430,430,5332,85,1664,192,676,1131,1645,524,2420,57,133,100,1624,2256,4952,49,6977,581,1610,800,168,389,110,638,8,165,131,3791,1044,123,28,863,39,219,450,16,418,556,693,11,349,476,4,422,669,244,101,799,69,220,1709,2871,826,260,1,11,34,54,122,582,28,354,476,76,217,121,2,566,13,432,132,7,58,30,45,66,11,51,154,1,0
TCGA-56-8309-01,1292,1218,355,6113,17,1883,99,1167,1122,1112,978,6791,6,143,576,1215,1952,5945,382,2286,998,5350,7731,294,2002,40,368,0,107,2372,390,3455,30,187,1511,9,51,1094,39,1674,1535,1907,25,289,2126,3,2204,74,1798,67,1348,820,1597,3708,4761,275,9594,0,21,1,237,790,7,96,16,350,11,3477,971,25,490,21,203,1329,16,15,160,58,83,121,5,38,7,0
TCGA-56-8503-01,1424,1214,395,4758,286,2155,92,655,578,980,420,3696,52,114,194,741,1983,2048,51,4947,447,1167,1326,224,623,49,458,0,400,325,524,583,6,108,1218,48,0,1043,12,251,652,628,4,178,754,20,1179,302,414,243,1745,60,580,743,3448,960,19,0,13,12,48,353,56,9,240,577,80,545,289,42,53,131,79,91,21,2,78,75,596,27,14,8,0,0
TCGA-56-8504-01,4987,2096,905,11751,77,3991,277,412,480,1815,607,1918,503,54,362,856,2890,2039,91,5346,1138,593,382,112,433,188,269,0,90,72,3575,296,4,35,1201,19,0,255,1,120,487,334,1,293,372,0,415,99,224,65,439,36,199,414,2754,168,37,0,5,1,30,116,2,0,37,67,9,696,126,1,15,1,322,202,23,7,240,36,13,1,3,24,1,0
TCGA-56-8622-01,300,436,53,1765,1428,820,3,647,479,754,286,3972,927,131,95,3790,706,1492,61,7043,995,2501,1144,484,392,101,236,4,972,285,1417,1304,792,45,922,3172,662,577,1,740,846,640,22,129,590,6,251,510,1110,126,797,134,398,4177,8425,1057,673,0,25,0,127,79,35,14,173,80,16,167,417,2,21,19,61,341,9,9,168,9,21,15,2,8,26,0
TCGA-56-8623-01,338,387,44,1710,3,906,8,5960,3212,591,2489,24362,6,1184,4169,26713,719,12829,2286,1767,5253,21465,9403,1963,4060,64,1881,7,52,1731,275,23627,7,1843,27095,31,12,5272,1,130,4219,4615,1883,38,5861,433,2270,12,5140,71,3714,1750,4600,9675,45439,108,14002,0,162,862,1233,2104,24,2,109,8786,19,963,77,97,126,149,229,1912,4,2,68,4247,33,6,11,1050,17,4
TCGA-56-8624-01,1182,626,171,1030,1523,1486,6,374,614,793,286,3247,775,256,111,2521,443,2315,166,3651,880,2038,2046,1198,379,95,376,1,739,313,147,1450,0,214,884,80,5,3242,7,623,304,730,24,95,347,16,753,12,647,75,856,419,255,2075,3859,106,611,0,10,1,160,75,26,9,43,96,9,120,105,3,14,53,86,7522,3,23,15,11,16,22,13,22,3,0
TCGA-56-8625-01,1691,3440,832,5652,81,2821,121,797,818,895,353,6475,513,213,234,1427,2199,4873,161,3564,975,2446,2299,254,1644,72,785,1,122,236,312,1950,1,30,6682,166,0,599,5,261,1586,1499,4,128,1078,2,634,28,1207,95,1195,325,858,636,6696,421,92,102,15,1,162,1473,3,5,48,108,161,1619,469,3,21,105,24,208,20,18,121,138,70,7,8,78,1,0
TCGA-56-8626-01,637,745,111,2140,855,1625,262,1499,578,620,683,4345,536,245,620,2388,1126,3234,641,2784,829,3506,1876,604,493,367,540,3145,784,276,379,3655,717,170,2328,223,947,1886,5,293,755,1300,119,198,421,7,791,447,668,248,3925,237,396,1322,24630,830,2544,46,13,30,353,237,127,8,1368,20,59,82,605,7,1427,252,84,1344,66,0,29,63,20,1,857,369,2,0
TCGA-56-8628-01,836,666,206,1841,91,1793,210,902,1225,736,779,5512,294,365,350,2123,2191,4846,535,3558,1077,2666,2506,990,1069,95,399,1795,41,393,213,6081,425,162,2254,164,451,1320,15,124,759,1299,65,89,1047,20,846,527,503,295,1323,416,742,2657,16182,365,952,40,18,14,272,227,10,3,49,192,8,270,119,4,795,31,181,541,225,4,23,137,31,1,7,78,5,0
TCGA-56-8629-01,2271,1531,519,7921,287,1457,221,680,798,1049,233,3361,70,48,76,1033,1586,2270,9,8964,947,1478,613,363,269,198,410,7,499,123,4193,92,20,96,714,94,0,1109,17,348,624,752,31,115,176,0,101,333,1410,250,1679,498,143,326,2486,834,4,3,4,15,483,99,111,31,1075,7,54,365,88,4,5,86,36,41,15,4,64,11,32,0,5,1,3,0
TCGA-56-A4BW-01,2277,2796,563,5890,161,3137,406,776,876,1055,594,3341,283,72,360,910,2527,3486,31,4001,986,896,518,385,228,103,212,5,111,324,80,400,1,41,650,75,0,508,31,325,427,518,6,58,376,9,268,1130,438,86,2159,197,283,458,3387,846,106,0,7,11,822,71,11,0,761,78,35,267,236,2,184,20,95,267,35,3,41,36,23,39,185,10,1,0
TCGA-56-A4BX-01,3604,2461,1083,10339,317,3762,661,596,1154,1951,613,1736,416,214,574,1180,3962,4188,73,16126,1660,998,1744,1618,148,625,157,3,151,134,6897,806,0,18,356,40,0,542,66,63,290,1430,1,1449,127,6,220,1837,218,391,138,812,73,768,3069,691,2,0,8,27,79,10,25,73,242,12,27,38,59,0,42,10,708,6,36,210,10,111,27,3,2,4,0,0
TCGA-56-A4BY-01,2169,1422,533,12628,453,5644,238,285,1288,1353,587,4735,1344,264,285,2573,2682,6692,178,8058,1172,1586,1020,641,692,122,447,5,270,347,23424,1222,0,24,996,10,0,970,16,197,319,2253,6,537,504,20,553,47,554,128,2090,108,177,1951,2136,66,148,173,15,102,196,63,295,155,2928,86,251,166,46,5,15,32,1249,157,48,100,27,31,426,1,5,75,0,1
TCGA-56-A4ZJ-01,872,938,249,1939,194,1358,154,1412,913,747,922,9943,199,466,837,3626,2365,5003,556,4420,1848,7578,2846,697,759,48,824,5,58,680,195,10197,0,216,4758,50,0,1774,5,490,2194,3359,140,416,1423,18,1334,582,1019,225,1596,471,1157,2512,23157,1678,3806,0,66,34,448,513,60,0,75,77,21,342,554,36,73,180,83,1490,19,4,107,399,12,5,15,580,0,0
TCGA-56-A4ZK-01,1921,1557,542,5174,108,5983,401,166,552,1417,333,2023,385,62,65,1326,3462,3326,31,5743,930,1100,671,552,744,522,367,213,32,135,7813,555,5,31,996,16,0,524,0,492,975,1511,5,217,819,3,291,11,320,38,394,32,747,1704,3450,530,0,1,9,0,36,929,5,4,6,141,12,2767,69,10,96,25,439,47,31,75,10,7,306,2,1,7,0,0
TCGA-56-A5DR-01,3789,3980,745,9226,653,5096,94,521,603,3042,185,2943,9,35,95,273,3470,3199,9,10865,1206,1038,360,50,332,115,236,801,19,106,6162,317,1675,16,453,11,2166,187,4,946,451,1179,3,35,285,1,170,3,154,229,494,113,207,357,6846,709,54,0,5,4,22,68,256,1,118,156,1169,88,555,0,2319,3,279,355,137,2,190,8,56,6,16,10,3,3
TCGA-56-A62T-01,6488,1647,2193,12238,739,4674,6,1244,1149,2109,206,3149,1279,74,59,2941,7166,2303,10,16461,616,1597,2066,830,495,165,547,3,767,401,56250,113,1041,230,2647,101,1307,637,45,787,736,321,3,658,424,2,1427,28,1340,194,2243,117,498,710,5189,1081,4,183,17,193,372,128,1129,46,163,11,106,1749,243,2,1562,95,52,790,5,5,99,34,31,124,5,4,1,0
TCGA-58-8386-01,2904,626,1195,10139,342,3674,31,1988,707,1282,1133,12764,2364,392,779,3872,2077,5343,525,8323,1972,6942,3040,829,1099,536,463,1,712,366,651,12876,0,230,7609,749,0,1852,120,750,1868,1582,38,63,917,25,738,3,1236,438,1989,516,689,1970,41882,1435,2341,0,52,37,492,514,772,1,66,86,14,921,72,27,17,22,411,1609,2,0,344,550,22,1,1,868,1,0
TCGA-58-8387-01,3609,3675,974,10505,75,3354,17,169,175,2676,100,1053,257,42,239,141,3688,933,37,878,783,1566,336,170,420,116,156,445,117,43,363,395,9,103,231,16,0,920,6,177,341,261,4,205,1328,1,532,333,344,97,114,43,721,252,1722,169,43,4,6,0,10,123,24,5,25,62,162,936,29,16,22,10,163,41,5,0,23,30,68,21,2,15,1,0
TCGA-58-8388-01,1455,1317,465,3864,256,2608,5,1139,459,1560,583,4409,26,391,227,2004,1335,4750,383,3444,567,2211,4928,602,955,91,623,1,144,317,235,3841,4,158,1901,349,1,1074,74,1226,918,1627,55,236,534,15,641,1,365,299,740,303,462,476,11569,136,769,0,10,21,183,218,32,14,539,487,29,348,77,8,9,38,629,1260,1,2,17,144,16,144,13,237,0,0
TCGA-58-8390-01,1995,3601,481,7915,195,3817,134,1120,649,3694,315,2708,239,209,214,1768,931,5263,27,3704,513,2052,1975,1109,406,18,326,2,385,79,605,811,21,157,1070,4,20,1478,248,1065,335,838,5,253,319,9,4795,53,476,331,1029,365,546,1205,5426,123,30,0,8,3,43,164,102,32,38,268,8,689,159,22,10,46,374,34,83,0,255,22,7,0,3,17,1,0
TCGA-58-8391-01,5758,4083,1540,9583,118,2780,206,442,539,3394,1258,2178,603,36,235,521,2334,4161,35,5438,712,777,269,455,170,148,398,2,11,92,7461,492,1,40,244,7,0,739,1,579,373,294,0,476,217,0,238,695,65,400,228,58,117,108,6058,193,29,0,3,372,44,66,241,1,5,36,113,237,280,22,4,3,108,127,40,8,14,6,14,0,0,68,2,0
TCGA-58-8392-01,3353,2336,1152,14405,457,4063,464,683,1025,2022,389,1561,507,109,407,1338,1791,4923,96,11305,1063,1258,811,862,228,244,647,4191,916,177,4191,1601,1761,231,320,29,2429,345,149,424,583,1552,29,409,222,2,211,740,567,729,568,285,182,839,4517,1895,412,20,7,163,99,40,658,11,1545,152,27,52,32,11,226,9,1035,347,56,10,124,277,96,1,6,49,3,0
TCGA-58-8393-01,2515,1672,662,10195,244,4254,250,953,872,1773,702,6159,97,144,244,2289,1422,3797,301,13466,1029,2405,1813,402,2030,149,356,4,24,185,10222,4299,1,73,1362,31,4,1548,0,1182,1894,645,35,55,902,6,800,91,1660,151,746,219,597,734,7515,340,1396,0,8,6,610,680,125,5,332,97,381,1477,66,22,20,16,27,301,46,1,30,58,84,0,3,371,0,0
TCGA-58-A46J-01,5579,4374,2062,19564,172,6767,217,358,968,2601,775,5801,1270,216,304,1060,5342,2781,632,2456,2005,3195,1463,464,769,183,333,2,482,301,371,3814,23,259,1410,191,18,2003,35,22,1271,896,23,463,1455,21,844,588,577,26,1036,192,711,822,14209,314,4483,0,87,2,146,218,54,26,52,955,35,126,56,40,30,53,175,396,28,7,186,524,13,0,2,921,7,0
TCGA-58-A46K-01,2032,1058,725,8707,89,1007,169,451,319,835,195,1399,267,36,58,2321,1010,3006,19,7859,751,429,395,40,233,130,226,2,273,36,8142,406,2,38,234,19,1,227,7,867,229,284,12,222,187,7,178,709,822,218,304,23,100,988,3318,94,4,0,4,31,598,44,475,96,985,37,33,253,193,2,13,0,777,32,33,26,122,1,67,5,0,4,0,0
TCGA-58-A46L-01,4913,6713,1606,23201,937,8835,187,2008,1428,7233,1513,4700,2020,265,100,891,3418,11517,58,4253,3006,1459,1585,304,1295,315,856,14,822,139,1751,1011,10,19,2830,69,0,760,26,488,1085,522,33,135,948,5,910,2158,828,134,1195,292,595,2718,4909,248,13,417,21,31,202,404,109,13,1324,244,53,1121,205,3,28,28,583,144,90,34,445,189,232,4,8,2,5,2
TCGA-58-A46M-01,3665,3502,1187,12303,54,5439,510,838,666,3366,328,1705,70,38,40,176,3268,2896,23,8935,1648,539,529,398,535,272,781,1,41,146,7145,197,1069,100,1081,15,2471,387,19,190,832,139,6,540,580,0,297,1241,261,452,157,14,420,16,3400,80,1,0,0,27,373,323,42,13,309,17,98,2374,354,1,27,7,439,71,54,1,23,5,100,7,2,4,3,0
TCGA-58-A46N-01,4210,2434,1528,17161,146,3664,486,537,542,1748,299,1334,16,87,57,159,1487,3359,2,5409,760,528,135,601,112,274,280,2,51,16,9973,288,0,4,168,12,2,170,9,210,97,590,0,456,140,0,36,5,19,1080,123,181,82,230,2889,227,1,0,4,146,38,19,62,8,310,90,163,72,43,6,2,2,510,1,15,246,41,17,246,1,0,1,4,0
TCGA-60-2695-01,7633,7358,1843,9852,11,8757,185,1128,1019,4872,519,4145,869,284,403,2726,1767,5610,430,2142,1009,3686,1142,778,1042,294,522,1,86,413,396,2378,0,52,3818,312,0,1219,8,772,995,4089,24,341,801,21,755,114,3312,290,3156,701,498,4277,8308,147,366,0,27,112,73,251,256,92,281,227,466,388,335,22,115,15,120,235,22,8,15,190,101,394,106,303,6,0
TCGA-60-2696-01,3289,3079,663,5173,181,2576,2,498,1605,3462,792,5882,1,223,429,1295,2447,2866,577,7085,1791,2475,1006,385,990,397,382,3,30,207,4149,2083,3,50,2488,13,3,1238,1,635,757,868,25,305,1290,24,1174,6,504,136,2479,160,964,2617,10917,1054,753,0,20,3,82,320,3,0,2,116,9,1235,34,166,7,10,149,279,4,8,44,18,1223,1,3,9,0,0
TCGA-60-2697-01,1413,947,683,5691,2,2647,122,3026,1327,857,1205,14972,12,1172,943,7084,1281,11428,290,7262,3187,6056,4063,1653,3119,198,927,0,95,1365,2218,20418,15,320,1334,30,3,3429,0,157,3030,4199,12,112,3807,49,2875,92,1980,197,5295,1125,1539,1916,39067,104,5281,0,65,8,736,276,182,4,258,6467,62,1082,297,74,107,120,236,4488,34,0,49,121,138,5,19,244,0,0
TCGA-60-2698-01,5720,1677,1028,13250,703,3529,153,1846,1472,5171,679,7843,284,305,690,2411,3101,3810,198,12116,1863,5096,1783,1121,1989,279,396,0,313,446,1489,4259,5,275,7089,43,1,1995,15,435,1385,1257,164,257,1434,23,1397,19,1877,228,2810,388,1203,3137,15825,1234,1884,0,27,19,283,704,508,20,54,1143,46,835,72,72,101,29,505,872,9,28,279,852,591,22,3,1061,0,0
TCGA-60-2703-01,2835,2403,606,6946,10,3747,61,1067,391,1515,537,3875,461,174,177,955,2315,2235,41,2710,777,1678,996,650,187,105,543,558,202,300,317,174,60,74,666,216,70,2354,168,292,177,1014,9,94,284,0,71,6,522,116,3797,239,64,1967,2950,538,51,3,8,1,17,29,359,7,122,3,187,97,127,25,603,4,197,173,18,0,97,51,167,7,1,25,0,0
TCGA-60-2704-01,2176,1496,771,7395,273,4654,330,2614,1159,1097,1897,13472,531,768,663,4253,3288,12815,362,5245,1637,6579,3505,1513,1301,99,1757,2,429,1136,1938,11823,1,504,5671,21,1,2365,12,896,2191,2839,191,861,1633,9,1935,771,2107,311,8182,808,899,1763,13415,401,13705,0,101,20,239,1457,100,18,1119,628,72,856,414,28,28,207,39,841,23,55,151,349,57,11,10,208,0,2
TCGA-60-2706-01,4238,6881,950,24642,0,5649,455,308,793,2275,533,5018,1520,132,158,2216,3657,2324,221,25725,1057,2441,795,2725,1908,290,500,239,8,400,24450,1359,1017,58,7167,25,2925,1972,20,26,1616,676,12,27,1069,14,730,22,4716,115,1477,376,939,1139,2211,29,462,9,15,13,95,989,72,1201,528,102,1163,2134,115,9,25,11,3590,122,94,57,13,99,486,9,1467,57,1,0
TCGA-60-2708-01,2469,1529,565,6602,201,2749,72,744,601,1844,929,5200,158,123,251,1222,2440,2284,197,5697,713,1247,1821,517,344,136,515,1,219,125,998,230,0,62,1166,387,4,812,8,452,377,566,5,313,462,2,158,257,659,747,1490,50,350,413,4947,1380,27,0,15,6,43,59,884,53,677,43,73,77,844,9,34,29,80,101,12,14,561,124,77,9,12,5,11,3
TCGA-60-2710-01,4784,5831,1214,12137,155,7718,243,1932,881,2303,1292,7037,59,268,243,3818,3128,16634,156,11166,2261,3041,1886,735,1385,48,517,9,117,491,13101,6983,1,150,5080,14,12,983,1,499,1620,4146,185,503,843,16,708,625,698,222,1902,684,702,1340,12363,3356,2649,0,11,15,373,599,66,37,427,111,123,980,126,7,83,25,338,1025,10,24,36,189,50,2,8,128,3,0
TCGA-60-2711-01,3854,5732,1142,11983,151,3057,588,911,1577,2226,1090,3642,318,383,258,850,3153,5555,220,5610,1741,1361,1311,459,780,78,337,7853,322,359,1706,903,528,22,693,76,701,749,24,733,480,5261,17,1821,647,2,2548,444,422,326,441,279,395,2418,4435,507,165,1,4,2,42,123,484,40,360,52,1141,387,46,5,205,16,1210,46,59,142,13,1201,83,59,0,10,1,0
TCGA-60-2712-01,3597,1765,832,4865,86,3322,318,973,604,2361,804,6212,245,159,343,1177,1642,5106,166,3800,962,4001,2184,638,1834,58,846,0,157,251,267,2274,8,59,1488,2417,1,1293,31,345,1299,641,6,233,1626,10,1417,1066,592,122,1207,297,950,1064,5037,129,408,0,8,2,99,954,28,3,254,244,15,4416,324,10,15,18,100,476,252,1,53,22,117,26,4,37,1,0
TCGA-60-2713-01,2472,2601,1117,12069,531,3824,302,1464,604,2513,1429,8079,984,297,132,1266,5153,9568,78,12277,1069,2357,3008,406,2270,71,941,4122,944,203,1296,1178,541,43,8962,8,733,961,13,380,1859,2124,0,846,2166,14,1563,109,746,344,2439,597,1168,2290,3261,904,4,6,16,3,44,908,548,40,3322,40,133,2314,563,26,1334,29,473,63,44,31,186,1032,111,6,67,7,1,0
TCGA-60-2714-01,3644,2146,736,10005,0,7725,0,1046,1150,1917,1829,11431,4,91,547,10760,828,1499,141,6134,3044,5048,1966,390,1194,2203,284,0,9,105,1535,1846,3,37,3246,17,0,1672,0,29,1107,5433,17,1846,1015,4,880,2,360,619,645,92,650,312,89791,109,542,0,18,4,368,653,0,0,12,106,12,1686,89,33,14,7,393,962,2,2,19,47,109,1,3,814,0,11
TCGA-60-2716-01,2542,2430,674,6513,1,1877,3,431,505,1548,506,1635,472,197,813,1085,1666,5334,9,5073,10793,1481,931,536,339,101,256,0,423,327,425,504,0,3,310,167,0,2072,64,494,262,1535,4,189,168,6,591,9,829,15,471,402,135,1822,6851,189,966,0,15,2,50,45,2,7,478,10,8,131,15,2,4,4,662,172,1,2,1223,9,161,1,39,7,2,0
