Unnamed: 0,TPX2,UBE2C,CDC20,MYBL2,BIRC5,FOXM1,CCNB1,CENPF,MCM4,RRM2,ZWINT,CDK1,PBK,PRAME,PSAT1,TK1,IGSF9,MKI67,RACGAP1,MCM2,ECT2,KPNA2,HOXC13,TIMELESS,ATAD2,HOXA10,EMP2,PRKCE,TNS1,SHMT2,C19orf48,SKP2,MCM7,HECW2,TGFBR2,LMNB1,PAICS,ACTL6A,NCAPD2,FKBP4,PKP3,LMNB2,BOP1,TTLL12,POLR2H,ALG3,PREX2,PPP1R14B,H2AFX,SLC1A1,LIMCH1,SELENOI,UTRN,SLC16A1,TMEM100,PTGFRN,TSKU,PLPP2,GPD1L,CITED2,PTPRM,EPHB3,KLF6,RECK,VANGL2,FAM162A,SLC7A11,PROM2,LRRK2,PHGDH,DSC2,NEDD9,SLC1A4,ERO1A,PLOD2,PAX3,IGF2BP2,DDAH1,KCNQ5,LEFTY2,TBX18,ENPP4,AKAP12,LPCAT1,ULBP2,SERTM1,PRDM16,SELE,PROK2,GREM2,HOXA9,ELAVL2
TCGA-22-5492-01,7907,3993,5253,8435,6990,7229,3725,5994,16876,7452,6682,6421,1157,1678,5831,5917,7139,17256,5400,7944,6441,14344,832,5770,8924,376,12885,1301,12814,10262,4591,9353,19240,1425,11304,5169,8872,5217,16192,9121,12049,9445,3550,4746,3346,4778,246,3853,8058,1477,3000,3408,6975,20450,1081,23357,11834,3074,2621,4296,1466,6424,9294,521,7886,8523,1287,5251,5735,16659,5920,9158,25820,17007,9944,67,786,3188,170,8,470,1273,1632,13208,306,10,223,92,20,133,125,3
TCGA-22-A5C4-01,11597,5193,6111,12548,3831,4173,3803,7598,13943,9799,4222,4181,885,49260,4938,6111,10558,8207,3529,4512,2223,9380,576,7476,4884,1052,5645,977,3893,7707,5954,6009,11135,509,5353,3987,25144,2747,7504,7859,4492,11218,4492,9485,2718,3087,156,3197,2844,551,8123,4002,6206,5541,107,8572,4570,4121,3722,6308,4425,1673,8063,142,4796,9899,3299,4877,2076,4168,4140,5318,7363,26607,4577,55,222,7241,1313,4,395,1157,772,20810,420,18,82,177,7,12,127,1
TCGA-33-4532-01,8458,7808,8639,11712,11494,3406,8165,4855,18552,10097,5053,5269,1512,409,5917,17952,5509,6261,4149,8710,8890,19400,69,4661,5837,269,7526,1363,2403,13707,7670,32421,18792,241,3145,6363,15224,12147,12715,21305,5380,9757,10387,6120,8496,9615,92,5496,6264,888,1253,11736,1835,7884,86,8540,5184,4746,2467,1977,380,5988,1787,198,6517,15552,6497,1164,2803,13470,7525,3543,16273,14542,14719,31,13019,1146,410,6,1,523,423,9946,119,80,200,51,12,23,6,42
TCGA-33-4533-01,8972,4590,5443,5015,6386,3476,5162,5441,8167,9895,8959,12374,2292,9885,6010,3669,1713,8261,5513,2944,12314,11368,1389,3692,3306,1604,6150,828,4296,10188,3348,8820,18725,717,5299,5389,5431,11887,7156,7640,1448,12823,2852,5082,11566,10211,1811,2536,3011,736,710,3347,3373,12440,7656,19379,4893,1494,1395,1794,2944,24242,5167,1263,7060,2594,250,886,322,10114,2917,11328,4621,7614,23250,1076,13939,2998,230,131,1625,871,5286,3174,963,733,606,468,237,728,175,694
TCGA-33-4538-01,10568,4470,2789,5178,4910,6204,5501,7755,9594,7928,3157,8873,2487,1204,12525,4885,4466,8188,6101,3939,20125,11015,118,5419,4138,477,12358,648,4124,7746,2523,4932,13975,427,2291,5467,9035,14946,15030,6494,5121,18110,2532,15438,8462,11069,155,3697,3665,140,857,7781,3652,6057,21,16051,7554,4004,928,1030,467,21625,5285,284,7726,3453,21446,1536,304,7603,10406,3437,8778,8869,7233,11,8649,1044,52,0,1612,537,482,3485,790,14,44,672,24,24,14,2
TCGA-33-4547-01,4097,2085,2524,4605,4118,2486,2035,3462,7826,3635,2972,4126,630,1702,3106,7654,3099,5562,2833,3629,7240,7096,306,3486,3277,340,12672,1044,6673,6548,2732,2971,10577,514,4665,2798,7816,6579,7256,3768,4704,4062,2098,5657,5667,4960,173,4178,1871,621,819,4160,4387,3351,167,17806,5292,2706,1138,1873,1011,8826,3830,393,5347,6907,1227,6160,997,7830,1347,5035,10870,9864,8400,77,9113,1667,763,12,584,534,1165,5872,862,3,135,286,31,88,5,45
TCGA-33-4566-01,2302,1623,2969,3118,2257,3562,3734,2535,4177,2801,1230,3153,433,2,944,1813,435,2943,1768,1305,2626,5251,0,1612,1971,51,1972,179,1165,3118,1463,2070,4962,157,1708,1353,5501,2161,6556,11135,1625,2075,1437,2114,1692,2684,18,2218,769,73,3757,1276,610,4206,1,3329,2237,1353,853,869,1691,60,4188,135,556,1387,1901,4705,158,529,609,1659,713,3230,5425,0,592,676,1,0,6,57,1004,2338,47,0,41,5,0,0,4,1
TCGA-33-4582-01,9686,5131,8214,6158,11473,3342,6320,3401,15263,7046,1820,4842,1155,14962,4884,15003,1398,2090,4682,3991,5048,29320,435,6515,3720,137,2798,496,1428,8781,6822,4022,10088,147,1062,5448,20846,8054,8287,16602,6009,7599,3740,7705,4807,6264,17,9590,6157,100,313,5748,947,7786,49,7173,8369,4506,1330,3366,289,1154,10680,305,2319,9495,936,1144,267,15209,7514,3901,11137,23568,8191,16,8396,479,45,5,323,624,130,6381,158,33,65,2,1,4,0,4
TCGA-33-4583-01,7732,974,1216,2085,2744,2223,3834,2651,5900,5772,2481,2978,1394,839,10400,2906,1923,4181,2837,1254,2494,4949,183,2144,2228,110,11201,177,3560,10626,1998,1540,5719,73,399,3375,3859,3019,3740,6940,1784,4698,916,2012,2327,3415,23,2650,2369,47,618,2930,1043,1942,1,2647,6333,4142,131,187,101,1484,951,184,2940,3412,2407,2572,261,6102,3748,724,4302,4623,3550,1,1151,142,89,0,215,69,121,1630,204,7,223,50,0,7,6,26
TCGA-33-4586-01,15402,2100,2577,6927,9652,7141,4490,9075,12912,4191,2381,3507,871,7969,18088,8036,4336,5224,7667,5847,13450,17563,860,7981,4880,13,18032,799,5168,18928,7003,3014,12735,376,2692,3079,6534,15147,15442,19495,8049,9538,4499,6484,6440,16054,99,5843,4148,223,1030,12108,4935,14201,54,27480,17836,5439,1406,1300,1135,11892,3555,493,14643,10809,9320,4911,1509,6070,11923,7734,9412,11107,12031,16,2331,438,227,3,390,481,685,7664,409,389,286,134,11,15,2,6
TCGA-33-4587-01,13857,9820,17662,16852,6470,8801,5111,27491,34555,8779,11791,8059,3260,18031,4924,3044,18341,14214,7193,16707,10901,14051,402,10741,9275,1,14180,822,7933,10099,9308,12212,31743,882,1812,11896,16920,15105,22743,22197,4181,12179,4924,12191,7373,5164,73,6744,4349,329,7742,4923,11301,5870,1844,25800,3603,7239,685,4772,567,16886,7217,877,20579,5580,369,7644,533,36249,37478,2295,6518,9432,15619,23,4130,4005,5,106,3,6551,1832,5845,56,2,11,76,0,1,1,124
TCGA-33-4589-01,3700,2811,5657,3675,10511,777,7504,446,8051,7683,2373,3950,1072,0,3371,9022,200,823,3583,1484,3312,7820,510,1191,1434,73,4049,161,251,6476,2215,756,15538,92,1792,1041,4756,6396,2087,5734,9623,3454,3598,4023,3972,2355,21,12730,1877,32,415,2966,347,9039,9,5604,3015,2406,241,564,102,2144,6189,366,113,9572,3060,1074,95,465,17493,450,3649,21733,8195,0,846,70,96,0,2,194,167,2933,916,0,14,75,22,4,2,862
TCGA-33-6737-01,10200,8380,11366,12287,5093,6394,15026,8189,10403,11114,5075,9038,3444,907,3270,6475,3590,20021,6780,2347,8107,21752,2,6632,8997,753,6169,1048,11201,12699,8929,2059,10708,1329,9863,5681,16113,3809,13506,21713,8951,10168,17325,9873,5229,9423,2089,13482,8946,229,10740,5971,5851,9430,270,10200,36222,13286,2540,5140,9075,2420,9091,602,463,5647,15885,7982,6351,1680,5915,3384,650,23978,9941,0,1598,8411,26,8,6,794,32898,20430,128,8,280,1228,64,41,50,1
TCGA-33-6738-01,9431,5946,3552,12368,6834,4749,415,4709,4241,5823,2869,1438,419,6366,2399,8601,2750,4984,2020,2860,2343,12962,339,3918,1553,46,12178,702,3704,4783,5159,3335,9439,323,3798,3227,8904,2780,13632,13536,4907,5916,3222,4749,4090,6626,106,5167,4289,321,4353,10857,3008,1757,207,5122,15907,6942,10238,7857,391,3185,3925,182,2051,9318,9849,3213,234,10457,1586,6207,1549,17516,19779,3,538,2484,14,16,23,1630,2455,13101,412,9,315,236,1,7,5,1
TCGA-33-A4WN-01,6525,2662,4109,4614,6608,3264,4743,10358,9057,7391,3143,4274,936,1903,7249,10203,11238,10351,3154,7402,8781,17232,143,5269,3076,222,5508,972,17053,6459,2727,3508,9289,194,1609,2944,13878,7032,10923,11266,12775,14054,4903,20394,5339,8717,94,3313,3322,47,1540,8857,6181,5430,31,14065,7413,6217,1244,972,293,12058,7697,311,6186,10044,6694,29416,636,4723,32739,1238,5447,18830,11303,15,14026,430,452,2,517,965,332,5560,77,2,363,52,3,5,28,3
TCGA-33-A5GW-01,3570,2106,2994,3380,2843,2185,2834,4439,8554,2764,1646,2235,458,1028,1534,3988,1411,3777,1881,2763,2569,8957,190,2876,1995,503,15250,617,6485,4545,3143,1857,5784,623,1804,2333,11251,4083,6519,8592,11938,9534,3292,10267,3332,8959,123,5046,4430,508,3103,4955,2659,3140,53,8903,15431,8538,1104,2729,620,15871,1233,312,3177,10250,6980,39110,789,1599,7291,852,8872,10393,4809,3,1033,482,182,2,614,382,112,2268,607,33,93,142,2,4,31,4
TCGA-33-AAS8-01,7345,2951,1991,6030,5835,3162,2709,4639,3528,3001,1872,2285,890,6498,7855,4691,1691,5034,2387,2586,6268,9431,63,4043,1893,365,3768,905,3221,10354,6591,3181,9665,193,1262,2501,9730,9538,9800,11022,12271,13292,5574,6944,13188,17565,35,7354,8025,40,3749,7559,2260,9054,9,14348,8446,6044,724,945,282,3350,3994,824,5081,3845,16177,2498,941,5104,6744,9407,4156,5884,3388,42,9746,541,321,4,981,135,450,9299,172,46,417,13,2,2,173,1
TCGA-33-AASB-01,4971,3336,4857,5347,4975,3930,5605,3581,7672,5942,1628,3517,5763,3078,13438,5005,3802,8033,3539,2971,7117,11040,711,3583,4476,806,5044,721,7158,19785,5175,1446,7850,435,2067,3114,26238,5664,3884,11158,15689,10443,13418,13317,8115,10677,41,11329,3401,185,2826,4795,1106,2923,12,3691,17675,10005,1373,1838,7636,3247,5051,194,5162,4904,13947,6491,991,10343,4932,1507,2591,13273,11997,6,3312,1764,71,2,13,1850,4593,11702,484,7,380,20,35,754,24,5
TCGA-33-AASD-01,6064,2874,2858,4416,4083,2868,3041,8510,11249,6058,1692,2367,872,2485,1170,5644,2474,4849,3000,4493,3816,7156,401,2791,4289,617,11484,726,10763,7686,3106,1507,12485,211,2223,3540,10438,4429,11781,5685,14293,6705,3934,7849,5404,4259,27,4180,9220,69,3409,13099,5020,6531,0,26854,21258,4123,555,476,180,6578,6286,180,4784,12677,53997,37614,247,3537,9200,3379,20748,18166,5714,8,2812,225,48,14,1379,82,311,3559,886,333,1573,15,0,14,39,0
TCGA-33-AASI-01,6712,4532,2086,6633,4866,4957,3021,5692,8849,4383,3834,4595,1063,560,3073,7849,1081,8250,2403,2460,5947,6592,78,4778,3428,534,3631,363,1276,7546,7425,854,11562,295,2139,2849,9463,3992,9611,7811,8175,6482,5899,8388,5244,5741,47,10538,9623,262,2140,2647,1556,2653,9,7473,8849,6080,1143,988,2912,2597,2159,62,1889,2032,4645,4514,161,6013,1163,1345,849,7243,1478,0,4785,988,17,1,4,55,1306,1452,6,0,25,114,1,3,53,4
TCGA-33-AASJ-01,15914,2975,4687,3668,7197,3996,3705,6703,8932,16237,3499,4218,1863,604,4763,12365,3654,8109,3871,2829,11631,20080,20,6180,3461,249,13354,795,1380,7994,6166,5149,12620,222,689,7891,14749,11186,15003,9466,6701,25176,4870,12637,9131,9248,15,6510,6433,34,860,7943,2601,6583,6,16273,4361,9328,1685,809,91,2117,2840,85,3865,4167,4227,3008,399,5336,7739,2483,3570,10651,9772,9,5461,345,399,0,1037,102,98,6681,354,4,20,12,0,0,20,0
TCGA-33-AASL-01,4090,3345,2257,6380,3866,3029,4995,5045,7590,3616,4782,5331,666,7978,6074,6483,13203,7300,2167,1463,4245,5785,652,2884,3189,199,7729,314,974,8106,5128,1487,10155,140,397,3734,7687,4724,5224,10179,14462,3591,4767,6822,7371,7238,101,7234,2023,97,549,3371,1700,3489,3,5871,2579,2373,1117,241,308,5987,3385,152,3968,15246,2346,11977,393,3058,7277,967,3815,12221,4143,25,8924,148,288,0,1276,307,57,1996,172,6,47,41,1,8,45,36
TCGA-34-2596-01,10358,2060,3027,9252,8023,12425,3935,8303,9979,5889,2592,3205,1265,4444,14865,8813,6293,9441,5770,11215,9883,17371,569,6882,2258,508,5089,717,21065,11736,3910,4939,13669,800,4243,3674,14521,8785,14985,16404,7062,13996,2866,8745,4681,10419,195,2169,5558,228,33929,10744,5521,6988,44,22818,6492,7014,1243,1274,1922,14085,5287,421,8535,9327,14457,4213,913,17983,9785,7724,28072,4670,6866,51,8713,602,304,10,763,918,2205,6128,183,19,293,266,21,42,10,81
TCGA-34-2600-01,7513,1297,4100,2921,1604,2264,1862,4322,8800,3082,2605,2427,236,3780,985,2592,8931,4149,2367,8954,3448,3535,507,3518,2199,402,16643,952,3987,6887,6206,3255,15324,320,1520,2578,3812,10980,9560,10245,11168,9671,3891,9224,5444,11684,111,4741,1817,139,545,2683,3502,436,223,7618,3429,2184,2413,5462,1389,11002,21114,223,16104,5540,50,16314,1459,6416,15708,1368,1371,3990,900,244,13600,379,39,19,740,997,345,4725,296,8,49,122,25,8,28,27
TCGA-34-5234-01,1236,1523,1395,1445,7390,418,2763,525,2361,3246,1622,3171,703,30,2316,1858,382,549,2236,561,2458,4140,336,908,945,255,4850,871,5779,6577,2388,1630,3225,536,6991,778,4325,5976,1621,2086,4478,1787,1131,2883,5373,2642,283,6522,2136,642,2179,2312,1739,1805,1376,3930,5404,2178,1677,3362,1173,2458,10395,895,1052,6710,1416,7090,4654,919,2930,3536,3400,7263,6750,1,661,1472,146,45,38,1560,1437,7674,965,3,98,730,30,132,14,12
TCGA-34-5240-01,5317,4277,3069,6170,6945,1824,4239,2928,9327,13267,4440,7112,1029,1765,5788,7853,1884,3050,3541,13501,12323,13163,1,4711,2371,370,8298,334,5999,9085,4698,4483,13196,634,4009,4921,6241,18747,5270,9197,2864,6864,1066,9714,11859,14806,189,1663,3137,391,4605,12997,6335,3024,114,8916,6211,5926,1521,1093,2125,6177,8643,871,1467,13134,21681,5059,324,7892,12092,6418,8963,7434,10112,12,14307,1324,63,14,7,353,623,3296,468,39,43,57,6,42,6,4
TCGA-34-5241-01,3115,2589,2176,4224,5678,2929,3488,1207,6921,3655,3207,7547,1008,1778,1951,5525,295,2547,2512,5498,4255,5937,203,3560,2886,253,9298,516,5204,10938,3047,3089,11172,349,5371,1965,10740,7172,6927,9102,5561,2716,2283,6082,5363,3971,347,4173,3418,722,1738,3838,2193,4277,264,10160,4776,4977,1162,3228,1179,2833,13147,684,1080,8325,554,17055,2043,2387,6743,6479,5113,39675,18186,10,5288,802,109,17,573,1910,1588,5735,929,15,48,458,27,24,17,5
TCGA-34-5927-01,13585,4473,6025,6677,7539,6037,4638,24311,22584,7033,4471,3674,963,43774,10275,8991,28857,15269,5900,17286,14797,22711,331,12334,6232,172,3290,2473,4929,18370,3086,9145,30597,782,6677,9673,12719,10201,29944,14526,11348,20806,5271,15580,5878,9206,314,4684,7102,803,615,5539,11300,7778,52,8972,5943,3537,650,3189,1941,2150,4800,274,10652,8016,2308,3657,2045,22926,24503,11100,7858,7189,18258,2706,17390,5990,8412,15,1900,1182,1328,8531,421,1,221,124,4,16,180,478
TCGA-34-5928-01,8305,4360,4472,9081,3427,4213,4693,14838,21609,6030,3621,4213,877,5882,3138,6823,4807,15613,4103,4756,5577,23042,671,4878,7384,434,11333,1636,26021,18331,6431,4466,18532,1085,13186,6416,17991,9436,16035,16568,10120,11291,12329,5210,5792,9121,568,6857,3302,691,3048,8164,7335,13391,202,36939,13809,3904,1143,2341,3126,6169,19241,1832,10583,10019,267,8740,926,13003,10429,22975,4941,26906,39179,16,10629,3176,274,146,44,1479,8595,18573,792,18,1133,238,85,233,107,75
TCGA-34-5929-01,14003,6587,6114,17597,9167,7610,4851,17298,14181,10800,3457,4460,2558,9900,8819,13773,19479,11182,6941,8498,10841,20843,160,10448,5024,1088,13231,2667,11485,24544,9209,11782,24919,1579,6255,7867,9315,17508,19156,16763,9138,25077,9174,19977,10415,10995,215,10968,10951,236,887,6785,8158,21842,94,39380,6330,7665,895,1396,3338,462,6325,377,14068,21763,1222,7546,2148,20917,23240,18979,12813,9926,17026,1008,21410,6200,3092,18,2578,703,1286,16930,672,7,266,63,9,127,326,37
TCGA-34-7107-01,16648,2640,5117,4950,6026,10132,4891,15570,15459,4406,3624,5756,2691,1511,13898,7630,6822,22679,7282,9202,20497,16546,144,7911,4588,316,14876,683,15312,11332,4813,4201,20067,861,3949,5220,9755,16767,30020,15273,9703,31726,3793,16498,7979,20907,208,4357,6131,206,897,4552,4468,6830,52,25675,5333,9243,2315,1299,1294,5981,6720,1145,7753,2940,1483,469,431,11297,5125,2151,11059,4647,4849,62,19832,562,1400,16,111,326,2080,4799,772,2,88,640,1,36,22,216
TCGA-34-8454-01,5963,2705,4749,5918,6357,5399,5372,6373,18181,11350,2098,2024,671,1348,3050,7690,1508,14741,4333,4286,5376,10024,181,5455,4394,234,14432,941,7791,7816,5623,3420,9338,701,5405,4030,7869,4715,9694,5087,4627,17762,5581,6471,3066,5311,228,3359,4757,121,1098,2735,2708,7274,51,20854,5682,4904,986,3119,1084,4919,10433,485,1272,3488,1412,9763,2299,2357,2866,3885,11684,7105,4913,4,188,957,37,19,698,346,1834,7209,176,0,131,1326,28,41,419,27
TCGA-34-8455-01,4832,1882,3010,2697,3626,2735,1837,3829,6476,4079,2265,2165,198,2,594,5574,638,6608,2943,4497,3284,5849,60,2631,2821,99,9140,915,7401,6092,1442,1870,5733,501,5335,2203,6349,3110,8925,4376,12755,8843,4098,6631,2883,4817,170,2984,2181,301,1622,3611,2843,5414,508,16147,9974,6390,1555,2439,1094,6406,10419,292,2877,2763,2188,12124,3073,2395,2492,2792,2358,10746,5688,4,4419,891,587,7,9,696,1765,6626,798,1,111,65,4,27,13,0
TCGA-34-A5IX-01,7467,6664,6245,3239,2458,1189,4367,7113,10452,2562,1563,1843,771,4593,1899,1832,4855,5958,2088,2584,3982,8552,166,1532,5332,290,22335,548,1254,4742,3776,2365,11365,290,2138,1978,7682,3362,3248,5750,4054,11424,10408,5952,3626,5245,38,8216,1637,493,342,2642,966,5382,17,23106,6185,4912,582,4625,404,449,7825,104,2457,5205,291,18966,319,4761,9044,850,979,12604,5728,1,1607,491,241,2,482,713,309,5010,1260,1,37,58,9,5,61,238
TCGA-37-3783-01,4625,5439,4520,10927,6012,1520,11338,3066,4866,20967,3348,10086,2701,2207,2203,3731,730,2052,6134,2069,6244,15621,211,1997,5074,411,9206,423,869,5173,3156,2950,12230,283,3296,2034,8080,6937,2852,8531,3413,3533,3718,4445,7294,4918,148,8796,3111,186,243,4541,478,5500,11,7057,2919,1910,550,1122,619,3079,18244,331,1387,11368,357,6611,705,629,8501,1163,627,15938,14443,3,236,202,31,13,398,575,383,1740,1973,0,17,1628,333,1,17,4
TCGA-37-3792-01,11357,12827,4178,2575,8187,9228,11262,5389,6259,12191,4017,7889,1135,1773,4802,14141,1087,6492,4336,4775,14706,19285,33,4104,3537,439,2428,803,1748,5207,8883,2638,7323,606,10167,5435,9877,7419,18580,13043,2089,3443,2032,1481,4943,5047,302,3456,3733,761,2854,3708,3489,11989,25,4546,3530,1728,1165,3552,3608,1125,19316,1282,492,2080,2769,815,775,2967,2029,8152,1996,35827,47131,2,4150,2139,117,0,35,2947,898,14330,721,0,58,998,174,2,76,4
TCGA-37-4130-01,3465,6206,3132,8543,8434,588,6927,1198,4600,4574,3282,6915,2384,390,4610,2740,37,2214,4520,1357,3826,4748,151,1549,1241,56,369,179,1153,9420,4366,2160,5969,137,2740,2256,12510,4657,2120,2593,530,1608,1483,971,4623,1983,442,4213,2216,41,116,1977,1296,7057,44,925,430,291,279,1784,321,308,8083,197,813,4115,468,13,1250,4892,5980,3594,1132,2958,5757,3,2169,2084,20,9,4,544,439,2544,16,0,34,45,22,173,17,0
TCGA-37-4133-01,6066,2869,3423,3200,8208,1613,4698,1322,3116,9638,3932,7614,2222,3340,5872,8386,732,1118,4575,5436,8965,9622,2,2012,3608,140,9213,1190,1167,6391,3986,2473,10170,180,2162,1468,6639,14576,4748,8640,2522,1312,2689,3383,11316,10630,54,5625,4274,211,2630,13904,732,3170,72,3411,7563,5835,2934,2534,256,2393,4336,227,1517,24497,4366,1667,383,4036,1868,4142,4588,11517,14565,2,106,715,8,6,352,671,201,2517,224,60,27,82,8,4,54,3
TCGA-37-4135-01,4047,8273,5371,11352,22326,1365,13069,1672,4093,14008,3068,6200,957,26295,6574,18926,2311,742,5976,7281,11252,7973,277,2150,1512,17,5603,347,1661,17323,5203,2643,22006,146,841,1568,25941,20938,3241,18358,1690,1551,2647,1682,12060,4504,16,6064,2139,233,1211,2518,492,3087,929,2017,6589,8193,666,3950,211,4738,3146,257,1516,12315,433,6924,605,12609,5208,544,1635,2692,16019,3,957,529,82,109,1,2145,104,1621,784,0,17,16,10,4,2,33
TCGA-37-5819-01,11286,10636,7275,15407,14146,3994,10734,6119,13825,5634,7576,3913,2898,30317,4986,15576,1444,1634,8963,3230,6507,30994,27,5476,5756,20,11612,207,4716,13342,18950,2129,11851,568,4370,5591,10919,10531,8807,2687,3574,4269,7277,7572,12433,10189,102,16996,17677,68,5167,2509,2798,2310,80,3441,9571,14145,1279,1597,2436,5071,4699,478,1083,8663,3570,2366,127,10850,1980,829,3124,6573,11270,11,1357,2738,162,11,255,954,645,40487,56,4,1788,118,3,29,65,133
TCGA-37-A5EL-01,6470,9226,2031,8251,5344,6840,3249,3755,8693,5040,3437,6078,3317,3386,7895,13092,8221,8224,4056,2508,8160,9328,261,6104,4482,1222,6626,1351,8000,10734,4197,2297,16903,296,11309,3308,16504,7596,8382,11499,26899,19398,5868,5361,11012,10448,43,4911,5825,120,1610,6349,2040,3415,1,13373,7228,4792,1336,535,1547,5609,13141,320,13209,6893,6734,13413,49,3513,6218,3593,5588,22420,17790,98,7372,141,150,1,513,1573,2174,12468,610,3,455,3,13,25,119,19
TCGA-37-A5EM-01,8734,5526,5092,7105,4499,5681,6165,12337,9661,4224,2811,3194,1096,306,3130,2734,8761,13666,3617,2625,11223,10585,593,3855,6515,253,5340,387,5454,5328,3223,1977,17194,1000,3455,3615,10411,9993,7953,6852,9162,15118,4472,5019,6249,9081,145,5830,3488,124,752,2015,5233,3947,13,9091,4360,5675,347,1147,1678,7627,5639,519,4596,3416,1340,6147,494,3069,15039,16023,6741,4827,6817,3,8870,715,140,1,645,428,1264,2780,925,20,49,164,7,28,17,65
TCGA-37-A5EN-01,3913,2974,1863,3388,2870,1903,1986,3503,5195,4181,2780,2337,663,3664,4270,4081,7512,5014,1929,1057,3205,5788,228,2446,1860,222,2974,546,1378,6070,1852,950,7375,330,895,2640,4481,3495,3637,3787,4895,4593,2271,7358,6819,7074,136,3361,2572,27,610,3882,1768,1914,40,7692,2991,1040,738,325,440,5121,1958,386,8164,2183,1441,2188,392,2472,3415,1297,2515,5727,2214,87,11296,1922,183,5,579,98,820,1234,235,3,82,53,16,41,35,3
TCGA-39-5011-01,5961,6743,3832,5767,5321,2139,9876,1759,4853,3934,1931,3418,866,4,5077,8922,390,3368,3292,1679,2971,8140,0,3634,4493,2,5986,681,3497,13715,3831,1355,24958,321,11392,3828,7604,2907,5246,3661,2967,6078,4565,2345,4455,3266,120,9887,10209,419,5388,6114,4756,1922,123,2758,25710,5366,3329,2008,397,1915,4546,247,61,3317,10604,10250,1028,6596,8440,2008,3754,10894,11095,2,3015,7288,479,12,6,2348,246,74588,45,231,990,161,1,1,2,6
TCGA-39-5019-01,10843,5658,6162,7941,15926,9731,6757,4923,17744,12791,4774,6380,1332,17238,5847,24643,8183,6631,6847,4241,35457,28366,952,9546,5403,637,16621,799,11203,21088,9305,4422,33561,695,6807,7947,27311,24463,19061,15450,10867,11895,8290,22211,20427,13586,1576,6607,4660,381,2515,8933,7688,9878,220,41932,6702,3439,2264,2090,3221,19315,8426,1005,5957,9863,3903,4298,4935,11424,24603,22902,20325,24011,15503,25,22866,2803,1085,59,1300,2312,2017,10911,1671,3,233,795,6,93,62,9
TCGA-39-5021-01,9643,2247,5362,5835,5257,5302,3716,3618,6687,8057,2968,3133,1203,8028,9437,6242,2004,3610,2961,5053,16380,11894,256,3466,2953,242,2941,255,2937,11574,4205,5150,12741,254,2492,3954,8567,14617,11933,14807,4144,4393,3564,5877,9167,9909,441,3120,3484,301,2816,5432,3512,7218,61,6331,3880,2412,620,1002,496,3875,1901,424,3087,4113,4843,283,595,8929,6062,8578,6177,3297,6344,1,8426,1681,82,1,43,1051,1461,4660,1119,22,42,83,3,12,24,0
TCGA-39-5028-01,2280,1292,2396,1867,2019,1077,2828,1118,4540,2153,1167,2031,442,3,2748,1943,681,1789,1866,1437,2529,6381,883,2157,1920,259,5477,639,3858,7145,4289,1451,4044,259,10604,1243,9504,3889,4495,11852,10000,4767,7084,7831,3333,4908,155,4533,1247,319,1427,6551,1671,7266,89,6731,5098,5277,1561,3229,1093,6718,12406,417,813,6382,24537,5693,797,864,7203,3735,9020,14450,3420,0,4193,1384,70,2,142,1722,1109,3999,775,2,101,490,27,46,10,136
TCGA-39-5029-01,8845,4332,6165,10717,5330,2823,3785,2400,10568,4583,2146,2741,606,386,2187,6062,527,4899,2406,5423,2851,8140,557,2367,3963,184,6299,903,4416,4593,5547,2123,10148,346,5544,2348,13153,6038,8770,8338,21903,7497,10123,6522,4420,7919,156,9378,4068,440,2825,2767,2343,4658,133,15848,10423,5276,5659,1884,810,6336,8076,223,3020,10345,1936,10737,708,1997,11864,2269,12006,21337,15463,2,6262,821,188,9,298,809,1284,7539,2677,14,244,176,1,35,5,5
