Unnamed: 0,ANLN,CCNB1,ZWINT,PITX1,CDK1,PBK,PSAT1,TK1,GJB6,RFC4,WDR72,FAM83F,FAM83D,KPNA2,HOXC13,UBE2S,ATAD2,HOXA10,OTX1,IQANK1,PRKCE,DAPL1,AK4,RPL39L,ARNTL2,HECW2,TGFBR2,GBP6,FBXO45,MELTF,CAT,XXYLT1,PTPRZ1,BMP7,NPM3,TTLL12,POLR2H,ALG3,PREX2,PPP1R14B,SLC1A1,LIMCH1,PDK1,SOX21,GGH,UTRN,SLC16A1,CYBRD1,TMEM100,EIF4EBP1,SIAH2,BCL11A,TSKU,GPD1L,KCTD1,CITED2,PTPRM,EPHB3,YDJC,EGLN3,RECK,TENM4,PIGX,FAM162A,PAX9,SLC7A11,BDH1,LRRK2,FST,SMO,FRMD6,LAMP3,TPD52L1,LGR4,RGMA,SLC1A4,MGLL,SERPINE2,PAX3,IGF2BP2,DDAH1,KCNQ5,LEFTY2,CYP2S1,TBX18,ENPP4,STON2,AKAP12,LPCAT1,ULBP2,PC,ZNF703,FGFBP1,WNT7B,SERTM1,PRDM16,SELE,PROK2,GREM2,HOXA9,ELAVL2,NOS2,GSTA1
TCGA-56-7222-01,14827,4480,3769,1130,6117,1495,5709,8581,3913,2229,3967,4998,4196,19798,116,1737,9872,270,1874,3872,1403,34,5697,1114,25994,451,8983,4498,4258,1656,5138,2160,18621,6092,2990,17755,3316,3069,166,5992,852,1190,4457,431,3944,6372,26648,1204,19,3696,3161,2934,5283,889,1372,2054,558,155,1057,2771,173,161,2091,5252,1762,2479,620,10531,7396,2103,10639,5893,3973,6111,725,1677,1207,578,1,6742,1064,1870,66,9344,4,319,3260,3534,10213,160,2039,2111,5125,6298,0,148,408,15,7,6,155,6,127
TCGA-56-7223-01,6509,8030,6860,841,4675,2177,9978,7712,771,9493,6155,1718,3491,23323,508,2942,8461,117,468,5680,1784,113,3638,6290,1292,725,3648,1610,20019,2475,3385,8036,29693,2009,3658,14644,10566,12590,1505,5390,151,1502,4773,6677,10143,14832,9196,4220,49,4453,8675,4130,18421,1187,2681,1652,2412,28304,2421,2980,440,709,11749,8793,97,31829,2587,245,1308,5733,3587,5320,34204,2617,708,2321,2497,2189,170,13404,2007,145,149,3251,112,3354,5671,3772,10867,112,2045,7575,474,1504,26,890,148,14,196,25,160,406,1206
TCGA-56-7579-01,5693,4848,2914,11233,2965,1037,3345,7554,8317,3382,2599,1807,3237,14146,210,1419,3213,18,1315,7728,1226,3436,452,2923,4649,491,1335,25982,11068,918,1323,6297,13811,5753,5671,17374,9208,10078,108,6652,20,214,1808,1823,1677,5932,7453,2622,6,12702,2172,2700,10772,1591,4057,1757,738,11656,1933,516,283,1612,20795,2307,1144,23143,11483,159,5869,4335,10679,2054,2872,630,2355,8107,4870,1745,0,6222,1633,19,3,5079,17,79,2629,268,3698,1074,8515,4526,8418,8013,2,128,351,22,0,5,0,49,859
TCGA-56-7582-01,5173,1972,1358,3229,2706,1540,5754,5049,12108,2778,8541,2471,2633,8951,244,1341,5514,308,619,3404,466,1893,2087,1965,5561,493,2416,8849,3202,3429,2968,2993,8882,6692,699,8669,2682,4473,135,2128,99,882,2787,1252,2108,5113,4057,5095,23,1751,1998,2445,10655,660,2740,934,621,7587,1326,6150,311,4524,5664,2810,1121,11501,2472,695,1827,2652,6562,1258,4320,1421,3871,3360,1402,2422,6,4748,295,1008,1,4838,855,255,3221,922,2946,305,1182,4848,12182,7079,75,83,26,2,3,9,4,519,5027
TCGA-56-7822-01,2496,1216,1521,21296,2200,482,2780,1620,11589,920,3060,7226,1044,4127,1254,680,3189,282,218,2900,489,7225,2548,250,7444,463,14982,4561,3081,1684,4656,2399,3542,10522,1615,14244,2241,5241,235,7355,152,4192,4303,968,5126,3153,4155,5801,223,1959,3827,1303,6550,867,4915,3587,1939,11387,1354,5306,305,4175,2072,6736,690,3497,855,1137,562,2750,13423,3306,8334,4382,924,6438,7823,21569,6,3919,576,94,33,4921,323,1203,11868,527,10412,7065,3894,4702,6146,16364,2,113,90,8,86,12,7,13,430
TCGA-56-8201-01,4167,3185,1596,513,2924,572,820,5628,733,1021,157,693,1580,8454,574,1722,3263,9,100,751,346,5,2848,664,3496,429,5987,607,1462,479,2672,1499,34,612,3711,4227,1897,4026,102,3767,69,302,1116,13,1458,2859,2920,2971,55,4456,1161,1873,4231,430,1836,1861,875,743,15005,4088,569,843,1305,1444,51,142,153,570,2414,939,6927,6770,601,2471,154,2230,2025,5042,0,5647,553,19,1,1426,459,350,751,2360,8190,423,1267,1210,2172,1436,0,18,219,23,9,6,5,110,10
TCGA-56-8304-01,3187,3546,3021,15661,2133,1040,3391,9439,7483,1869,1090,5237,5145,11654,9,2450,3629,208,1711,3968,531,16379,4377,677,8375,213,874,21960,2639,2121,2996,2241,4291,8730,1606,13993,3728,5157,22,5277,120,206,1771,1689,1976,1145,9023,399,28,6363,6188,1100,3761,2390,4258,1596,386,1299,3869,12534,73,3934,2945,13607,5994,236,5454,411,6507,265,8178,1361,3365,1827,5106,4054,4485,3616,6,4562,403,84,3,14762,362,97,2043,176,2579,1390,2085,4456,3385,13504,0,26,29,4,1,22,1,34085,12779
TCGA-56-8305-01,2168,1698,1061,1111,1261,952,2829,8721,14215,1677,3405,1299,1677,6226,47,1818,2145,339,124,4333,524,1447,1489,1223,1475,314,1864,2913,3976,879,2002,2381,1388,4219,1323,10272,4979,5031,52,4991,104,870,2785,445,1070,4546,6227,2014,92,8107,3602,1104,8510,471,1019,1283,810,2830,1908,6940,354,1892,2900,2573,329,5323,1696,642,994,1224,2547,1348,4782,1051,439,998,1284,5921,4,2652,409,111,1,4812,613,338,2125,1327,7098,1068,3764,3129,7008,4062,23,261,344,5,17,9,0,3782,1323
TCGA-56-8307-01,2230,4397,2831,1361,3036,1141,972,5405,27,2626,1701,4460,1045,8156,39,1306,2916,491,437,1758,932,40,113,1239,4503,284,1319,46,2625,1447,2091,2293,11,677,1771,3838,4175,2531,74,3101,105,649,717,356,1321,3503,2630,1168,10,1818,2160,3613,3315,512,1790,1589,1376,229,1146,366,143,4076,1890,3742,680,695,1285,485,24,1905,2100,2204,867,1858,493,735,287,3001,325,2986,714,1785,0,173,492,4674,485,308,2820,208,1289,1699,39,138,0,115,46,8,2,146,0,82,239
TCGA-56-8308-01,1708,1211,1430,4238,1251,430,4448,3551,9205,1527,4540,2028,1667,5332,85,766,1664,192,1995,3220,1131,4112,1858,1217,10481,524,2420,9360,1297,1954,2322,1792,6770,2861,1754,5801,4410,6024,133,3509,100,1624,3360,3376,2256,4952,4330,5032,49,2972,4647,3589,6977,581,4064,1610,800,5847,1358,957,638,3418,1534,5744,1578,3791,1328,1044,4466,4229,4578,2045,2253,1791,4620,5939,3742,7709,16,10818,693,349,4,41181,669,244,2429,799,2871,826,1563,3858,5186,4541,34,54,476,2,13,7,11,41,6782
TCGA-56-8309-01,1950,1292,1218,25,1416,355,1681,2968,36,1263,1907,401,698,6113,17,1114,1883,99,613,925,1122,3342,247,917,7281,978,6791,1039,1607,622,3584,2008,5706,98,483,1636,2349,3065,143,1631,576,1215,1870,355,1952,5945,5369,4764,382,872,2619,1769,2286,998,2239,5350,7731,482,646,9615,368,5466,2833,5273,569,390,512,3455,482,1542,4925,4691,276,2835,1290,2774,2759,2279,39,3530,1907,289,3,2602,74,1798,584,1348,4761,275,1055,1176,100,11134,1,237,350,25,21,16,121,486,88
TCGA-56-8503-01,2480,1424,1214,1827,1658,395,1218,3001,4318,1469,1018,1297,1390,4758,286,2770,2155,92,232,1403,578,380,1154,698,2565,420,3696,2015,2116,1280,1295,3135,2658,2654,1378,4870,2895,4018,114,5347,194,741,1517,523,1983,2048,3829,4874,51,3346,2176,1919,4947,447,1666,1167,1326,4159,972,2888,458,4535,4407,2834,263,524,1035,583,303,1446,3007,1524,1834,1536,1121,4998,2184,5914,12,4592,628,178,20,2244,302,414,1032,1745,3448,960,1891,3190,3043,4266,12,48,577,42,131,21,27,268,48
TCGA-56-8504-01,3959,4987,2096,12015,3054,905,3920,4605,5015,2106,1357,2951,3434,11751,77,1415,3991,277,1226,2147,480,4671,2245,952,1157,607,1918,14238,1762,1143,5751,2437,5823,9742,1422,10326,2498,3540,54,2127,362,856,2421,348,2890,2039,3631,1247,91,2117,2511,505,5346,1138,3530,593,382,4809,1580,9009,269,949,2393,5633,2092,3575,4380,296,1627,2523,4698,2616,2935,2492,2070,8444,1352,2885,1,2853,334,293,0,6049,99,224,4201,439,2754,168,13493,2114,1818,5182,1,30,67,1,1,23,1,100,10478
TCGA-56-8622-01,673,300,436,3154,230,53,2214,549,7978,895,4003,5349,227,1765,1428,966,820,3,83,2876,479,1301,3547,843,2259,286,3972,2157,1728,5152,11836,2651,11385,3122,1506,8861,2279,4142,131,4604,95,3790,1766,12,706,1492,2309,4064,61,1483,2199,1146,7043,995,3835,2501,1144,10480,2251,7217,236,869,1652,3435,202,1417,1001,1304,7253,2569,4451,3109,4628,1146,1132,11866,3558,651,1,2577,640,129,6,1484,510,1110,2835,797,8425,1057,1192,1215,963,4962,0,127,80,2,19,9,15,26,55
TCGA-56-8623-01,174,338,387,76,370,44,150,473,22,496,113,372,196,1710,3,506,906,8,101,1165,3212,38,299,244,369,2489,24362,209,722,332,20193,848,422,319,594,1980,2024,1827,1184,1681,4169,26713,648,81,719,12829,568,19240,2286,1464,1301,406,1767,5253,1244,21465,9403,1084,670,713,1881,532,1104,2234,358,275,867,23627,415,766,954,23600,1028,611,413,2055,19752,569,1,1081,4615,38,433,1535,12,5140,620,3714,45439,108,1145,1229,1528,2298,862,1233,8786,97,149,4,6,424,2573
TCGA-56-8624-01,1277,1182,626,1436,732,171,2646,592,11381,1111,1333,5131,1522,1030,1523,912,1486,6,84,1878,614,522,2891,483,480,286,3247,333,1643,417,4267,1602,952,5549,723,5705,2127,2356,256,3137,111,2521,680,24,443,2315,597,3850,166,2165,1338,2237,3651,880,2391,2038,2046,9404,600,2576,376,1856,2113,3367,74,147,1906,1450,314,1205,6581,2946,3590,1735,2106,2910,10745,992,7,1010,730,95,16,275,12,647,2213,856,3859,106,2475,4290,36,1543,1,160,96,3,53,3,22,15,139
TCGA-56-8625-01,2283,1691,3440,2384,2893,832,1854,1856,640,2237,3031,3029,1240,5652,81,1493,2821,121,539,2424,818,1819,575,980,2269,353,6475,5109,2362,2065,3410,2600,4201,6679,356,4639,2198,2155,213,2921,234,1427,3838,2838,2199,4873,1753,6094,161,2992,3836,785,3564,975,1592,2446,2299,3394,843,4568,785,3303,2961,3279,1100,312,1246,1950,322,1018,4033,1711,618,2219,875,3300,10270,765,5,2502,1499,128,2,3817,28,1207,1320,1195,6696,421,976,2059,3728,1184,1,162,108,3,105,20,7,45,933
TCGA-56-8626-01,1537,637,745,675,983,111,754,2139,6323,992,1353,4087,480,2140,855,633,1625,262,217,1885,578,1507,2063,741,1433,683,4345,383,2019,1319,4666,2725,4424,2956,1006,4730,2505,4226,245,2679,620,2388,1474,229,1126,3234,4202,4058,641,1234,1394,912,2784,829,819,3506,1876,7343,1581,7315,540,2046,1659,2393,398,379,923,3655,413,1854,7597,5094,1764,7142,1461,10053,4090,4814,5,4666,1300,198,7,2852,447,668,3067,3925,24630,830,1431,2552,402,11233,30,353,20,7,252,66,1,65,94
TCGA-56-8628-01,1759,836,666,2708,930,206,512,1391,272,2070,2796,1173,780,1841,91,1347,1793,210,1219,1147,1225,301,1014,661,1960,779,5512,1280,1051,1489,3488,2655,2114,3716,591,2223,6488,9636,365,1544,350,2123,1492,1053,2191,4846,1511,5980,535,2801,1877,2793,3558,1077,2505,2666,2506,5150,829,1866,399,2195,1562,2014,1580,213,625,6081,3150,2733,4500,8854,1041,1658,1895,2635,7647,6223,15,36553,1299,89,20,5288,527,503,1895,1323,16182,365,936,2963,363,3843,14,272,192,4,31,225,1,512,397
TCGA-56-8629-01,1505,2271,1531,502,1566,519,1188,4468,2537,2601,2098,2959,1797,7921,287,2063,1457,221,387,3471,798,3379,1904,2347,2006,233,3361,1444,4167,9179,1419,2964,942,1797,1146,6468,11481,12999,48,2287,76,1033,2066,276,1586,2270,2624,3692,9,2615,3058,1816,8964,947,555,1478,613,15765,3575,6523,410,751,2189,4646,828,4193,2060,92,123,1706,2842,8000,4015,2071,969,3504,1065,3685,17,8504,752,115,0,8215,333,1410,2502,1679,2486,834,1409,2820,315,8622,15,483,7,4,86,15,0,106,5304
TCGA-56-A4BW-01,6924,2277,2796,1828,3951,563,1002,4657,12331,2109,1980,3356,2475,5890,161,876,3137,406,284,2076,876,2485,2191,974,6953,594,3341,1700,2482,2238,1876,3841,4068,2788,886,5690,2508,2552,72,2535,360,910,1005,239,2527,3486,2801,2107,31,1555,2511,2414,4001,986,2275,896,518,6192,1060,8440,212,2054,5061,3139,809,80,2032,400,272,1115,5882,3944,1709,3892,715,10313,880,8322,31,1354,518,58,9,6025,1130,438,2339,2159,3387,846,751,1624,2297,11686,11,822,78,2,20,35,39,303,222
TCGA-56-A4BX-01,5184,3604,2461,12220,3223,1083,10208,4608,27414,10519,6361,3795,7132,10339,317,1401,3762,661,3428,10575,1154,8455,3024,3562,3387,613,1736,4565,6595,10946,3083,15227,24476,6007,2197,15391,18031,28944,214,3886,574,1180,1831,10877,3962,4188,3861,6402,73,3841,6617,3967,16126,1660,8736,998,1744,8946,3122,3354,157,3256,5286,4783,635,6897,14654,806,6274,1997,8079,1583,7549,2803,4404,8393,4922,2245,66,43364,1430,1449,6,19558,1837,218,4246,138,3069,691,1883,8807,6039,12856,27,79,12,0,10,36,3,1918,45186
TCGA-56-A4BY-01,2830,2169,1422,1324,1640,533,3771,4018,122,2377,4774,2799,3415,12628,453,3089,5644,238,1527,3763,1288,3686,3784,688,1720,587,4735,20235,4673,2933,5258,3470,9015,10635,1985,7472,4632,7165,264,2927,285,2573,3945,1645,2682,6692,8402,4721,178,2384,8380,2926,8058,1172,1832,1586,1020,1337,1123,3674,447,2866,3613,13140,1528,23424,4492,1222,3050,4963,3696,11645,4298,3792,5436,1895,4322,1635,16,3845,2253,537,20,19338,47,554,4688,2090,2136,66,4936,1379,17265,2993,102,196,86,5,32,48,1,169,21032
TCGA-56-A4ZJ-01,1240,872,938,2514,1415,249,701,1523,1281,1715,2722,3271,851,1939,194,1128,1358,154,190,1115,913,279,1258,358,2748,922,9943,1610,1808,755,4347,2800,1222,2906,1156,6455,3259,3787,466,5343,837,3626,1301,458,2365,5003,2335,6272,556,2745,3650,1039,4420,1848,1898,7578,2846,4933,1507,775,824,2608,2767,2180,458,195,1652,10197,802,1551,4735,11322,2673,1733,2493,3584,9662,7876,5,3220,3359,416,18,9110,582,1019,1168,1596,23157,1678,2302,2751,1550,6302,34,448,77,36,180,19,5,96,216
TCGA-56-A4ZK-01,3285,1921,1557,5480,2445,542,10299,3050,5555,3605,2646,1896,3337,5174,108,1683,5983,401,941,9544,552,3353,6704,44,4659,333,2023,24882,4629,9195,2333,5397,10667,13151,1358,11427,5328,6074,62,3136,65,1326,5146,1622,3462,3326,6301,4194,31,2776,6731,3316,5743,930,3224,1100,671,11107,2237,9983,367,1984,6249,10414,2089,7813,4228,555,3988,4414,6422,695,5243,1089,8927,4897,4378,2984,0,5742,1511,217,3,10147,11,320,1897,394,3450,530,3720,3391,8523,6074,0,36,141,10,25,31,2,680,9131
TCGA-56-A5DR-01,4031,3789,3980,3410,4331,745,2969,6777,5158,2798,2702,5039,2229,9226,653,5200,5096,94,284,4971,603,1195,1423,1494,2521,185,2943,3884,5828,2774,5428,3168,10213,11092,4134,6338,4708,8625,35,8588,95,273,1780,19,3470,3199,2796,1986,9,4763,2815,1631,10865,1206,2379,1038,360,3753,2020,1065,236,1521,4648,4580,1476,6162,2280,317,2450,800,4058,818,6644,1330,397,533,532,2791,4,6052,1179,35,1,4092,3,154,1370,494,6846,709,2282,2386,29752,3671,4,22,156,0,3,137,6,72,149
TCGA-56-A62T-01,4970,6488,1647,9324,2272,2193,8693,6160,4062,3328,2265,2838,2716,12238,739,2306,4674,6,255,3664,1149,1266,1952,762,4767,206,3149,11204,3477,1161,2548,986,9341,11479,1610,6792,3791,8849,74,6941,59,2941,1221,450,7166,2303,8694,2675,10,7007,2920,856,16461,616,2774,1597,2066,9935,2906,5027,547,2545,2200,2796,3349,56250,1107,113,6434,4585,8297,2858,5997,660,2785,12372,3309,13426,45,9449,321,658,2,11640,28,1340,7924,2243,5189,1081,5266,1979,14618,4767,193,372,11,2,95,5,124,25,37
TCGA-58-8386-01,1807,2904,626,2022,848,1195,2045,3882,7563,1169,1279,3954,2566,10139,342,1741,3674,31,185,1359,707,410,1636,733,967,1133,12764,1572,3063,1751,7780,2358,12756,5321,1676,11745,2466,4209,392,8549,779,3872,2662,40,2077,5343,9735,5295,525,7169,2275,846,8323,1972,2122,6942,3040,2988,1410,870,463,3556,1869,3434,265,651,1995,12876,175,758,8246,14919,2570,1588,1671,2083,6804,10193,120,6654,1582,63,25,1794,3,1236,4244,1989,41882,1435,5762,3015,18406,6388,37,492,86,27,22,2,1,151,44
TCGA-58-8387-01,2563,3609,3675,5283,4758,974,3081,10658,7516,3590,1624,1803,2404,10505,75,3865,3354,17,1096,1218,175,14150,1543,3550,2798,100,1053,3091,3101,994,1274,7452,3323,5365,6807,3308,6940,4671,42,5167,239,141,4734,2132,3688,933,2262,1220,37,24062,5287,12810,878,783,1872,1566,336,1559,1472,2088,156,457,2894,12118,494,363,5354,395,7547,441,2844,1443,1007,693,2320,1538,1323,5046,6,3403,261,205,1,4682,333,344,253,114,1722,169,728,2010,2876,2438,0,10,62,16,10,5,21,7685,17578
TCGA-58-8388-01,2410,1455,1317,356,1047,465,2355,2433,17,2024,1543,2487,1247,3864,256,1494,2608,5,1194,2169,459,2219,1039,1147,698,583,4409,14,1761,20682,2834,2595,1463,4289,615,4396,2347,2844,391,2014,227,2004,3275,390,1335,4750,1919,3761,383,1915,1349,4839,3444,567,2293,2211,4928,16596,618,1086,623,744,2986,1851,289,235,2050,3841,396,5682,4397,4018,1118,4512,1083,2859,2197,2947,74,513,1627,236,15,375,1,365,143,740,11569,136,2603,4222,435,344,21,183,487,8,38,1,144,182,22
TCGA-58-8390-01,1800,1995,3601,2542,2801,481,3418,7985,742,2304,3591,1855,1945,7915,195,2648,3817,134,1442,1787,649,3245,1268,1032,2187,315,2708,174,2554,5741,2832,4051,5428,2887,1720,6460,2977,3193,209,2803,214,1768,2240,462,931,5263,4751,7074,27,3495,2506,7807,3704,513,4534,2052,1975,3553,1296,2182,326,1293,3269,3787,352,605,2064,811,1230,7326,3835,2625,936,5379,2166,8203,752,5468,248,4760,838,253,9,3132,53,476,410,1029,5426,123,2005,7986,878,5306,3,43,268,22,46,83,0,61,240
TCGA-58-8391-01,4850,5758,4083,3978,4856,1540,8002,6532,12077,2422,4439,5801,3182,9583,118,2895,2780,206,1018,1929,539,4130,6070,1697,5157,1258,2178,11148,3980,7007,1977,5006,14271,13390,2248,9771,5605,7412,36,3602,235,521,3343,486,2334,4161,4198,10734,35,3015,2138,1027,5438,712,5293,777,269,12072,969,7678,398,789,6587,4731,1014,7461,4783,492,2199,5081,4863,2033,3755,3066,8687,11469,619,4466,1,4153,294,476,0,11227,695,65,1770,228,6058,193,18489,4695,25928,3606,372,44,36,22,3,40,0,21,230
TCGA-58-8392-01,8390,3353,2336,15629,2652,1152,9925,7381,27909,2433,4259,3882,2609,14405,457,1190,4063,464,1803,3458,1025,2675,2752,1838,2924,389,1561,10329,2758,5760,4166,4187,13854,4549,1725,10228,16001,17892,109,3659,407,1338,3628,4312,1791,4923,6822,3874,96,5180,4063,3140,11305,1063,7512,1258,811,12020,2043,7938,647,3619,6203,6661,1269,4191,3742,1601,3420,7702,6995,6390,4278,4143,8978,19003,6136,9769,149,9979,1552,409,2,7688,740,567,4480,568,4517,1895,3631,9342,14026,8967,163,99,152,11,9,56,1,3258,11854
TCGA-58-8393-01,4502,2515,1672,2362,2620,662,1079,2537,358,2073,364,2138,2460,10195,244,1888,4254,250,111,4823,872,172,1133,399,3881,702,6159,10981,3301,338,4993,2147,4953,3615,1483,6347,3559,5712,144,3249,244,2289,1285,1736,1422,3797,3630,2206,301,2769,2563,861,13466,1029,1562,2405,1813,6877,1537,10613,356,4158,3021,6427,1738,10222,803,4299,78,2906,3202,4577,2854,2676,233,1877,4686,8013,0,4134,645,55,6,7396,91,1660,2562,746,7515,340,1337,357,2130,3416,6,610,97,22,16,46,0,118,215
TCGA-58-A46J-01,7146,5579,4374,17131,3238,2062,2089,18776,302,3945,1892,1880,10081,19564,172,3016,6767,217,1379,7420,968,5367,2819,2831,3413,775,5801,10214,3010,1406,3341,4452,7116,3557,2849,6749,7057,5864,216,6464,304,1060,3110,5017,5342,2781,20339,1865,632,11240,6124,1451,2456,2005,1779,3195,1463,1522,2504,16526,333,2421,6130,11987,6777,371,3763,3814,2241,2693,2799,6424,1731,2044,8472,2187,5220,8111,35,5292,896,463,21,13268,588,577,1301,1036,14209,314,1402,2625,7626,7730,2,146,955,40,53,28,0,17645,7890
TCGA-58-A46K-01,2635,2032,1058,666,1673,725,3069,3741,1610,1330,2718,2171,2596,8707,89,1889,1007,169,311,1984,319,2601,1295,755,2796,195,1399,6950,2977,2686,2259,1271,9133,2786,1020,3732,4318,5083,36,1812,58,2321,3367,577,1010,3006,2460,1135,19,2362,4502,804,7859,751,1448,429,395,8006,1049,4829,226,1320,3893,4781,473,8142,3498,406,933,3863,1603,7352,2568,1271,1015,6208,564,742,7,785,284,222,7,8819,709,822,2608,304,3318,94,4768,600,4580,1062,31,598,37,2,0,33,5,541,2188
TCGA-58-A46L-01,5634,4913,6713,7105,8250,1606,16002,5847,15275,8494,3531,9204,7843,23201,937,1254,8835,187,2525,2990,1428,3057,2514,4760,3476,1513,4700,6519,11037,3381,3092,6424,10952,3297,3179,11982,9146,14703,265,5294,100,891,4663,6978,3418,11517,7105,6092,58,3846,6427,4092,4253,3006,5246,1459,1585,17441,1280,1981,856,3654,6905,7631,1170,1751,5206,1011,2785,4209,19093,3868,5696,7550,2097,16632,3611,3414,26,19361,522,135,5,6949,2158,828,3047,1195,4909,248,1110,3058,6191,5651,31,202,244,3,28,90,4,308,337
TCGA-58-A46M-01,7006,3665,3502,1542,6810,1187,15660,9136,907,9307,3485,3050,3624,12303,54,3057,5439,510,579,2096,666,1119,2359,4274,7139,328,1705,5303,6626,7998,2448,6604,1780,11232,1624,6184,7054,13845,38,3518,40,176,2565,24,3268,2896,11289,4297,23,7341,5421,1239,8935,1648,3409,539,529,10486,2290,4379,781,863,11839,4857,703,7145,3895,197,1051,4301,3836,17231,1462,614,894,17974,2070,6200,19,450,139,540,0,14778,1241,261,3157,157,3400,80,1272,12747,8175,1407,27,373,17,1,7,54,7,4,46
TCGA-58-A46N-01,5630,4210,2434,10411,3109,1528,5773,7988,17903,4421,2225,3469,3811,17161,146,5458,3664,486,1073,4641,542,6681,4034,723,8597,299,1334,17489,4836,8307,2510,6921,15600,1304,2446,12550,6464,7778,87,3705,57,159,4528,4463,1487,3359,7683,2532,2,2763,7445,2229,5409,760,7555,528,135,5495,2138,921,280,1785,8178,13211,980,9973,4509,288,3332,6184,9834,1242,3812,1471,7579,3288,5731,8013,9,7743,590,456,0,12186,5,19,3779,123,2889,227,3597,3261,7776,7467,146,38,90,6,2,15,1,128,3782
TCGA-60-2695-01,3063,7633,7358,1666,5524,1843,3575,2487,3,6158,1144,2055,2997,9852,11,5338,8757,185,492,3258,1019,8,2388,1079,2067,519,4145,173,4242,4116,3126,2754,644,115,1073,2900,4616,3867,284,4582,403,2726,2420,150,1767,5610,4911,2969,430,4603,4628,2652,2142,1009,7509,3686,1142,12029,2580,4709,522,2048,2686,3111,178,396,2154,2378,1039,2546,1131,3915,804,4125,3399,4046,5654,2763,8,3340,4089,341,21,206,114,3312,755,3156,8308,147,1983,2952,347,1097,112,73,227,22,15,22,394,505,46
TCGA-60-2696-01,4395,3289,3079,8281,4423,663,4740,2724,1360,2479,7682,1794,3056,5173,181,1041,2576,2,411,2875,1605,40,2471,2227,3694,792,5882,13003,3570,1365,5846,1265,13184,4362,7753,11708,3863,6810,223,9461,429,1295,2371,144,2447,2866,9894,4889,577,7439,2263,1549,7085,1791,1876,2475,1006,4412,2046,237,382,300,3248,3254,1238,4149,1098,2083,15348,278,6069,6281,5744,2408,4027,10340,2196,11085,1,5543,868,305,24,4710,6,504,1538,2479,10917,1054,3371,1097,9367,5905,3,82,116,166,10,4,1,102,765
TCGA-60-2697-01,2233,1413,947,655,1231,683,1186,1688,145,953,262,441,941,5691,2,1073,2647,122,134,1250,1327,10,1936,586,1834,1205,14972,377,1873,2999,7955,802,98,625,1080,2328,2558,2505,1172,3959,943,7084,3717,25,1281,11428,2527,12619,290,1435,2294,869,7262,3187,895,6056,4063,1105,787,5388,927,686,1716,3159,114,2218,1580,20418,647,1099,1828,27860,2202,748,540,3174,10310,9686,0,1360,4199,112,49,708,92,1980,544,5295,39067,104,1114,1174,1702,1155,8,736,6467,74,120,34,5,82,170
TCGA-60-2698-01,2757,5720,1677,5010,5058,1028,2204,8697,2691,3167,2405,1875,1852,13250,703,2457,3529,153,362,2230,1472,109,1488,2149,15550,679,7843,1540,3825,2879,5184,3197,1720,2947,1657,7927,5313,11656,305,7993,690,2411,1431,1746,3101,3810,5877,4400,198,2375,2376,1456,12116,1863,2579,5096,1783,5776,2243,3044,396,3057,2716,3056,1119,1489,2303,4259,455,635,7362,14234,6600,1609,346,5592,5468,8866,15,13995,1257,257,23,5019,19,1877,1260,2810,15825,1234,704,1387,2458,3648,19,283,1143,72,29,9,22,95,515
TCGA-60-2703-01,2668,2835,2403,260,3489,606,2054,3761,1583,2294,724,794,1475,6946,10,596,3747,61,307,1174,391,139,2012,839,7359,537,3875,457,2718,1322,2058,2060,983,606,1013,5102,1528,2076,174,1919,177,955,2157,107,2315,2235,3373,4726,41,834,1684,1920,2710,777,607,1678,996,878,723,7853,543,1024,1999,1836,327,317,275,174,2367,1227,4460,724,1477,6049,642,1854,547,4093,168,6177,1014,94,0,729,6,522,698,3797,2950,538,522,1043,853,1319,1,17,3,25,4,18,7,23,24
TCGA-60-2704-01,4673,2176,1496,1341,2352,771,9674,2767,12143,3438,3180,2494,4970,7395,273,1306,4654,330,448,2813,1159,716,2555,1523,4444,1897,13472,1463,4589,2262,5998,2717,4376,2001,766,4671,4049,4861,768,1549,663,4253,6299,608,3288,12815,5698,14985,362,1489,4820,1695,5245,1637,2214,6579,3505,3371,667,3978,1757,3818,3968,2693,295,1938,1406,11823,12120,3688,8696,10023,2690,7246,589,8010,6416,5375,12,7548,2839,861,9,3964,771,2107,2248,8182,13415,401,605,3336,1892,1955,20,239,628,28,207,23,11,85,46
TCGA-60-2706-01,3110,4238,6881,9,5467,950,7797,9977,8,3832,1203,3263,2676,24642,0,4670,5649,455,749,4644,793,61,3343,2952,627,533,5018,1404,4178,1271,5445,3018,1953,14,2086,6272,7325,9821,132,9719,158,2216,3284,4128,3657,2324,839,3351,221,17378,11454,438,25725,1057,1159,2441,795,162,2960,3879,500,605,3137,5213,1161,24450,4679,1359,65,2830,821,2921,18556,1087,1237,4934,1297,1644,20,2127,676,27,14,3633,22,4716,3885,1477,2211,29,1183,37864,272,385,13,95,102,9,11,94,9,93,3563
