Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,AC010168.1,POU6F2-AS2,ADAMTS9-AS2,G2E3-AS1,AC011374.1,MIR2052HG,ADAMTS9-AS1,AL513123.1,SOX21-AS1,C5orf66-AS1,PVT1,SFTA1P,LINC00393,AL355388.1,LINC00355,AC010280.1,SOX2-OT,AC105206.1,LINC00640,AL139385.1,AC078778.1,LINC00392,AC234772.2,MAGI2-AS3,NAALADL2-AS2,GHET1,AP000438.1,HOTAIR,AC008406.3,LSAMP-AS1,C10orf91,MED4-AS1,LINC01901,LINC00520,AC093510.2,AP001360.2,MIR130B,AC108676.1,AC084816.1,AC006238.1,HOTTIP,PKP4-AS1,LINC02012,AL590644.1,PART1,LINC00470,BCRP3,UCA1,AL079303.2,AC044839.1,AC092142.1,LINC00337,MIR31HG,MIR137HG,AL163952.1,LINC00462,LINC00472,AL122058.1,LINC00163,LINC00461,AC021683.3,AP002478.1,AC112484.4,KCNH1-IT1,GDNF-AS1,AP003063.1,LINC01992,LINC00536,C1orf132,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AL121761.2,AC069120.1,MUC2,LINC00173,AC061975.6,MLIP-IT1,AL034397.3,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,LINC00518,LINC02031,LINC00184,LINC00211,STEAP2-AS1,AC068305.3,WASIR2,AC097717.1,CERS3-AS1,LINC00504,LINC00261,STEAP3-AS1,AC006305.1,MIAT,CCDC26,HCG21,AL021395.1,AL357518.1,RMST,AC004832.1,B3GALT5-AS1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,FAM138B,LINC00051,H19,NAV2-AS2,AC004990.1,AP003064.2,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC00443,AC008109.1,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,CNTN4-AS1,AC024475.4,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-63-A5MV-01,7603,243,257,46,152,44,1,349,61,34,1,1221,99,625,56,59,2,168,89,403,0,91,19,32,1194,60,1588,104,44,0,0,31,55,32,4,4,23,1,240,21,12,40,3,25,66,26,18,546,399,10,56,69,212,98,61,18,185,6,2,305,12,2,80,338,2,48,55,334,11,117,1,166,9,3,79,24,46,30,153,0,147,63,0,241,13,11,34,2,24,59,10,45,1,2,6,19,1,14,12,21,1,67,378,3,26,42,1332,13,0,273,1,3,0,9,0,5,0,26,1,0,4,0,2,35,1,25,1,0,6,2,0,0,2703,0,33,0,2,0,0,5,4,0,0,3,2,2,0,5,4,0,0,33,106,16,13,20,0,1,1,4,0,3,1,4,7,0,7,4,2,0,3,1,11,3,1,1,3,0,3,0,8,3,0,0,2,3,0,0,18,0,1,2,9,0,0,0,3,4,1,0,0,0,0,1,4,0,0,1,0,0,1,0,22
TCGA-63-A5MW-01,5249,18209,270,256,351,64,189,30,24,33,0,302,9,2035,79,0,2,0,18,192,1,97,11,93,2,14,2674,8,29,2,214,3,49,129,1,17,2,0,130,77,895,35,11,189,58,39,5,34,1576,2,6,7,67,45,35,548,94,2,1,357,4,5,59,147,34,93,12,792,3,32,67,108,4,1,98,28,64,35,52,442,274,5,1,32,28,22,8,0,0,74,46,413,0,4,2,0,3,24,8,48,21,136,281,2,21,4,1745,119,0,0,0,101,18,51,0,17,61,39,8,2,176,0,3,30,0,1,0,1,39,5,0,0,6420,2,1,1,1,16,3,11,0,1,1,10,16,0,1,40,0,386,0,0,171,0,28,4,0,2,2,7,0,4,3,14,13,294,8,15,8,0,0,0,1,1,0,2,5,2,0,0,0,1,6,1,4,1,0,7,0,1,11,0,1,0,0,0,1,1,0,0,0,1,0,1,17,1,0,0,0,0,0,0,1
TCGA-63-A5MY-01,12126,119,4,116,21,3,181,390,112,3,51,904,477,1913,19,1120,0,112,207,292,0,86,65,28,9,181,48,1,73,0,2,115,12,490,1,9,0,1,1,5,21,2,3,9,592,31,99,5909,288,2,5,159,8,3,160,1,0,4,1,20,25,1,2,1,24,444,1,2,2,136,1,86,0,2,57,6,40,19,119,1,54,2,1,94,8,14,5,2,5,500,24,78,0,0,838,2,1,14,15,19,36,196,10,3,15,2,80,8,0,9,1,0,6,0,0,11,0,2,0,0,0,0,1,3,0,2,0,0,6,4,0,1,346,0,8,0,0,1,2,0,3,1,0,10,3,0,0,0,1,1125,0,2,108,29,0,0,0,6,0,0,0,2,0,0,8,0,0,0,0,0,0,0,25,0,0,0,5,0,1,1,0,0,0,1,0,2,0,8,0,0,0,0,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,66,0,2,0,2,0
TCGA-66-2727-01,3880,350,4,43,106,10,43,137,43,7,23,538,3,1401,360,1,2,0,50,387,1,30,146,34,9,63,302,36,21,1,0,0,28,32,3,0,16,2,5,5,5,1,6,1,30,68,3,351,395,3,4,0,135,22,9,48,8,8,2,52,7,0,20,0,6,15,8,148,51,0,5,48,6,1,4,38,20,8,3,0,34,0,4,59,3,1,7,0,18,369,28,50,1,0,5,15,2,2,10,2,5,6,90,90,8,1,230,4,1,7,0,3,1,11,0,1,2,12,1,0,1,2,0,7,0,25,0,0,1,3,0,0,145,3,28,1,22,54,2,0,0,0,0,2,1,0,1,4,17,379,0,4,0,23,0,2,0,0,0,0,1,0,7,1,1,3,2,4,0,2,2,0,4,0,0,0,5,0,4,0,0,0,0,0,0,3,1,0,0,0,2,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-66-2734-01,8085,26,91,74,2,14,0,299,19,17,1,327,211,836,156,6,1,0,7,93,0,29,85,16,0,74,519,21,102,0,0,30,0,64,1,0,90,0,7,7,14,10,4,0,40,4,219,3,0,0,23,26,0,86,26,580,185,1,2,224,2,1,7,0,2,65,0,44,3,0,1,182,2,7,2,1,19,12,5,6,40,0,8,1182,4,6,1,2,0,30,12,1,0,10,9,11,12,4,11,0,0,37,14,77,80,2,163,14,0,1,0,0,2,5,0,1,0,22,2,1,0,0,0,280,0,4,1,2,4,3,0,2,219,0,42,2,12,12,0,0,0,0,2,1,0,0,42,1,128,1,0,3,0,12,2,15,9,0,0,0,0,4,8,0,2,3,15,2,2,0,0,8,2,0,0,12,1,16,5,0,1,0,13,0,0,0,1,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
TCGA-66-2737-01,6075,358,156,56,71,33,105,182,61,10,24,450,253,921,82,3,1,19,214,1141,1,124,38,21,28,85,1034,12,47,1,36,25,10,78,3,21,30,2,86,10,76,0,5,9,107,66,11,536,33,4,35,50,2,84,6,11,3,38,30,131,11,1,3,8,10,43,26,61,31,1,25,167,14,14,6,1,55,12,4,2,81,4,4,25,8,4,3,29,4,424,18,12,0,0,7,36,1,3,8,12,3,8,128,37,47,4,1988,12,0,3,0,0,3,20,0,1,0,16,6,2,1,1,0,127,0,14,0,1,9,13,0,2,527,0,165,2,14,9,8,4,2,2,0,5,0,0,0,4,3,0,11,3,0,91,15,10,7,0,0,2,0,3,5,0,2,5,5,8,4,2,0,3,12,4,0,2,3,2,2,0,6,5,5,0,0,0,6,0,0,0,9,0,2,1,4,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4,7,0,12
TCGA-66-2742-01,3183,133,232,42,172,10,42,51,112,5,57,784,9,986,123,45,3,1,51,478,1,14,56,33,17,75,334,10,95,0,0,1,23,20,2,25,1,1,5,6,22,43,0,6,61,40,19,20,0,7,3,42,0,213,4,1,1166,0,6,347,8,1,14,5,19,25,48,197,6,2,1,144,3,13,3,2,33,26,1,4,16,0,7,217,1,12,14,58,0,34,23,6,0,3,1,29,8,6,5,4,3,19,54,64,25,1,240,17,0,0,1,0,1,1,0,0,0,19,1,0,0,0,0,126,1,32,0,0,4,5,0,0,100,3,10,1,9,9,6,0,5,0,2,6,0,1,1,0,16,0,0,5,1,58,11,1,2,0,0,2,1,0,2,0,0,2,14,2,0,1,0,2,7,0,2,3,0,1,0,0,0,1,22,0,2,1,5,0,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,1,0,0
TCGA-66-2744-01,1169,88,124,51,69,25,116,26,31,14,1,85,2,1077,295,3,3,31,5,21,0,28,9,19,1,11,443,1,14,0,123,0,29,13,0,15,8,0,0,2,1,6,4,4,17,5,8,6,6,3,448,27,0,39,12,315,0,2,3,119,5,3,5,4,2,9,1,19,8,6,4,84,3,0,3,4,9,5,6,297,15,2,0,60,1,3,1,3,0,17,16,105,0,74,0,8,2,2,7,22,2,1,3,274,8,1,610,166,0,0,1,3,0,11,0,0,16,4,6,0,1,1,0,73,3,13,0,0,1,9,0,1,2825,0,1,0,2,32,0,0,0,0,1,0,2,0,2,4,106,0,0,0,9,1,3,38,7,0,1,3,1,0,1,1,3,94,1,1,0,0,0,2,0,0,1,8,3,4,0,0,1,0,6,2,0,0,5,0,8,0,7,2,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
TCGA-66-2754-01,5,213,432,21,287,1,49,0,84,5,6,290,14,473,44,1,2,134,42,63,0,4,5,101,0,2,119,0,38,1,0,4,60,7,0,73,4,0,0,19,12,213,1,1,8,40,3,16,13,1,2,73,2,25,99,21,41,0,0,40,55,0,69,3,73,24,2,2,6,30,1,16,0,0,15,1,5,1,27,243,10,159,0,15,3,8,4,2,61,6,2,549,0,0,0,13,0,0,2,10,2,0,94,11369,4,0,9358,35,0,0,0,3,2,9,0,8,0,13,0,0,0,0,125,20,0,17,0,0,5,0,2,2,6094,0,197,3,2,9,1289,45,0,0,2,1,1,0,0,0,3,2070,0,2,254,3,178,0,4,0,1,2,0,0,0,16,2,31,1,1,0,1,3,3,0,0,0,0,8,0,1,0,0,6,2,0,7,0,2,1,0,0,0,0,0,13,0,0,3,0,0,3,0,0,0,0,0,2,0,68,0,0,0,0,0
TCGA-66-2755-01,3831,330,110,50,199,10,59,20,137,5,11,4,8,862,22,0,0,0,4,131,0,13,5,34,0,14,470,58,36,1,15,0,14,114,2,1,8,2,132,9,76,0,1,0,17,20,0,0,3,2,0,3,0,19,79,12,1,9,4,210,3,23,1,10,10,15,0,190,6,0,9,82,3,0,1,4,21,1,71,1,191,21,0,103,0,8,4,2,1,386,5,3,0,0,1,14,24,0,10,1,1,26,185,36,14,2,358,18,0,0,1,1,1,1,0,1,2,2,0,2,59,1,4,142,0,13,0,0,1,2,0,0,187,0,2,0,148,1,1,233,8,1,1,4,0,0,1,1,0,1,0,0,0,1,18,4,4,0,0,2,0,2,1,0,0,1,4,2,7,0,2,0,2,1,1,2,5,0,16,5,0,13,0,0,1,0,9,0,1,0,9,0,0,0,0,1,1,4,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
TCGA-66-2759-01,15031,143,269,129,37,10,69,772,102,4,66,44,274,747,18,28,0,82,38,117,0,75,38,26,9,284,264,192,50,1,12,33,6,31,1,28,57,2,52,11,139,2,8,24,158,84,13,405,237,1,140,127,97,29,46,4,0,29,3,45,23,0,0,4,29,26,2,3,1,1,3,44,3,19,6,21,28,14,26,9,122,1,4,35,6,7,8,0,8,135,48,59,0,0,38,45,2,2,3,1,7,52,88,2,54,2,288,6,0,0,0,0,2,4,0,2,2,9,0,0,1,1,0,4,0,28,0,0,4,0,0,0,41,0,123,0,1,5,3,3,0,0,0,3,0,0,0,0,1,0,4,2,284,62,0,6,0,17,1,2,1,2,2,2,6,1,12,2,1,2,0,3,5,0,0,0,0,1,1,1,0,0,4,0,0,4,0,7,0,0,0,1,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,46,0,0,7,0,0
TCGA-66-2763-01,6930,6,165,179,664,18,61,862,135,5,0,713,465,1041,248,154,0,2,226,247,0,253,111,22,68,99,310,1,101,3,0,88,62,32,2,0,58,1,499,15,10,2,5,0,158,71,54,2286,9,3,10,302,0,62,70,173,1,1,79,60,572,0,33,380,2,39,0,19,22,0,0,144,3,5,7,1,41,36,0,2,14,14,12,96,1,12,14,2,1,165,30,2,2,3,351,8,4,9,20,23,4,102,42,154,65,1,313,6,0,33,0,1,24,1,0,3,0,55,5,0,0,1,0,6,0,28,3,1,0,103,0,0,375,0,18,1,2,42,3,0,3,0,1,0,0,1,1,1,26,1,0,10,19,78,6,2,2,0,3,0,0,3,1,0,36,1,7,2,0,1,0,1,16,4,12,0,1,1,1,0,0,0,0,2,0,0,3,0,0,0,0,0,6,0,5,0,20,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TCGA-66-2765-01,7047,8,213,12,0,10,41,248,0,5,70,91,6,420,281,2,1,0,4,57,0,44,47,9,1,30,294,8,42,0,0,1,2,59,0,0,119,0,0,4,0,2,1,0,6,2,28,0,1,0,78,11,0,149,7,307,1,3,242,116,5,0,0,1,3,7,1,0,1,0,0,69,1,6,1,2,10,15,1,5,28,0,15,46,0,2,4,35,0,19,10,1,0,44,27,8,3,0,7,0,0,43,3,104,12,0,150,18,0,0,1,0,2,0,0,1,0,0,0,0,1,0,0,523,0,6,0,0,7,9,0,0,9147,0,3,2,5,21,0,1,12,0,0,0,4,0,0,0,28,0,0,1,0,8,1,5,6,0,0,0,0,0,5,0,0,0,9,2,0,5,0,1,1,0,0,6,0,5,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0
TCGA-66-2766-01,4258,511,621,300,38,71,188,240,104,4,34,448,131,1197,19,1,0,0,135,912,0,88,371,40,1,51,930,29,89,9,139,13,3,53,3,88,22,0,1,29,611,2,2,12,548,51,5,31,149,2,16,186,163,84,117,44,13,191,0,46,6,1,13,5,38,12,3,0,7,48,1,40,2,0,73,47,120,4,13,1,36,64,1,10,5,10,12,0,1,531,86,1,0,5,20,50,0,2,22,4,1,100,24,2,11,1,179,8,0,1,0,1,3,9,0,12,1,20,1,0,1,0,0,1,0,12,2,0,25,0,0,0,271,0,7,0,1,3,5,0,6,6,1,3,0,0,1,1,0,0,0,2,0,36,5,0,1,53,3,21,0,3,1,0,20,4,81,4,0,1,0,0,8,3,0,0,3,1,0,0,0,0,0,0,0,2,0,0,0,0,21,1,1,0,1,0,6,5,0,6,0,0,0,0,0,0,0,0,1,0,0,0,4
TCGA-66-2767-01,1658,249,153,67,106,21,106,375,38,15,13,925,131,900,409,57,7,5,15,639,7,74,108,50,3317,68,608,55,25,3,46,26,25,21,1,18,47,6,132,11,127,47,7,8,89,220,1,88,17,10,33,0,209,37,6,13,0,110,17,289,60,2,2,28,11,53,0,69,4,27,3,194,12,30,55,11,23,17,6,0,389,0,29,83,4,10,5,8,1,98,16,4,1,0,52,22,2,12,15,24,7,146,18,138,59,3,1899,90,0,0,0,9,6,419,0,7,6,46,3,1,14,0,5,12,0,31,0,2,2,9,2,40,1256,7,327,5,7,33,4,16,1,4,3,5,8,1,1,6,24,0,11,5,11,39,1,1,5,1,3,12,0,3,2,3,9,1,5,0,0,1,1,0,1,3,4,6,0,0,0,0,0,1,1,0,4,3,1,0,0,1,0,0,0,1,0,3,0,1,1,1,0,1,0,0,0,0,0,1,3,0,7,0,0
TCGA-66-2768-01,5805,103,229,143,59,18,239,159,113,4,73,92,182,762,72,2,3,1,0,144,0,34,69,21,8,94,250,167,95,1,63,9,6,59,0,29,341,1,2,14,700,0,0,20,12,62,98,9,549,0,791,168,3,68,136,1288,66,33,2,355,3,0,4,1,19,6,0,2,9,103,5,112,0,7,22,21,25,7,8,17,42,10,16,322,6,1,5,2,19,27,9,4,0,17,32,83,13,0,28,22,6,76,373,0,37,1,149,210,0,0,0,0,2,11,0,1,36,2,8,0,4,0,3,706,0,30,0,0,0,10,0,15,88,1,86,2,1,14,1,2,0,1,0,4,12,0,62,1,0,2,12,0,97,9,69,1,0,25,3,13,0,0,4,0,17,54,4,0,0,4,1,0,1,3,38,77,0,5,1,0,0,0,8,0,1,0,1,0,3,2,3,0,0,2,0,0,1,30,2,0,0,0,0,1,0,0,4,0,2,8,8,0,0
TCGA-66-2770-01,5437,694,344,58,98,27,163,253,1,13,33,468,52,1675,136,8,3,1,2,335,5,20,190,40,1,145,1227,13,54,7,58,17,33,67,2,59,28,4,29,14,23,1,10,8,42,625,11,56,433,13,44,24,22,29,16,68,2,5,4,114,21,0,5,1,8,104,3,143,3,1,14,480,4,5,25,26,60,15,0,14,179,0,40,40,10,13,4,0,0,393,7,2,1,1,3,22,0,3,5,7,24,19,73,58,36,9,1308,31,0,0,0,1,16,41,0,5,5,11,6,1,5,1,2,8,0,28,0,1,1,44,0,1,165,1,916,2,1,43,2,0,6,2,1,0,6,3,0,1,33,1,2,0,0,17,2,5,4,6,2,5,0,3,1,2,20,0,3,10,1,1,0,3,3,2,0,4,0,0,1,0,3,8,1,0,1,17,0,2,0,0,1,1,1,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TCGA-66-2771-01,4607,1,157,92,147,20,129,246,79,14,36,423,215,485,534,102,1,52,23,90,0,105,16,40,1701,87,350,3,72,2,6,24,33,19,3,28,35,0,47,4,9,64,2,0,87,106,50,354,84,0,4,373,430,225,130,1,1,99,3,29,61,1,12,280,2,16,1,1,430,113,2,173,5,0,6,0,22,34,1,2,19,30,8,482,6,6,5,2,4,54,36,7,1,2,395,0,5,5,3,16,4,13,105,103,4,1,376,5,0,44,1,0,1,159,0,1,0,35,0,0,1,0,0,1,0,53,0,2,0,5,0,8,443,2,48,1,9,19,1,2,4,1,0,3,0,0,6,0,293,0,0,9,371,110,1,4,7,7,0,1,0,855,3,1,3,1,39,2,1,0,0,0,7,0,0,0,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,6,1,0,0,0,3,0,7,0,0,0,0,0,0,0,0,1,2,1,0,0,0
TCGA-66-2777-01,1071,80,37,107,14,12,54,241,25,8,4,453,8,572,394,5,0,7,9,2113,0,13,99,7,0,55,425,9,81,0,0,6,8,51,2,7,39,2,0,9,40,2,2,0,12,83,0,51,87,5,49,4,60,28,86,6,19,29,8,101,4,1,10,17,136,11,5,1,6,2,1,77,3,0,6,5,90,21,10,2,35,40,3,62,1,4,1,2,0,152,11,39,0,6,24,30,5,0,10,21,1,15,37,259,35,1,1174,9,0,0,0,1,20,140,0,0,1,1,3,0,2,2,0,8,0,62,3,1,1,144,0,0,282,1,36,6,5,29,14,0,0,0,1,1,6,0,0,0,63,202,2,1,5,13,0,10,1,8,2,2,0,3,2,0,2,1,19,2,0,0,0,13,4,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,1,0,1,0,0,2,0,0,0,1,0,0,1,7,0,1,0,0,0
TCGA-66-2780-01,2818,57,186,95,148,40,142,150,91,10,25,182,16,1147,32,7,0,0,17,57,1,74,57,21,2,66,652,20,58,1,20,7,10,44,1,16,19,0,0,9,8,4,5,8,93,28,28,5,0,0,102,49,0,121,51,12,558,8,2,193,3,3,0,0,9,9,0,55,3,0,6,54,2,4,12,0,6,33,2,35,7,0,10,127,3,5,6,0,1,55,18,2,0,0,81,8,5,10,17,0,2,13,418,10,50,1,490,14,0,2,0,0,3,2,0,1,0,0,2,0,4,0,2,84,0,50,0,0,5,9,0,163,123,0,12,0,5,2,3,0,0,1,0,0,0,0,1,3,0,0,0,1,0,2,0,6,0,0,1,0,0,0,7,0,0,1,4,1,2,3,0,5,3,5,0,2,0,25,0,0,12,0,6,0,2,0,4,0,1,0,0,0,1,1,1,0,0,0,0,0,0,7,0,0,0,0,0,14,0,0,0,1,0
TCGA-66-2781-01,10764,318,148,138,153,13,164,391,39,11,0,533,24,712,73,1493,0,248,305,515,1,53,35,37,532,68,651,34,77,2,58,5,16,63,1,23,64,2,7,14,453,22,5,16,360,140,37,182,210,2,4,152,71,336,50,6,10,278,28,74,15,2,6,175,337,184,1,31,7,64,13,188,0,0,41,13,132,54,69,12,24,31,2,525,6,10,30,8,16,201,41,201,1,6,9,6,6,14,688,2,2,42,97,3,3,14,493,3,0,1,0,0,3,11,0,3,0,9,1,0,3,0,0,60,1,99,0,1,13,0,0,10,4221,0,14,1,1,2,10,0,1,1,0,1,13,1,1,0,5,1,0,1,31,62,17,2,2,8,1,4,0,5,4,0,7,2,14,3,0,0,1,1,0,5,11,0,12,0,1,0,1,0,10,0,2,1,5,3,0,0,4,0,0,7,2,0,2,1,3,0,0,0,0,0,0,0,0,18,1,29,0,0,13
TCGA-66-2782-01,16961,17,326,100,5,19,7,658,7,36,8,300,236,3623,73,0,1,8,3,49,1,260,82,47,1,108,735,12,119,2,0,130,19,143,1,0,11,0,2,10,92,7,2,1,54,3,29,1,0,7,1,77,0,158,99,1412,184,0,4,62,17,1,0,1,1,21,0,29,5,0,0,240,5,1,0,1,9,9,7,88,40,0,14,299,5,4,8,0,5,26,9,6,0,0,8,20,4,13,4,0,5,28,423,29,55,2,741,46,0,1,1,1,14,6,0,6,0,66,9,1,3,0,0,256,0,50,0,2,1,24,1,0,6049,0,47,3,2,5,0,1,8,0,0,4,0,1,4,3,8,0,0,3,8,3,0,4,5,0,2,0,0,1,1,2,0,0,40,2,3,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,1,0,12,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,1,0,0,0,0,0,1,1,1,0,0
TCGA-66-2783-01,3055,319,385,65,40,9,39,326,21,2,10,367,204,452,30,5,1,13,31,376,0,76,113,15,0,39,180,129,49,0,0,16,7,57,0,1,79,0,0,4,3,5,1,0,33,23,10,654,98,0,11,151,3,28,10,8,9,0,45,18,12,0,7,1,1,43,6,33,3,0,1,85,1,40,3,1,33,32,8,3,35,0,18,39,1,2,0,0,6,184,3,0,0,0,8,6,2,0,9,1,6,67,12,31,17,6,257,9,0,0,0,0,75,3,0,0,0,15,1,0,0,0,1,3,0,8,4,2,1,223,0,0,64,0,403,1,1,10,2,4,1,1,0,0,2,0,1,0,1,1,0,3,0,3,1,1,1,1,0,0,0,0,0,0,0,0,18,0,0,0,1,2,3,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,2,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TCGA-66-2785-01,2517,19,141,55,138,4,77,6,61,5,27,1,18,1918,26,612,0,148,0,18,0,26,123,25,8,1,239,0,14,10,273,12,31,51,4,0,7,0,2,9,210,0,4,2,517,12,6,1,2,3,213,0,1,130,21,0,1,11,2,464,2,0,0,1,1,23,0,3,1,0,35,324,6,2,44,3,13,11,12,1657,84,66,2,61,2,10,2,2,34,21,0,135,0,2,7,26,2,9,5,62,6,20,150,17,21,1,992,11,0,1,1,0,5,76,0,12,0,2,3,0,2,0,0,12,0,49,0,1,1,7,0,0,24028,0,1,2,179,5,0,15,3,2,0,0,0,0,31,0,6,32,0,0,174,6,14,5,1,23,1,1,0,1,0,0,0,0,7,0,0,1,4,1,0,0,2,0,0,1,11,1,1,1,1,0,1,0,4,4,0,9,0,0,0,0,0,1,0,0,0,1,0,0,2,0,0,0,0,6,345,1,24,0,0
TCGA-66-2786-01,1750,179,15,77,122,19,26,21,11,12,87,642,2,1221,656,22,5,1,0,163,3,46,70,24,2,68,374,28,32,1,17,4,7,159,2,15,9,4,1,9,0,11,6,72,14,4,31,7,45,14,29,71,1,58,57,44,50,1,0,288,13,2,0,0,10,24,3,251,4,1,0,624,4,0,3,2,7,14,18,14935,36,0,0,110,2,6,0,35,0,36,87,3,0,0,13,84,2,0,8,8,8,20,25,244,20,2,391,17,0,2,0,6,11,8,0,2,2,4,2,0,9,0,0,5,2,17,6,0,15,126,1,1,36631,5,143,5,29,100,3,1,4,0,0,0,0,2,1,0,47,1,0,6,0,6,3,6,2,2,0,2,1,2,8,0,0,1,26,2,3,0,2,0,6,1,37,0,3,0,3,1,0,0,7,2,0,1,4,0,1,2,0,0,0,0,0,0,1,0,1,0,0,9,1,1,0,1,0,0,0,0,1,0,0
TCGA-66-2787-01,2422,519,2,67,19,14,26,112,15,11,50,653,0,468,60,2,0,88,5,4190,1,24,23,61,1,94,463,7,50,0,4,4,2,43,1,42,29,1,1,5,0,57,3,6,124,59,0,4,341,2,39,1,1,1,11,6,0,3,7,229,12,0,2,2,76,39,2,3,133,26,3,45,8,0,32,2,56,45,15,2,48,6,7,34,2,13,3,5,1,406,5,38,3,1,0,0,1,2,7,0,5,0,55,6,2,5,7879,8,0,0,0,0,0,57,0,5,41,3,0,0,1,1,1,6,0,22,0,0,2,0,4,1,212,0,726,1,1,4,5,1,2,0,0,0,1,0,0,0,0,336,7,2,25,11,1,2,0,0,2,3,0,3,1,0,1,0,1,0,1,0,5,1,0,2,0,1,1,0,1,0,0,1,0,1,0,1,2,4,0,0,8,0,2,2,3,0,0,0,0,3,0,0,1,0,0,0,0,9,0,0,0,0,2
TCGA-66-2788-01,3152,91,150,60,30,14,150,79,58,13,3,443,194,1100,40,36,1,61,36,216,0,51,89,24,2,52,789,8,29,0,3,18,24,20,0,27,81,2,120,2,8,32,1,5,32,25,7,142,170,0,51,191,1,50,30,591,147,11,31,48,14,5,14,31,16,20,15,48,10,15,5,94,4,3,2,0,13,47,21,5,37,3,3,114,1,4,1,6,33,141,31,5,0,10,15,11,4,8,10,13,0,52,365,12,55,0,583,13,0,5,1,32,51,178,0,0,0,6,0,0,1,0,1,164,0,78,5,0,4,295,0,0,82,0,100,0,2,1,2,1,0,0,1,2,1,0,23,4,0,0,3,16,0,34,11,4,1,1,2,2,2,1,1,0,4,4,28,14,1,1,0,6,6,2,0,3,4,10,6,1,1,0,1,1,2,0,1,0,0,4,0,0,2,2,0,1,2,3,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0
TCGA-66-2789-01,9018,112,151,11,303,54,92,45,106,32,0,643,1,237,436,3,1,195,26,155,1,122,86,18,1,63,920,17,87,3,617,2,1,26,0,7,4,3,52,5,13,59,5,24,70,67,10,202,533,4,0,46,3,96,6,97,3,1,1,75,17,2,0,143,77,25,0,83,13,0,2,146,2,8,19,5,28,52,428,94,77,0,24,43,2,3,25,3,31,116,114,157,0,2,52,4,10,4,21,30,6,132,64,206,108,12,336,6,0,0,0,6,2,5,0,1,9,3,3,0,29,1,0,10,1,80,2,3,6,1,0,0,794,4,17,1,2,50,1,0,0,5,1,0,0,0,2,5,39,817,0,4,68,1,13,5,1,1,0,0,0,2,0,1,2,11,51,1,3,0,1,1,3,0,0,1,4,0,9,0,8,0,1,2,0,0,8,5,1,2,0,74,1,0,8,0,4,0,2,0,0,1,0,0,1,0,1,6,0,0,0,0,2
