Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,AC011374.1,AC104211.1,ADAMTS9-AS1,LINC01290,AL513123.1,SOX21-AS1,PVT1,SFTA1P,LINC00393,MIR497HG,AL355388.1,LINC00355,SOX2-OT,AC105206.1,AL139385.1,AC078778.1,LINC00392,MAGI2-AS3,NAALADL2-AS2,AP000438.1,HOTAIR,LSAMP-AS1,C10orf91,MED4-AS1,LINC00520,AC243960.3,AC093510.2,MIR130B,AC104836.2,AC006238.1,HOTTIP,AC027277.2,AC093599.1,PART1,LINC00470,AC007671.1,LINC00592,BCRP3,UCA1,AC068631.1,AC091806.1,LINC00337,MIR31HG,MIR137HG,AL163952.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,KCNH1-IT1,GDNF-AS1,HOXB-AS4,LINC00536,C1orf132,AC009974.1,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,LINC02126,AC078802.1,AL445471.1,AC092809.2,LINC01361,MUC2,LINC00173,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,AL162413.1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,LINC02265,LINC01297,LINC00518,LINC00184,LINC00211,PTGES2-AS1,STEAP2-AS1,AC068305.3,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,LINC01297.1,AC006305.1,MIAT,CCDC26,AC105219.2,UMODL1-AS1,HCG21,AL021395.1,AL357518.1,AC126768.3,AC005162.2,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,OVOL1-AS1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,AC010307.2,PLCH1-AS1,POU6F2-AS1,LINC00460,AL157778.1,AC025431.1,LINC00525,AC009403.2,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,AL122019.1,AC078906.1,SRGAP3-AS2,FAM138B,LINC00051,H19,AC006450.3,LINC02254,NAV2-AS2,AP003064.2,LINC01765,AC092811.1,NKX2-1-AS1,LINC01513,LINC01250,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,AC115099.1,AC011899.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AL354861.3,AC011483.1,AC007907.1,LINC02005,AL161636.1,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,AC007182.1,LINC02208,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,AC113349.1,AL031291.1,LINC02042,CNTN4-AS1,AC009652.1,TLR8-AS1,AL513304.1,AC138761.4,KIAA0087,AC069281.1,LINC01543,AC120193.1,LINC00237,AC092818.1,LINC01258,FAM181A-AS1,AC004870.2,AC135782.1,AC044839.2,FNDC1-IT1,LINC01033,KIRREL3-AS1,LINC01908,AC100791.1,LNX1-AS1,AL133320.1,AL161645.1,AL110505.1,AL353770.4,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,LINC01571,C11orf44,AC083809.1,AL355516.1,AL353747.3,LINC00303,GRM7-AS3,AC079070.1,LINC00488,AC003985.2,AL590491.2,LINC00524,LINC00113,LINC00485,BX005040.1,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,AC113378.1,AC104126.1,AC006262.3,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC090371.1,AC068756.1,C17orf77,AC112518.1,AL139002.1,LINC02445,CLYBL-AS1,LINC00458
TCGA-43-6771-01,3587,2,0,0,20,166,0,4,7,35,4,786,60,1,1,0,7,7,1,305,18,0,327,0,0,0,1,20,2,415,3,0,1,0,3,0,25,11,2,1,1,20,0,292,6,4,9,0,13,27,23,33,0,2,5,0,8,1,11,49,1,1,12,24,14,3,7,99,8,0,18,37,0,2,0,2,0,2,0,0,115,8,3,0,3,0,30,14,4,6,1,3,0,1,19,46,33,0,0,610,11,3,1,0,0,1,0,6,0,1,0,0,62,0,1,0,1,3,9,2,0,513,0,1,18,8,1,0,3,37,1,0,0,0,394,0,0,0,0,0,3,0,0,0,4,1,0,0,2,2,13,0,15,3,0,1,0,0,0,39,0,12,3,0,1,0,33,28,0,0,1,0,1,0,3,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,2,0,0,1,0,1,0,0,0,0,2,18,0,0,12,3,0,0,2,0,6,0,0,0,38,0,0,0,0,2,2,6,0,0,0,2,0,0,0,3,2,1,0,1,0,2,0,3,0,0,0,0,1,0,0,0,0,2,0,0,0
TCGA-43-7656-01,2571,172,338,83,24,39,8,25,5,28,3,1751,20,1,2,4,52,23,0,28,64,0,561,0,0,25,18,325,0,1,23,0,15,3,10,23,1,14,328,202,3,5,5,3,14,3,39,5,2,2,1,47,2,24,27,1,290,0,0,224,12,3,0,13,1,5,6,37,1,51,4,44,0,3,4,7,8,1,14,35,7,5,5,1,2,4,0,15,1,11,2,2,19,14,4,1,22,4,4,1646,1,2,3,0,1,0,4,8,0,3,0,11,6,0,2,2,1,26,2,0,1,1,2,0,31,1,2,2,1,0,0,15,1,2,2070,0,3,2,1,2,2,0,0,2,0,1,0,8,0,2,0,0,1,0,3,7,0,0,0,1,1,3,1,1,0,5,1,2,2,4,1,1,1,1,6,12,0,1,0,2,0,3,0,7,14,4,3,0,2,0,22,25,1,7,163,4,0,0,1,3,0,1,3,1,0,1,0,2,0,13,0,2,1,0,0,5,0,1,0,0,6,0,0,1,0,0,1,0,1,28,0,6,1,1,0,1,0,0,3,0,67,1,0,0,2,38,0,1,0,0,0,0,0,0,0
TCGA-43-7658-01,94,67,21,1,5,5,3,5,17,0,221,1549,97,2,2,6,0,1075,1,132,101,0,591,2,9,846,0,45,1,2,11,13,49,14,5,31,7,7,76,0,6,9,72,109,12,3,226,30,0,25,0,29,2,460,4,8,663,428,6,111,30,9,0,2,23,6,25,38,7,2,9,128,91,5,16,38,9,11,274,0,11,3,6,0,36,0,1,8,1,38,1,43,13,36,9,44,18,0,1,2217,65,4,8,0,900,0,5,2,8,3,0,41,3,4,0,7,1,136,0,0,0,2,0,0,5,9,1,10,2,5,19,0,0,0,2821,18,33,4,6,4,9,18,2,49,1,15,10,0,1,2,2,2,3,1,0,0,2,1,11,1,1,8,1,11,9,0,1,1,2,2,3,0,2,1,0,0,0,15,7,0,46,200,4,13,8,11,0,1,0,11,36,30,1,5,35,6,1,0,9,4,0,0,3,0,0,3,26,1,0,0,0,0,176,0,0,1,3,0,14,0,3,0,1,0,0,7,0,0,0,1,0,0,0,2,0,0,2,2,1,0,112,1,5,0,3,65,0,0,0,1,0,0,0,0,0
TCGA-43-8115-01,492,188,195,83,16,141,3,17,5,3,896,220,12,47,2,0,18,1454,1,51,27,218,911,71,0,58,17,28,1,17,5,5,11,5,0,3,0,1,26,73,6,22,3,67,24,15,22,23,5,9,1,75,0,72,12,0,7,26,1,83,3,4,1,14,13,3,47,11,2,1,4,39,0,2,4,3,4,1,0,1,140,18,25,2,1,1,0,4,2,5,2,16,36,7,9,1,21,1,0,1442,2,11,1,0,0,0,1,0,3,0,0,8,4,1,5,2,0,27,10,0,0,13,1,4,46,5,1,1,0,6,2,4,0,4,147,1,3,0,2,0,19,6,1,1,4,1,0,1,0,6,1,0,3,1,0,1,4,1,5,0,0,1,7,1,3,0,10,1,25,1,7,1,1,1,1,2,1,0,2,0,0,0,0,1,1,6,2,1,2,0,1,1,7,2,3,1,1,1,0,3,0,0,3,2,1,1,19,1,0,1,0,0,0,1,3,0,0,0,0,0,1,0,0,1,1,4,0,0,0,8,0,0,0,1,1,2,0,0,4,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TCGA-43-8116-01,7581,212,214,49,5,19,1,9,8,13,387,917,21,105,1,2,0,120,1,41,28,22,205,45,0,0,6,12,1,4,5,0,6,4,1,2,0,4,8,4,4,10,0,1,4,1,5,5,5,1,0,164,3,30,1,1,2,21,0,53,7,0,5,28,3,2,7,14,1,8,10,63,8,7,3,3,0,2,35,17,20,2,77,0,8,1,1,4,4,2,3,8,7,7,315,17,7,1,2,540,497,2,2,0,0,0,1,0,0,1,0,1,0,0,27,0,1,31,0,0,0,48,105,0,14,64,0,0,1,1,2,9,0,0,1766,3,16,1,0,2,3,15,3,2,2,0,0,0,1,2,1,1,0,1,2,4,5,0,0,0,2,20,0,1,1,3,1,0,1,1,1,0,15,0,0,3,2,1,1,0,0,1,0,3,78,1,0,2,1,4,1,1,0,33,3,2,0,1,0,5,0,0,1,0,3,0,1,2,0,13,0,0,3,0,0,5,26,0,6,0,1,0,0,12,2,0,0,0,0,0,0,0,0,0,1,12,0,23,1,0,0,1,0,0,0,0,0,0,0,1,0,50,0,0,0
TCGA-43-8118-01,2120,422,141,54,5,213,3,9,2,82,966,1132,288,0,1,2,150,996,0,138,54,1,478,27,1,74,8,165,3,1010,10,3,12,1,7,0,1,3,9,136,4,17,4,39,11,0,19,0,0,113,375,142,1,1,22,14,4,0,12,160,1,5,4,28,1,1,37,9,2,16,0,102,2,5,9,6,9,27,1,1,80,24,75,0,1,0,0,1,0,34,3,6,2,11,457,98,73,0,4,1016,36,46,4,0,0,0,3,2,9,5,0,1,3,0,24,1,0,0,10,0,0,13,1,0,0,2,1,0,0,9,5,3,0,0,402,1,10,0,3,0,4,122,1,0,0,1,0,4,1,1,6,1,0,8,0,7,26,1,0,8,2,6,6,2,56,8,6,6,20,5,3,1,7,1,18,10,0,2,1,0,1,0,6,2,0,1,1,0,1,1,0,1,1,1,1,0,1,1,0,7,0,0,1,4,1,1,0,0,0,0,63,0,1,0,2,4,0,0,0,0,5,0,0,1,7,1,0,0,0,4,0,0,0,2,0,1,8,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
TCGA-43-A474-01,6469,229,242,123,8,178,1,2,9,38,760,1401,16,13,2,2,112,127,0,128,30,2,142,128,0,109,0,2082,1,28,2,3,19,0,6,17,3,6,61,409,2,44,0,2,2,2,26,82,18,1,4,16,19,43,23,2,90,0,10,37,5,0,3,2,2,3,26,2,0,7,138,10,0,3,3,3,5,2,16,2,606,113,2,0,0,0,1,9,1,9,23,10,19,13,3,1,9,0,3,603,4,13,1,0,0,0,9,1,0,0,0,3,4,0,66,0,0,0,6,0,8,66,0,0,0,2,0,0,0,2,6,3,0,0,19891,1,1,0,0,0,32,2,0,26,0,0,2,0,3,7,3,0,0,17,0,13,3,0,1,6,0,1,2,0,40,0,7,2,1,0,0,4,10,0,0,4,0,0,2,3,0,0,1,0,3,10,0,3,1,8,1,0,2,9,0,0,0,2,0,0,0,0,2,0,5,6,0,0,3,3,0,0,1,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-43-A475-01,9666,757,369,41,12,81,2,33,17,5,787,2187,62,5,1,4,0,1612,0,22,49,0,734,10,0,17,4,31,2,1,9,1,8,29,7,13,6,0,44,213,6,4,8,10,6,1,10,13,4,7,1,302,5,2,7,0,1,70,9,135,8,13,0,47,44,3,57,32,3,18,1,452,1,3,6,9,1,4,0,1,325,44,5,1,4,4,1,15,0,22,5,7,22,22,3,20,21,4,1,4358,18,5,3,0,5,0,7,1,1,1,0,5,4,6,5,0,1,0,8,0,5,0,0,1,21,5,0,0,2,0,24,4,0,6,226,62,4,0,2,2,0,11,0,0,4,21,0,3,0,10,2,1,0,4,0,12,6,0,0,0,7,5,0,1,1,0,10,0,0,0,1,3,5,0,1,2,0,7,0,0,0,1,8,2,117,0,0,21,0,2,1,0,2,1,2,0,0,1,0,0,0,0,0,1,1,0,1,1,2,1,1,0,0,9,0,231,0,0,0,0,6,0,2,0,2,0,0,0,0,1,6,0,0,0,0,0,1,4,1,30,0,0,0,1,1,0,6,0,1,2,0,0,0,0,1
TCGA-43-A56U-01,1692,108,141,34,39,68,8,76,4,4,249,1079,86,3,3,2,50,76,0,33,43,0,580,34,2,14,7,54,3,29,39,0,12,3,2,0,2,15,6,107,6,10,5,10,7,6,14,17,44,12,1,238,6,13,3,0,22,0,6,380,6,1,0,20,1,12,6,18,9,10,50,78,0,15,4,4,3,11,39,8,34,21,24,0,36,0,0,2,2,14,4,6,12,9,143,17,40,0,5,4249,7,6,159,0,0,2,2,13,0,190,0,7,7,25,6,5,1,6,5,2,4,34,21,0,175,8,23,0,1,0,1,704,1,4,1480,0,6,0,1,153,7,8,42,2,6,0,0,0,0,24,1,1,3,0,40,3,1,14,5,3,0,3,6,4,56,0,2,2,8,2,1,0,2,111,8,1,9,56,2,3,0,1,2,16,16,1,3,1,35,3,1,2,2,6,1,32,0,4,65,1,1,30,24,1,0,1,1,62,1,7,0,63,0,4,2,0,27,33,0,0,1,19,1,1,0,0,7,1,0,3,0,1,6,0,1,2,0,1,1,2,0,3,1,0,0,0,0,50,0,4,0,0,0,0,1
TCGA-46-3765-01,4331,146,188,53,22,151,13,7,2,10,417,706,102,473,3,0,81,760,0,31,28,1,448,13,4,4,24,20,1,199,10,0,22,3,2,4,1,0,42,158,1,27,6,40,12,3,13,11,0,1,4,119,0,0,4,12,11,8,1,38,1,0,3,9,1,1,79,5,2,2,0,52,0,13,16,6,16,5,12,11,102,22,54,0,1,0,0,3,4,3,1,7,4,2,16,43,4,0,3,1227,13,1,1,0,0,0,1,0,1,1,0,9,1,0,29,0,0,1,6,0,0,15,1,0,3,3,0,0,0,5,6,0,0,3,6232,0,4,0,0,2,3,28,6,1,0,0,0,1,0,0,1,0,0,0,0,1,6,4,1,7,0,0,13,2,23,5,3,6,2,1,0,0,21,0,7,0,0,0,1,0,0,1,5,4,3,2,1,0,0,1,1,0,3,2,0,0,0,1,2,0,0,0,8,0,1,0,0,0,0,1,3,0,0,1,3,0,0,0,0,0,1,0,0,1,3,15,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TCGA-46-3766-01,1018,55,34,48,24,37,16,16,3,1,185,173,307,2,2,2,2,162,0,24,1,0,729,1,0,0,3,5,0,4,13,2,2,8,2,0,5,6,0,4,8,7,3,13,6,11,8,116,7,0,0,119,2,0,4,0,60,0,5,70,1,5,0,2,0,39,9,2,15,5,13,8,0,0,1,1,1,3,4,0,51,14,5,0,7,0,5,2,4,2,0,3,2,3,24,197,36,0,1,471,15,1,8,0,0,0,1,1,2,8,0,0,2,0,7,2,0,0,2,0,0,45,0,0,64,11,0,2,4,4,0,31,0,5,422,0,3,0,3,0,6,37,2,0,0,0,0,0,0,0,1,0,0,0,0,1,47,0,5,0,3,2,3,9,5,5,17,1,0,11,0,0,0,1,1,0,0,0,0,0,0,1,0,1,6,1,3,1,1,5,0,11,1,3,1,7,0,0,1,4,1,0,2,0,1,11,0,1,0,3,0,0,0,1,7,0,4,0,3,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,1,0,0,0,6,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0
TCGA-46-3767-01,2322,223,93,120,61,85,18,25,5,4,265,177,310,2,14,0,0,301,0,44,13,0,1211,3,1,111,17,21,0,20,11,2,6,4,8,8,9,5,13,161,12,16,1,8,1,5,31,28,62,1,2,148,2,2,6,2,19,7,4,133,5,2,0,7,4,34,9,13,4,5,29,15,0,0,2,6,0,3,30,1,77,45,43,0,4,1,2,5,6,2,1,6,6,6,81,120,41,1,0,586,6,2,6,1,0,4,5,8,1,0,0,1,3,3,2,1,0,12,3,0,0,14,18,3,45,2,0,3,1,9,2,0,2,5,629,7,2,6,1,2,8,25,2,0,2,0,0,0,1,1,1,2,3,0,1,2,27,42,3,0,2,15,2,2,1,11,18,0,5,24,0,0,2,0,8,0,1,0,2,1,1,2,0,1,7,1,1,0,6,12,1,2,2,5,0,2,0,0,0,5,0,0,7,0,0,6,0,0,0,1,1,0,0,0,6,1,1,0,5,1,1,0,0,9,0,0,0,2,1,6,0,0,0,1,0,0,0,1,8,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TCGA-46-3768-01,1009,828,42,41,5,41,5,6,16,26,1268,543,78,43,1,0,0,5155,0,83,20,3,222,10,1,18,3,43,0,3,8,7,25,3,0,2,7,7,53,20,1,32,4,8,191,0,20,0,5,5,4,72,1,9,90,0,0,1,1,97,10,0,0,0,21,2,101,5,0,1,1,15,7,13,5,11,5,21,0,3,346,1,3,0,1,2,0,8,1,4,0,8,4,1,58,22,5,2,0,890,3,7,0,0,1,0,1,0,0,0,0,2,2,7,0,1,0,2,0,1,0,4,0,0,6,5,0,0,0,13,5,2,0,0,39,0,0,0,0,0,593,25,0,0,1,0,0,0,0,1,0,0,0,1,0,1,10,0,2,7,1,2,0,2,15,3,5,0,14,4,0,0,2,0,2,1,0,0,1,1,0,1,0,0,1,2,0,0,0,0,1,0,0,1,0,0,2,1,0,0,0,0,6,1,1,0,0,0,0,3,0,0,3,1,0,0,0,0,1,0,0,0,2,0,0,0,0,14,0,1,0,0,0,0,0,0,1,0,2,3,0,11,0,0,0,0,0,0,25,0,0,0,0,0,0
TCGA-46-3769-01,1010,12,21,4,7,5,1,9,1,30,34,424,146,0,1,1,62,55,0,17,16,0,751,1,0,1,6,11,0,332,6,0,4,6,3,0,0,1,2,275,2,71,3,1539,7,44,66,75,64,37,0,222,6,7,83,0,2,32,18,21,7,0,3,6,12,5,12,8,13,0,1,9,28,3,10,0,0,13,0,23,18,6,497,0,3,70,22,11,31,7,9,1,39,0,10,14,5,70,0,59,36,4,1,0,1,0,0,5,0,0,0,2,4,1,1,0,0,2,0,0,0,172,0,0,97,0,0,4,6,3,1,1,0,5,70,1,3,0,0,2,2,2,3,0,0,2,0,0,1,1,4,0,5,0,0,0,0,0,2,60,0,1,1,0,19,0,0,0,4,0,1,0,0,0,6,1,0,0,1,0,12,0,0,0,2,1,6,0,0,6,0,0,2,10,0,0,0,0,1,0,1,0,0,0,2,8,0,0,7,8,5,0,16,0,1,0,0,0,0,40,0,0,0,10,1,0,12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,1,1,0,0,0,0,0,0
TCGA-46-6025-01,21610,262,239,146,24,225,1,8,15,37,626,1487,29,5,4,8,0,225,0,119,39,2,355,94,0,0,16,144,2,27,7,6,16,2,2,2,3,1,545,2,3,41,8,16,22,1,17,156,232,4,6,61,6,20,108,6,7,0,5,65,1,0,24,21,1,0,108,5,1,4,24,73,0,9,2,13,10,6,147,0,297,191,65,2,5,0,1,45,1,8,4,9,0,6,259,10,90,0,2,359,27,17,1,0,1,1,2,0,1,9,0,2,13,1,16,2,1,0,4,2,1,18,0,0,35,2,0,1,0,3,3,1,0,0,99,1,13,0,2,0,5,24,2,1,2,10,0,1,0,1,2,0,0,5,0,5,5,0,0,1,0,0,2,0,106,1,11,2,10,2,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,1,5,42,2,0,1,0,0,1,22,0,0,0,1,0,2,5,2,1,8,0,4,0,0,0,0,1,5,2,0,0,0,0,0,0,0,8,1,2,0,0,2,0,13,0,0,2,3,0,4,0,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0
TCGA-46-6026-01,6222,602,227,88,37,17,1,16,12,1,2544,855,61,5,1,4,422,1252,0,66,87,1,548,18,29,867,295,679,11,44,9,34,16,3,0,1,36,1,15,6,9,123,6,94,11,5,243,3,0,186,13,150,6,77,18,30,320,49,45,210,2,0,8,88,59,4,63,22,7,72,53,48,2,14,15,8,13,217,162,4,95,4,64,1,34,213,136,8,0,12,2,48,0,6,61,34,16,213,27,19830,9,13,33,0,13,0,6,3,0,79,0,7,9,6,235,12,1,9,26,0,2,1,11,0,1,6,10,1,0,3,23,357,0,405,49759,0,55,3,8,47,71,6,6,5,5,3,2,1,7,0,9,0,2,3,28,72,4,0,7,45,7,14,22,1,62,2,1,181,49,1,1,2,17,19,9,15,1,16,0,4,0,0,2,10,3,2,1,6,27,1,10,0,0,74,0,21,12,2,51,53,2,19,9,1,4,1,3,9,2,42,34,16,25,0,0,0,9,12,0,0,8,5,0,0,11,4,6,33,4,0,4,1,2,1,0,0,0,0,4,3,9,0,0,2,1,3,3,5,2,0,0,0,40,1,1
TCGA-51-4079-01,3205,239,103,99,8,690,4,11,5,60,296,523,204,6,1,0,49,861,0,79,10,1,397,17,0,0,6,24,0,80,5,4,3,3,8,1,4,4,79,47,4,84,1,15,15,2,5,140,1,0,8,73,2,1,12,2,13,0,2,17,3,0,1,10,2,5,37,3,0,6,22,25,1,13,1,0,8,16,8,60,144,0,8,0,6,0,1,21,0,2,1,16,1,1,60,143,2,0,8,170,27,0,4,1,5,0,11,6,0,0,0,0,5,3,10,0,0,0,7,0,2,7,2,0,6,1,0,0,2,0,7,1,0,0,247,21,0,2,0,0,0,43,0,0,1,0,2,1,1,0,1,0,0,2,1,2,32,0,7,2,0,0,3,1,6,1,1,0,1,2,6,2,5,0,6,0,0,0,0,0,0,0,0,1,3,1,1,3,3,34,0,0,4,10,0,0,3,0,0,4,0,0,2,1,1,0,0,0,1,0,0,0,6,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
TCGA-51-4080-01,1849,847,487,65,4,343,5,7,5,59,1096,1479,49,14,1,0,146,1867,0,28,20,0,442,39,1,83,41,67,1,686,2,5,21,0,9,9,2,8,97,0,5,28,0,303,10,1,15,5,0,4,14,128,0,2,18,47,11,3,13,25,4,0,1,2,1,1,65,2,0,3,3,161,1,6,2,1,4,16,109,35,268,0,0,0,2,7,3,3,1,9,6,18,6,5,37,3,6,7,11,597,8,4,1,0,198,0,1,2,1,0,0,1,8,21,0,2,0,1,28,3,0,0,0,0,1,2,0,0,22,19,3,3,0,6,1350,0,0,0,0,0,0,12,1,0,2,0,1,1,1,3,0,0,0,0,0,1,5,0,5,5,2,16,17,1,11,1,1,1,0,1,0,0,7,1,3,0,0,0,1,0,2,1,7,0,2,29,4,2,0,0,0,1,0,21,0,1,0,2,1,0,1,1,9,1,1,0,1,0,0,1,5,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,28,1,1,0,0,0,0,0,0,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TCGA-51-4081-01,1563,754,112,205,21,291,0,6,22,53,1022,902,87,6,3,3,8,891,0,137,55,1,486,8,0,46,14,107,2,154,4,1,16,4,1,10,16,26,78,61,5,24,5,331,61,3,7,6,2,75,12,180,0,11,2,15,95,7,2,14,1,0,0,38,2,6,23,7,1,3,16,212,2,9,2,14,3,2,5,0,478,9,2,1,0,0,0,9,1,28,3,14,19,4,21,2,16,0,1,3361,7,12,0,0,4,0,6,2,0,6,0,14,29,7,0,1,0,1,11,0,1,11,0,0,1,8,0,0,5,8,12,4,0,0,2481,0,0,0,1,0,2,15,0,0,1,0,2,0,1,3,0,0,0,5,1,6,0,0,1,9,7,2,4,0,18,3,4,12,1,0,2,4,0,0,2,0,0,0,0,0,0,1,10,1,0,4,11,5,3,0,0,0,4,5,1,0,0,1,0,4,0,0,13,0,1,2,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,9,2,5,0,1,0,0,2,0,0,6,0,0,0,2,1,0,6,0,20,0,0,0,0,0,2
TCGA-51-6867-01,3730,637,183,48,26,87,4,9,8,16,1449,644,94,42,3,0,171,2453,0,25,26,1749,672,23,0,22,131,201,1,14,5,6,14,4,4,15,2,0,212,219,0,24,2,224,6,7,16,2,3,3,3,1068,2,53,62,15,23,108,1,97,1,1,4,36,7,1,163,17,0,2,6,99,9,3,5,19,13,1,36,40,282,62,239,0,4,1,1,37,1,2,5,15,12,1,200,27,19,1,6,313,2,0,2,0,0,0,3,6,0,9,0,4,4,5,14,0,0,3,0,2,0,4,3,0,4,0,0,0,0,4,9,3,0,1,432,0,19,0,1,0,1,14,1,0,2,2,1,2,0,2,2,1,0,3,0,5,5,291,0,3,7,0,0,0,53,22,7,0,20,4,42,1,0,2,11,0,0,0,1,0,1,0,1,1,1,2,0,0,1,1,0,2,1,0,0,1,2,1,0,7,0,0,1,1,0,0,17,0,1,0,5,0,13,1,1,3,0,0,1,2,1,0,0,4,6,1,0,7,0,0,9,1,0,3,2,0,2,0,30,0,0,0,3,2,0,0,2,0,0,1,0,0,0,0,23
TCGA-52-7622-01,6881,497,185,119,40,177,4,86,12,50,888,2841,810,8,10,10,0,12280,4,108,37,0,759,9,2,5,12,40,6,99,36,8,4,7,9,0,6,6,149,130,4,31,6,237,30,3,10,239,0,17,22,219,10,2,21,28,90,0,256,386,17,7,0,15,0,6,42,19,7,3,17,121,1,13,2,2,5,52,10,1,435,19,7,0,7,0,0,14,2,6,3,5,1,7,68,400,40,0,2,7719,31,24,1,1,1,2,8,1,4,10,0,4,9,0,16,4,0,0,13,0,1,24,1,1,10,11,2,0,1,0,8,13,0,1,570,0,2,0,9,1,27,101,1,4,2,1,0,0,0,3,0,2,0,5,7,7,233,0,4,6,0,0,5,0,17,5,5,6,12,3,2,0,0,4,0,5,1,0,4,0,0,0,0,4,9,0,0,1,7,1,7,2,1,11,2,0,2,0,1,15,2,0,3,1,0,4,2,4,1,0,0,1,1,2,1,0,0,1,0,2,0,0,3,1,0,4,1,0,0,0,0,1,0,0,0,3,2,0,2,11,0,3,0,1,3,0,0,0,2,0,0,0,0,0,0
TCGA-52-7810-01,13838,63,0,4,5,80,1,5,3,44,617,1425,17,5,3,0,2,92,0,153,6,1,148,12,0,21,33,126,6,13,2,2,22,2,2,2,0,0,15,145,12,15,0,19,21,0,8,49,24,19,4,78,0,3,5,41,20,3,0,28,0,2,2,97,0,4,23,23,3,4,9,28,4,2,2,2,8,9,90,0,18,15,1,0,0,0,13,4,4,1,0,8,0,0,984,7,44,0,4,271,29,10,1,0,0,0,1,0,0,0,0,26,5,0,6,0,0,5,1,0,1,68,0,0,0,5,0,0,2,6,3,1,0,10,264,0,2,0,0,0,16,0,0,0,2,1,0,0,1,2,0,0,6,0,0,1,1,0,0,1,0,3,2,0,4,4,4,1,7,0,2,2,1,0,0,0,2,1,0,2,0,0,0,1,0,0,0,0,4,1,0,0,3,2,1,1,1,1,0,2,1,0,34,5,5,1,1,0,7,11,3,0,0,6,3,0,0,0,24,0,1,0,0,0,0,7,0,5,0,2,0,0,0,1,16,0,0,0,0,0,0,0,0,1,0,1,15,0,0,0,1,0,0,0,0
TCGA-52-7811-01,1525,57,206,83,28,249,12,44,5,27,87,788,386,6,7,0,166,110,0,133,13,1,683,88,1,4,9,79,1,57,10,2,7,1,3,2,9,5,177,120,7,29,1,63,6,10,19,53,105,2,16,90,3,5,15,4,10,30,8,52,4,2,15,11,1,13,22,4,0,1,1,23,0,1,2,1,3,4,0,5,139,21,68,3,12,9,1,8,0,9,1,3,3,4,153,191,14,9,1,186,13,2,6,0,0,7,2,1,6,17,0,0,9,0,2,0,0,1,2,1,0,22,0,2,6,0,2,0,2,0,4,55,0,0,592,20,0,1,0,6,4,71,9,0,1,0,0,2,1,3,1,0,1,4,5,3,48,0,1,3,0,1,6,0,6,0,1,3,0,30,1,10,1,6,2,2,2,2,0,0,0,0,0,0,1,3,0,0,7,0,0,2,2,3,0,1,0,0,13,3,1,3,0,4,2,0,0,3,14,1,0,5,1,1,2,0,10,9,1,0,2,0,0,0,0,0,1,3,0,3,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,1,2,0,0,4,0,0,0
