Unnamed: 0,MIR205HG,DLX6-AS1,LINC00491,POU6F2-AS2,ADAMTS9-AS2,G2E3-AS1,AL512363.1,AC011374.1,LINC01322,ADAMTS9-AS1,AL513123.1,SOX21-AS1,PVT1,SFTA1P,LINC01807,DARS-AS1,LINC00393,AL355388.1,LINC00355,AL358334.2,SOX2-OT,AC105206.1,LINC00640,AL139385.1,AC078778.1,LINC00392,LINC00702,AC091182.2,MAGI2-AS3,NAALADL2-AS2,AP000438.1,HOTAIR,AC004816.1,LSAMP-AS1,LUARIS,C10orf91,MED4-AS1,LINC00520,SLC12A9-AS1,AC093510.2,AP001453.2,MIR130B,AC006238.1,HOTTIP,MYOSLID,AC113346.1,AL136018.1,PART1,LINC01615,LINC02323,LINC00470,BCRP3,UCA1,AC099066.2,LINC01705,LINC00337,MIR31HG,MIR137HG,LINC00704,AL163952.1,AC093515.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,KCNH1-IT1,GDNF-AS1,LINC00536,LINC01614,C1orf132,LINC01285,APCDD1L-AS1,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,AC134312.5,MUC2,LINC00173,U62317.2,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,LINC02081,LINC00518,LINC00184,LINC00211,STEAP2-AS1,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,AC006305.1,MIAT,CCDC26,LINC02454,HCG21,AL021395.1,AL357518.1,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,FAM138B,LINC00051,H19,NAV2-AS2,AP003064.2,LINC02551,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,LINC01929,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC01522,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AC022762.1,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-51-4080-01,1849,847,487,65,4,103,115,343,57,7,59,1096,1479,49,49,82,14,0,146,42,1867,0,51,28,20,0,2,43,442,39,1,83,191,41,0,67,1,686,35,5,1,21,9,9,168,0,30,97,1,13,0,0,303,9,6,15,5,0,63,4,93,14,128,0,2,18,47,11,13,19,25,23,1,0,1,2,1,65,1,3,161,12,1,6,2,1,4,16,35,268,0,0,0,28,3,3,1,6,6,5,37,3,6,11,597,8,4,0,198,0,1,0,0,1,21,0,2,0,1,3,0,0,0,1,0,0,22,3,0,6,1350,0,0,2,0,12,2,0,1,1,1,3,0,0,0,0,1,5,0,5,0,1,11,1,1,1,0,0,7,0,1,1,7,29,0,0,0,0,2,0,9,1,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,28,1,1,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0
TCGA-51-4081-01,1563,754,112,205,21,48,54,291,80,6,53,1022,902,87,0,80,6,3,8,86,891,0,83,137,55,1,100,10,486,8,0,46,203,14,20,107,2,154,15,1,4,16,1,10,94,21,160,78,68,31,61,5,331,31,67,7,6,2,46,75,4,12,180,0,11,2,15,95,2,165,14,24,8,0,0,38,2,23,125,16,212,6,2,9,2,14,3,2,0,478,9,2,1,165,0,9,1,3,19,4,21,2,16,1,3361,7,37,0,4,0,0,6,0,14,7,0,1,0,1,0,1,11,0,1,0,0,5,4,0,0,2481,0,1,6,2,15,1,0,2,0,1,3,0,0,290,0,6,0,0,9,9,0,18,3,4,0,2,4,0,0,0,1,10,4,3,4,1,0,1,4,13,0,1,2,4,5,0,0,0,0,0,0,0,1,0,0,0,0,0,3,9,2,5,0,1,0,0,2,0,0,0,2,1,0,6,20,0,0,0,0,2
TCGA-51-6867-01,3730,637,183,48,26,141,172,87,488,9,16,1449,644,94,64,154,42,0,171,22,2453,0,30,25,26,1749,78,0,672,23,0,22,112,131,1,201,1,14,47,6,6,14,4,15,55,16,5,212,20,34,219,2,224,23,9,16,2,3,4,3,150,3,1068,2,53,62,15,23,1,43,97,234,11,1,4,36,7,163,14,6,99,19,9,3,5,19,13,1,40,282,62,239,0,117,1,37,1,5,12,1,200,27,19,6,313,2,2,0,0,0,0,9,0,4,5,14,0,0,3,2,0,4,0,4,0,0,0,3,0,1,432,0,1,3,1,14,2,2,1,2,0,2,2,1,35,0,5,5,291,3,2,0,53,22,7,4,42,1,0,0,1,0,1,2,1,1,0,2,1,7,1,1,0,0,17,1,13,1,1,3,1,2,1,0,4,6,1,0,7,0,0,9,1,0,3,2,0,2,0,0,3,2,0,0,2,0,1,0,0,0,23
TCGA-52-7622-01,6881,497,185,119,40,59,21,177,73,86,50,888,2841,810,41,123,8,10,0,70,12280,4,22,108,37,0,86,11,759,9,2,5,98,12,9,40,6,99,30,8,14,4,9,0,148,10,168,149,48,71,130,6,237,49,19,10,239,0,37,17,5,22,219,10,2,21,28,90,256,113,386,14,3,7,0,15,0,42,31,17,121,76,1,13,2,2,5,52,1,435,19,7,0,54,0,14,2,3,1,7,68,400,40,2,7719,31,8,1,1,2,4,10,0,4,0,16,4,0,0,0,1,24,1,10,2,0,1,13,0,1,570,0,9,15,27,101,2,1,0,0,0,3,0,2,19,0,7,233,0,6,1,0,17,5,5,3,2,0,0,1,4,0,0,0,7,1,2,2,0,15,3,1,0,4,2,1,1,2,1,0,0,2,0,3,1,0,4,1,0,0,0,0,1,0,0,0,3,2,0,3,0,1,3,0,0,2,0,0,0,0,0
TCGA-52-7810-01,13838,63,0,4,5,139,234,80,43,5,44,617,1425,17,55,44,5,0,2,178,92,0,126,153,6,1,37,13,148,12,0,21,188,33,8,126,6,13,44,2,20,22,2,2,202,67,138,15,1340,28,145,0,19,988,77,8,49,24,97,19,1,4,78,0,3,5,41,20,0,24,28,143,74,2,2,97,0,23,27,9,28,4,4,2,2,2,8,9,0,18,15,1,0,34,13,4,4,0,0,0,984,7,44,4,271,29,39,0,0,0,0,0,0,26,0,6,0,0,5,0,1,68,0,0,0,0,2,1,0,10,264,0,0,66,16,0,2,1,0,0,1,2,0,0,168,6,1,1,0,1,4,0,4,4,4,0,2,2,1,2,0,0,0,0,4,3,1,1,1,2,34,5,5,1,1,7,0,6,3,0,24,0,1,0,0,0,7,0,5,0,2,0,0,0,1,16,0,0,0,0,0,1,0,1,15,0,0,1,0,0,0
TCGA-52-7811-01,1525,57,206,83,28,311,109,249,24,44,27,87,788,386,111,195,6,0,166,146,110,0,116,133,13,1,20,7,683,88,1,4,345,9,8,79,1,57,30,2,9,7,3,2,165,12,81,177,150,89,120,1,63,129,29,19,53,105,238,2,41,16,90,3,5,15,4,10,8,76,52,5,4,2,15,11,1,22,33,1,23,26,0,1,2,1,3,4,5,139,21,68,3,34,1,8,0,1,3,4,153,191,14,1,186,13,104,0,0,7,6,17,0,0,0,2,0,0,1,1,0,22,2,6,2,0,2,55,0,0,592,1,0,8,4,71,1,0,0,2,1,3,1,0,24,1,3,48,0,3,30,0,6,0,1,30,1,10,1,2,0,0,0,3,7,2,0,0,0,3,0,4,2,0,0,14,1,1,2,0,1,0,2,0,0,0,0,1,3,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,4,0,0
TCGA-52-7812-01,34,2,86,2,6,0,3,0,0,13,0,2,1267,213,0,179,0,2,1,1,43,0,4,7,32,1,13,1,230,48,0,0,711,0,1,15,2,1,17,0,3,4,28,4,358,2,0,10,7,7,0,3,25,36,19,16,1,2,11,1,0,0,27,1,8,10,2,2,2,29,77,89,251,4,1,3,6,15,15,1,22,30,0,0,3,5,0,4,0,8,1,1,0,52,0,3,5,16,49,11,1,69,15,0,862,2,65,1,0,0,1,0,0,13,0,0,0,1,3,5,0,1485,0,59,0,0,15,0,0,0,47,7,0,18,2,897,3,0,2,0,0,1,3,0,10,0,2,21,0,0,0,0,3,0,1,6,0,0,0,2,0,0,0,0,0,1,0,1,1,1,2,1,0,1,0,7,0,0,0,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,181,0,0,0,0,0,14,0,0,0,0,0
TCGA-56-1622-01,1268,405,257,139,8,203,42,44,118,4,2,2057,327,14,167,73,1598,1,21,11,725,0,68,48,10,51,41,3,166,49,0,7,271,7,7,110,0,13,11,4,7,11,2,7,34,2,0,194,20,24,24,2,6,24,21,4,32,7,10,3,2,9,139,0,2,9,0,24,2,73,22,0,15,1,0,13,5,26,28,53,5,24,0,1,2,2,3,2,0,136,17,0,0,27,3,3,2,16,9,11,438,11,12,2,44,0,5,0,129,0,0,65,0,1,1,3,0,0,0,1,0,3,0,1,3,0,0,120,0,0,1884,3,2,3,0,3,4,0,4,1,0,3,1,0,38,0,5,3,0,0,55,0,0,11,0,0,1,0,0,0,4,0,0,0,3,2,2,0,1,1,2,0,2,2,3,0,0,3,2,0,0,0,2,1,0,0,0,3,2,0,1,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0
TCGA-56-5897-01,2222,118,135,90,18,101,68,87,34,10,12,477,804,17,224,74,1,0,167,35,74,0,113,394,8,0,114,368,843,0,0,10,77,23,78,28,0,37,6,2,9,6,0,2,279,15,98,160,368,20,80,2,38,126,54,14,151,13,234,2,183,4,23,0,2,21,0,16,180,370,74,77,105,3,5,44,1,8,133,60,37,19,0,10,0,4,0,0,1,467,10,2,0,66,0,13,5,2,0,3,487,6,73,1,598,10,35,0,0,1,0,12,0,0,0,3,6,0,0,0,0,90,0,8,2,2,0,68,0,4,122,0,2,65,1,1,1,0,1,2,0,0,2,0,66,3,1,0,0,0,36,9,11,2,17,1,6,0,0,1,1,0,0,4,20,5,0,0,0,3,1,0,0,0,0,22,0,0,3,1,2,0,0,0,2,0,1,1,0,0,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,13,1,1
TCGA-56-5898-01,4589,394,139,20,12,150,54,67,75,3,21,907,9418,598,123,83,29,6,35,75,4476,1,24,84,10,720,57,32,267,6,2,2,286,23,41,99,0,94,24,4,28,9,6,0,114,14,30,13,65,43,178,13,28,106,95,3,9,0,46,86,4,97,108,1,2,3,50,73,1,72,107,18,22,2,1,58,1,28,35,4,32,4,0,6,1,2,3,50,6,77,9,0,0,10,3,6,2,1,7,2,546,250,214,4,2308,688,6,2,14,0,0,0,0,0,0,26,4,0,2,1,0,14,0,3,1,3,2,1,0,0,945,0,1,10,44,60,11,1,0,0,0,1,3,0,98,0,0,96,0,2,3,1,13,0,8,4,8,5,7,0,2,1,1,3,17,0,0,0,0,26,1,1,0,2,1,1,1,0,0,0,1,0,0,1,0,0,4,1,0,0,7,0,0,0,1,0,0,0,0,1,0,0,1,1,2,0,0,0,0,0,0
TCGA-56-6545-01,4329,277,560,136,39,165,114,56,64,37,0,683,381,276,197,120,1,0,45,21,289,1,161,12,25,0,270,201,970,39,0,24,83,10,42,46,0,56,6,2,12,18,7,5,499,61,8,10,296,5,163,6,77,820,72,23,111,1,65,3,2,1,114,3,0,8,3,55,35,840,82,35,118,5,2,38,1,35,275,0,208,16,0,4,5,3,6,11,0,327,28,122,2,74,12,3,8,1,3,4,8,139,52,4,889,11,16,0,0,4,3,2,0,2,3,2,6,2,8,1,1,43,1,97,0,1,0,1,0,2,1022,0,4,5,1,42,2,1,5,1,0,0,2,0,323,1,1,59,0,0,8,2,7,8,34,9,3,0,6,1,2,1,1,5,4,4,0,0,0,2,9,0,0,15,8,0,5,3,5,0,7,0,1,0,19,0,2,0,0,0,1,0,0,0,11,1,0,0,1,1,0,0,0,0,17,3,0,0,0,0,0
TCGA-56-6546-01,375,117,2,3,27,20,18,18,2,31,0,2327,487,459,1,84,0,2,0,0,1160,0,5,14,25,0,71,4,673,1,3,279,245,8,2,19,0,20,76,4,5,4,8,2,58,10,0,2,13,15,242,4,5,41,53,186,9,4,2,0,22,4,54,2,10,38,6,3,3,131,143,21,19,2,0,12,11,7,38,55,58,22,1,0,7,4,0,3,2,12,22,751,0,9,104,0,2,3,43,5,11,185,6,2,416,6,16,0,2,1,2,22,0,4,9,4,8,0,15,1,0,9,0,0,2,0,1,110,0,1,5287,0,5,2,2,189,0,10,0,0,0,0,1,0,68,0,1,14,1048,0,1,1,0,0,10,1,0,0,1,0,4,0,0,3,19,6,0,0,0,0,1,0,0,0,3,3,6,5,4,3,1,2,1,1,1,0,52,3,1,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,19,0,0,0,0,0
TCGA-56-7221-01,6853,1025,294,401,20,191,141,785,242,3,42,2251,1175,164,178,425,15,4,295,82,852,2,190,548,48,0,40,26,264,9,0,62,430,110,15,112,1,99,46,6,15,6,1,0,131,5,18,32,19,54,486,0,415,31,34,23,25,1,184,12,948,12,77,9,1,1,0,14,2,31,153,276,21,0,18,57,0,14,12,43,7,55,0,13,0,5,17,51,27,32,4,244,0,36,28,4,0,22,0,21,384,136,56,9,8527,5,3,0,6,0,4,191,0,2,0,102,4,1,0,2,2,44,0,1,16,0,1,899,4,6,128527,2,16,9,176,29,3,42,0,2,4,1,0,3,78,1,13,107,591,5,2,0,69,0,5,0,0,1,7,1,2,1,0,0,37,0,0,0,0,9,8,1,9,4,0,4,1,0,0,0,0,3,2,0,0,7,7,16,0,6,0,0,0,4,0,3,0,0,0,3,0,13,0,1,0,0,0,0,0,1,0
TCGA-56-7222-01,4425,0,278,112,2,3,20,87,27,13,20,299,1908,382,3,199,2,2,0,4,100,0,94,63,41,0,36,93,232,89,0,6,249,0,2,334,1,7,35,0,13,5,3,0,179,23,5,0,14,109,1,0,74,174,4,5,120,0,93,0,4,0,456,15,1,8,0,82,3,56,229,43,301,3,2,10,1,19,24,1174,11,44,0,0,1,2,12,4,0,26,8,16,0,90,24,23,3,3,15,3,1,76,31,0,143,2,55,0,4,0,3,1,0,4,2,4,0,0,0,0,2,12,0,19,0,0,0,4,0,0,157564,0,3,4,119,44,0,0,0,4,0,1,1,0,50,3,25,20,0,0,2,0,0,0,1,0,0,1,0,1,5,0,0,0,585,0,1,0,0,0,0,0,16,7,0,0,8,0,4,0,1,0,0,0,3,0,0,5,0,0,0,0,0,1,0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0
TCGA-56-7223-01,629,5767,740,604,28,301,33,13,515,2,18,1856,2503,45,232,718,179,3,0,1,6829,0,21,132,161,1,44,47,567,1,1,28,631,140,287,742,9,28,62,7,10,33,4,3,21,6,7,25,46,21,868,5,256,7,5,58,55,1,5,38,2,85,73,1,59,349,29,24,8,70,52,362,29,13,2,199,5,32,31,8,22,3,21,1,21,36,14,38,310,671,63,440,0,17,1,2,0,5,57,125,50,197,17,3,78533,115,16,0,4,0,67,7,0,50,6,42,6,0,16,0,27,7,0,18,0,4,0,5,0,1,5761,0,4,4,919,11,1,4,3,0,3,6,2,3,23,31,1,1,0,8,5,2,14,28,2,3,10,3,27,0,1,22,0,10,36,0,42,0,1,0,16,5,4,0,14,0,317,0,0,122,3,0,5,3,1,14,8,3,10,1,1,1,0,0,1,0,0,0,0,1,14,0,9,0,1,0,1,0,0,0,2
TCGA-56-7579-01,4095,493,12,112,4,96,116,1156,70,4,7,578,1039,15,34,67,17,0,8,53,141,2,165,89,15,456,10,69,172,0,0,1,754,21,2,200,4,420,144,0,30,12,2,0,122,8,140,252,47,15,78,0,186,25,22,26,29,0,67,109,1,190,15,0,30,60,49,0,1,36,32,0,27,0,0,17,0,12,28,0,69,14,1,54,3,1,7,0,1,100,4,0,0,11,0,7,1,0,18,6,210,3,11,4,921,84,3,0,0,0,1,0,0,4,0,3,0,0,0,0,1,5,0,0,0,1,1,0,0,1,6203,0,0,0,1,0,5,1,3,0,1,7,0,1,13,0,0,2,1,19,7,1,46,0,0,0,1,0,0,0,1,0,3,0,0,4,2,1,3,68,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TCGA-56-7582-01,1829,280,156,150,15,117,136,332,79,10,16,590,804,4,19,71,199,0,28,83,443,1,26,130,21,324,57,19,281,10,0,34,94,17,3,27,0,80,11,8,6,7,4,4,118,3,234,173,37,10,131,2,101,34,11,4,15,2,17,194,2,5,29,0,2,2,10,38,6,57,34,13,9,0,11,0,4,52,19,5,39,7,0,19,0,0,1,11,7,333,16,0,0,135,0,18,0,4,1,1,902,0,72,4,549,21,16,0,8,0,0,2,0,0,7,8,0,0,3,0,0,4,0,3,0,1,0,1,0,39,85,0,2,0,1,4,2,0,0,0,2,0,0,0,13,0,8,0,0,3,1,1,15,8,1,0,0,3,1,0,0,0,2,1,0,1,0,0,0,0,0,2,0,2,0,1,1,0,0,2,0,0,2,2,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-56-7822-01,6883,253,290,238,9,71,91,69,84,10,58,597,1450,209,320,92,8,3,158,141,77,2,215,501,10,0,95,265,260,5,1,46,144,33,126,43,1,118,7,2,65,6,5,3,159,4,2,34,141,76,11,20,23,529,31,7,606,24,183,40,1,1,123,1,0,5,0,6,5,13,169,411,400,2,38,45,0,15,16,8,77,55,2,2,1,4,8,53,1,46,40,1,0,68,6,43,1,2,0,4,1093,61,83,2,127,18,29,1,0,1,2,22,0,1,1,20,1,0,2,0,0,57,0,6,3,0,0,147,0,2,223,0,5,12,19,22,1,0,0,2,0,1,3,1,8,9,1,22,0,5,135,37,29,19,2,4,5,1,1,0,4,0,0,0,10,0,0,1,1,2,11,3,2,2,1,18,4,3,0,0,0,4,0,0,5,0,1,2,0,1,0,0,0,0,53,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0
TCGA-56-8201-01,2115,27,61,25,24,20,4,3,19,12,2,9,335,67,1,23,0,0,0,41,3,0,14,119,22,1,38,18,479,0,1,25,48,0,1,29,0,13,3,0,6,17,2,0,122,61,0,0,71,36,0,3,45,40,33,10,17,4,13,222,1,1,90,3,1,0,0,2,0,418,25,3,10,1,1,14,0,8,90,9,56,11,0,0,3,4,1,2,0,17,11,1,0,152,8,1,2,2,5,1,4,5,5,0,623,14,17,0,1,0,0,3,0,7,1,2,0,0,3,0,1,127,0,71,0,0,1,19,0,2,312,0,1,9,0,0,0,0,0,1,0,3,1,1,9,0,1,0,0,1,3,3,0,0,3,3,0,1,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,2,0,2,1,0,1,0,1,0,0,1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-56-8304-01,8006,13,164,91,2,190,76,543,99,1,15,714,998,51,93,64,59,1,185,3,334,0,91,30,16,32,9,75,64,80,0,0,217,84,8,67,0,306,53,1,40,8,1,2,27,1,5,1038,5,31,210,0,1,24,1,16,127,32,41,22,0,123,21,1,1,3,1,18,0,6,39,57,0,0,20,3,0,28,1,0,25,7,26,6,5,5,8,1,5,56,12,33,0,10,6,8,0,20,7,0,4,26,33,5,269,11,4,0,2,3,0,0,0,4,0,49,3,0,0,0,2,15,1,10,0,0,0,3,0,2,681,4,0,3,0,2,37,0,1,2,0,6,4,0,5,0,0,11,0,0,0,3,187,0,1,1,7,0,2,0,1,1,0,1,0,0,0,0,0,4,15,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,2,0,2,0,0,1,0,0,0,0,0,0,0,1,2,0,0
TCGA-56-8305-01,3738,91,199,71,5,158,73,341,75,15,15,353,850,31,138,154,590,0,106,98,151,2,51,351,28,4,23,35,238,10,1,6,363,26,10,31,1,177,20,0,21,9,0,4,876,13,41,58,154,347,98,4,211,51,289,30,3,3,187,40,104,12,23,1,11,59,6,58,68,139,57,237,209,1,16,34,2,29,35,7,23,17,2,2,2,24,3,21,8,95,2,183,0,1246,0,25,0,3,24,3,206,11,144,3,5365,18,62,1,0,0,0,8,0,3,25,96,1,0,2,1,3,26,0,22,0,0,5,0,0,4,275,0,0,61,35,20,3,2,1,0,0,9,3,1,16,3,0,8,403,14,1,0,30,3,4,1,0,7,11,0,1,1,5,0,2,1,0,1,5,4,2,1,3,1,0,28,4,0,1,0,0,0,1,0,0,5,11,0,1,1,4,0,0,0,0,9,0,0,0,1,0,0,0,0,0,22,3,0,4,0,0
TCGA-56-8307-01,3512,507,285,108,5,46,47,18,171,4,7,367,270,8,113,46,72,1,122,3,32,0,4,11,80,0,7,7,205,142,1,423,28,26,6,16,0,11,6,3,8,3,0,1,18,4,2,167,10,16,18,1,1,6,4,17,0,0,1,21,144,1,101,3,100,0,0,59,1,15,92,151,4,4,1,133,26,45,6,4,62,9,309,0,6,6,2,0,29,19,2,295,0,161,1,0,4,5,18,4,1178,1,7,8,455,23,0,0,0,0,3,1,0,4,0,77,2,1,25,0,1,96,1,5,0,0,0,0,0,5,19,0,0,2,27,0,0,0,5,0,1,0,2,1,6,0,7,2,3,0,4,0,2,5,3,0,2,1,23,0,0,1,0,0,1,1,2,0,0,9,0,0,1,0,8,0,14,2,0,27,15,0,11,1,2,0,0,1,46,0,2,0,1,1,0,0,12,0,0,19,0,0,0,0,0,0,0,0,0,0,0
TCGA-56-8308-01,2813,461,183,87,27,78,367,125,74,13,31,1218,343,62,46,88,5,0,9,93,1488,1,41,127,33,11,81,4,329,317,0,14,77,9,2,37,1,152,10,3,12,4,4,4,41,10,9,1,30,17,150,2,31,14,20,8,10,0,58,118,0,49,425,1,4,8,11,2,1,43,58,13,2,0,1,21,0,185,29,4,31,33,0,29,2,9,4,0,3,84,5,2,0,40,2,4,0,6,3,1,542,16,26,7,1578,22,4,0,3,2,0,2,0,1,7,32,0,0,0,0,0,19,0,2,0,1,1,3,1,3,57,0,0,7,4,12,7,1,1,3,0,8,1,0,18,1,6,8,0,2,0,1,46,1,4,1,2,2,3,1,1,0,0,0,3,1,0,0,1,0,1,3,0,0,2,0,2,0,4,0,0,1,1,0,0,0,0,0,1,2,1,0,0,0,0,0,0,1,10,0,0,0,0,7,0,0,1,0,0,0,1
TCGA-56-8309-01,9199,184,166,76,13,73,138,13,91,6,3,161,307,121,77,90,10,1,9,4,233,0,61,23,17,137,55,3,326,2,1,0,31,1,8,51,0,3,14,3,6,6,5,10,129,5,0,12,24,7,577,17,0,35,11,17,36,42,3,4,4,1,177,3,1,2,0,29,3,68,204,194,37,5,2,1,20,40,23,71,107,13,1,1,2,18,7,7,10,55,26,22,0,18,1,4,12,1,2,3,158,81,14,3,2020,18,2,0,0,1,0,9,0,7,1,2,2,0,2,0,0,22,0,55,0,0,0,11,0,0,843,0,2,2,8,89,2,1,12,1,1,2,8,0,82,0,2,3,0,0,0,1,2,2,7,0,0,0,3,0,0,0,0,0,1,1,10,1,0,25,9,0,0,0,1,0,1,0,2,18,0,0,1,1,37,0,0,0,1,4,0,0,1,0,1,0,1,4,0,5,0,0,0,0,0,0,0,0,0,0,0
TCGA-56-8503-01,2790,17,86,16,10,30,18,43,59,26,12,278,304,22,48,28,2,0,1,19,59,1,23,97,18,1,43,53,514,1,0,20,107,11,15,20,2,8,9,0,4,3,0,2,119,28,28,15,94,25,128,0,7,115,26,25,152,8,8,1,23,2,156,0,2,3,1,28,1,197,73,205,41,2,0,2,0,4,87,141,54,19,10,2,1,3,0,0,0,57,9,2,1,48,2,4,4,3,2,3,156,5,31,1,679,40,7,0,3,1,1,0,0,2,3,1,1,1,10,0,1,154,0,11,0,1,0,2,0,1,52,1,3,1,6,1,0,1,0,1,0,1,4,2,23,4,0,0,0,9,41,0,0,2,3,1,1,1,0,0,0,0,0,5,1,4,6,0,1,7,2,0,2,2,1,13,2,0,1,0,5,0,1,0,0,0,4,0,8,0,1,0,0,3,1,4,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0
TCGA-56-8504-01,2833,109,85,106,2,182,39,219,8,4,27,193,698,14,0,67,4,0,0,55,71,1,170,71,15,946,19,30,189,0,1,13,270,1,40,117,0,11,16,1,2,9,3,3,57,7,183,55,17,38,1,1,5,29,10,15,46,0,11,263,0,7,23,0,14,0,0,23,0,74,35,3,3,2,2,0,0,19,24,12,68,3,0,3,2,4,6,0,0,172,33,0,0,45,0,1,0,2,11,7,350,13,13,3,310,5,1,0,1,0,1,7,0,1,0,0,1,0,0,0,0,9,0,4,0,0,1,4,0,4,397,0,1,0,1,4,2,0,6,1,0,3,1,0,7,1,0,0,0,3,0,2,54,0,3,1,0,2,1,0,3,0,26,1,19,0,0,1,0,0,7,6,7,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,2,1,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TCGA-56-8622-01,9181,153,341,122,15,31,49,220,96,11,31,11,418,222,237,99,260,1,77,70,172,0,43,14,13,20,158,6,351,3,2,0,49,13,57,18,0,85,8,2,18,2,2,0,149,22,96,0,66,18,0,2,221,52,64,15,43,0,381,56,6,12,156,39,3,2,0,0,558,96,180,3,13,0,20,22,0,38,59,2,7,85,0,7,9,2,6,7,0,26,11,2,0,91,13,11,5,1,1,2,1094,125,17,13,463,11,2,0,5,0,0,0,0,1,7,19,7,0,2,1,1,73,0,20,0,1,0,3,0,8,803,1,5,131,0,35,0,11,0,1,0,1,0,0,20,2,4,52,2,20,2,0,14,1,5,0,0,0,3,0,0,3,0,1,2,2,0,2,0,6,2,0,1,3,0,11,0,0,1,0,0,58,0,1,3,0,3,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,8,0,36,0,0,0,0
TCGA-56-8623-01,594,1,3,0,219,0,0,6,2,172,0,54,325,6235,1,43,2,41,7,2,94,22,7,18,12,0,224,1,2546,0,13,0,49,7,2,16,9,16,3,14,0,9,38,0,12,0,0,7,2,10,0,34,7,12,6,11,12,0,8,2,1,0,1200,81,1,5,0,6,2,17,1513,22,3,28,0,1,0,19,11,1,26,20,0,2,2,5,1,90,1,22,66,5,2,132,1,5,32,3,0,3,47,1435,15,0,1038,13,2,1,7,8,38,409,0,2,0,3,61,3,0,0,0,12,5,0,39,5,2,1983,5,0,85,14,59,3,3,253,2,0,0,0,7,1,0,2,16,0,1,415,1,0,5,4,3,1,1,7,0,2,0,10,6,13,1,1,117,0,0,0,0,0,2,0,0,0,3,0,1,1,0,0,2,15,0,0,7,0,0,24,0,0,1,0,0,13,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
