Unnamed: 0,MIR205HG,DLX6-AS1,LINC01572,LINC00491,POU6F2-AS2,ADAMTS9-AS2,LINC02156,CASC8,AC011374.1,ADAMTS9-AS1,AL513123.1,SOX21-AS1,LINC02253,PVT1,SFTA1P,LINC00393,LINC00887,AL355388.1,LINC00355,SOX2-OT,AC105206.1,AL139385.1,AC078778.1,LINC00392,MAGI2-AS3,NAALADL2-AS2,AP000438.1,HOTAIR,LSAMP-AS1,C10orf91,MED4-AS1,LINC00520,AC093510.2,MIR130B,LINC01836,AC006238.1,HOTTIP,PART1,LINC02323,LINC00470,BCRP3,UCA1,AC005863.1,LINC01705,LINC02178,LINC00337,MIR31HG,MIR137HG,AL391361.3,AL163952.1,LINC00462,LINC00472,LINC00163,LINC00461,AP002478.1,AC093904.4,KCNH1-IT1,LINP1,GDNF-AS1,LINC00536,C1orf132,C5orf64,IL20RB-AS1,AP000525.1,LINC00466,AC078802.1,LINC02289,AL590666.2,MUC2,LINC00173,AC061975.6,MLIP-IT1,AC012640.1,AC073352.1,AC025211.1,MYO16-AS1,LINC00707,NOVA1-AS1,WNT5A-AS1,RBMS3-AS3,ERVMER61-1,AC135178.1,AC090192.2,LINC02081,AL121772.1,LINC00518,LINC00184,LINC00211,STEAP2-AS1,WASIR2,AC097717.1,LINC00504,LINC00261,STEAP3-AS1,AC009275.1,AC006305.1,MIAT,CCDC26,AL021807.1,LINC01269,HCG21,AL021395.1,AL357518.1,RMST,AC004832.1,PRICKLE2-AS1,AP000553.1,FLJ16779,AL161908.1,LINC00534,C20orf166-AS1,PRICKLE2-AS2,MYCNOS,PLCH1-AS1,POU6F2-AS1,LINC00460,AC025431.1,LINC00525,HHATL-AS1,KCNQ1-AS1,GRM5-AS1,SRGAP3-AS2,AC004704.1,FAM138B,LINC00051,H19,NAV2-AS2,AP003064.2,AC092811.1,NKX2-1-AS1,LINC00501,TDRG1,CHODL-AS1,LINC00492,AL139819.1,TBL1XR1-AS1,LINC00319,ATP11A-AS1,AC080129.1,KCNQ5-AS1,ATP13A4-AS1,LINC00221,AC011483.1,LINC00443,AC128709.1,ADARB2-AS1,AC112721.1,LINC00469,AC006372.1,RRM1-AS1,AL354766.2,AC022762.1,CNTN4-AS1,TLR8-AS1,KIAA0087,AC069281.1,LINC00237,FAM181A-AS1,FNDC1-IT1,KIRREL3-AS1,AC100791.1,LNX1-AS1,AL161645.1,CHL1-AS1,PLCH1-AS2,AL136131.2,ANO1-AS2,AC092422.1,C11orf44,LINC00303,GRM7-AS3,AC079070.1,LINC00488,LINC00524,LINC00113,LINC00485,AL772363.1,C7orf65,LINC00308,LINC00052,AL356310.1,C8orf49,IGSF11-AS1,C12orf77,NRG1-IT1,LINC00276,AC096637.1,AL356056.1,KCNAB1-AS2,AL033381.1,AC012050.1,LINC00404,CLDN10-AS1,NAV2-AS5,LINC00320,KIRREL3-AS3,LINC00354,GPR50-AS1,AC068756.1,C17orf77,AC112518.1,AL139002.1,CLYBL-AS1,LINC00458
TCGA-18-3421-01,3886,283,60,184,75,15,14,230,106,6,0,111,2,1485,293,8,20,8,0,471,1,20,25,1,178,13,0,0,10,58,0,5,1,6,13,0,9,467,36,0,0,2,0,16,0,45,999,44,36,2,79,44,0,13,1,0,3,6,147,0,24,1,4,0,1,27,44,4,9,20,0,13,2,11,17,2,2,0,18,7,1,0,7,3,7,6,0,1,8,94,7,59,63,15,11,0,129,1,3,54,0,100,0,0,8,0,0,3,3,2,1,0,8,1,0,18,12,2,0,1,0,40,3,0,0,32,0,4,1,9,0,2,4,0,0,0,0,2,0,0,11,0,0,0,44,0,1,0,0,0,210,0,0,0,0,0,0,7,2,0,0,1,4,6,0,0,0,0,0,0,1,0,0,7,0,0,0,0,1,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
TCGA-18-4086-01,6079,368,70,44,81,16,75,113,113,7,51,425,21,1201,26,71,32,0,7,1188,0,208,30,59,466,15,0,0,11,113,1,26,0,3,5,1,2,349,61,4,1,17,22,30,4,13,7,1,1,15,3,56,2,12,16,7,50,271,113,6,28,0,3,3,0,60,15,164,4,253,0,5,2,5,5,1,91,1,407,4,1,0,4,33,93,2,4,1,4,6,5,34,8,93,53,0,1370,39,27,15,0,13,0,0,2,0,1,1,0,13,2,1,3,0,0,5,0,47,0,0,5,4,0,0,8,231,1,0,7,3,4,4,4,0,1,4,2,0,0,1,6,0,0,2,31,5,0,1,0,0,4,1,0,1,2,2,0,1,3,1,0,1,8,0,0,0,1,3,2,8,1,0,0,1,1,0,0,0,0,0,0,0,7,2,3,0,1,0,0,2,0,0,0,0,0,3,0,0,0,0,1,1,0,2
TCGA-18-4721-01,824,291,17,81,54,7,32,83,59,7,46,162,73,409,8,12,1,0,0,2944,0,73,6,0,140,14,0,0,30,1,0,4,0,4,2,0,3,17,2,23,0,1,0,3,0,13,8,17,0,0,7,42,0,0,10,0,1,1,1,1,15,2,0,4,6,13,1,7,3,21,0,2,0,3,5,3,1,28,119,11,4,0,1,1,1,0,2,0,1,1,0,92,5,2,4,0,97,17,6,0,0,14,0,0,0,0,1,7,3,17,0,0,0,0,0,1,0,20,0,0,0,0,2,0,0,38,0,0,0,9,3,0,0,0,0,1,1,0,2,2,0,0,0,3,1,1,3,1,0,0,6,0,0,0,0,1,0,0,0,0,3,0,2,3,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,5,1,1,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,1
TCGA-18-5592-01,7229,540,33,171,225,0,87,37,572,2,55,483,25,1028,8,4,41,1,95,214,0,54,19,2,131,1,1,60,9,150,0,54,1,3,153,2,63,42,45,184,3,173,6,13,6,13,0,0,0,16,4,90,0,1,4,65,6,224,8,9,161,1,8,0,4,25,12,57,4,66,0,9,6,2,7,15,33,0,322,56,2,1,22,118,115,0,55,1,2,3,4,10,3,23,34,2,272,2,12,10,0,0,0,0,3,0,2,5,6,8,0,0,2,0,2,19,0,7,0,0,2,7,2,0,0,376,0,1,4,3,0,0,24,0,0,0,3,0,0,3,1,0,3,7,0,0,2,1,0,0,1,0,1,0,0,9,1,1,0,0,0,1,0,0,0,0,4,2,1,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,2,0
TCGA-18-5595-01,7801,660,92,618,0,24,2,24,601,17,1,1277,0,1812,214,3,107,2,1,309,1,121,34,2,192,15,0,0,0,173,1,69,10,11,16,10,9,1439,10,0,2,133,1,16,13,15,70,4,12,2,8,53,1,0,3,15,9,119,104,1,15,0,8,1,12,54,18,318,10,22,2,8,5,11,1,10,38,0,1076,4,2,0,71,22,16,0,4,0,0,6,12,3,88,273,2,1,169,4,183,23,1,4,0,2,3,0,4,19,0,0,2,0,1,0,0,0,1,0,0,0,0,22,13,0,1,321,5,2,17,19,1,0,2,1,0,2,5,0,0,9,6,0,2,3,12,0,2,2,0,1,108,1,0,0,1,27,0,29,0,0,0,2,1,7,0,0,0,6,0,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,3,0,0,1,0,3,0,0,3,1,0,0,0,0,0,0,0,0,0,6
TCGA-21-1075-01,5697,1226,162,117,139,5,40,248,286,6,38,1576,7,1581,136,38,17,2,0,3951,0,57,31,1,131,74,0,2,0,121,4,43,2,14,13,1,0,95,38,471,0,108,0,9,3,6,113,0,8,6,2,106,4,6,73,5,0,14,146,7,28,1,3,24,2,68,15,243,2,190,0,3,10,12,3,49,3,55,492,12,5,0,3,14,26,3,0,0,19,3,4,100,47,54,37,18,13569,9,4,15,0,2,0,0,6,0,9,3,0,301,0,1,0,3,4,4,0,2,0,0,9,28,26,0,0,143,0,4,12,7,8,0,2,2,0,17,0,1,0,6,11,23,0,0,64,0,0,2,0,2,1,0,0,2,0,0,0,12,1,1,0,1,0,2,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,0,0,12,0,0,1,44,0,0,0,0,4
TCGA-21-1076-01,1313,289,65,112,183,23,53,106,409,56,49,712,2,1059,383,148,25,1,7,672,1,253,63,1192,989,9,1,17,44,5,4,521,7,8,42,9,3,32,13,193,7,58,2,56,9,9,35,10,5,69,5,339,1,19,35,33,23,4,60,5,114,11,5,23,6,34,30,23,4,109,0,57,4,2,2,27,22,4,80,20,11,0,7,52,89,3,2,4,3,2,9,59,155,10,19,13,1595,49,69,30,0,7,0,7,6,0,3,28,8,147,2,1,7,2,1,8,0,18,1,0,1,15,8,0,2,168,2,2,4,38,3,10,10,1,7,7,0,0,1,3,26,97,12,5,40,3,9,18,6,4,3,2,1,1,2,3,1,6,1,3,2,0,4,7,0,7,1,0,2,3,1,2,1,2,0,4,3,1,0,1,0,6,0,3,0,3,1,1,0,4,0,0,0,1,1,0,1,7,0,2,0,0,0,0
TCGA-21-1077-01,2871,364,37,167,30,25,18,389,82,20,2,905,51,596,169,76,14,1,75,12149,1,123,16,499,526,15,2,18,26,73,1,61,2,6,9,1,7,110,29,202,6,24,6,24,2,25,5,16,0,109,18,167,1,18,38,12,13,41,5,4,62,1,3,49,11,78,52,192,4,14,8,4,3,2,11,6,14,3,257,39,23,0,14,164,90,0,1,7,6,21,3,64,39,20,20,2,5131,15,7,14,0,1,2,1,5,0,2,23,15,5,4,0,3,0,1,16,3,31,3,0,1,5,0,0,12,178,0,1,79,27,2,1,0,0,0,11,0,0,1,1,9,280,7,3,16,10,7,1,11,2,11,0,0,5,0,1,3,4,3,4,1,0,4,8,5,0,0,0,0,1,1,1,1,3,0,0,2,0,1,3,0,26,0,5,1,0,0,0,5,0,0,0,0,0,1,0,0,3,2,0,0,0,0,11
TCGA-21-1078-01,2944,317,51,429,203,14,179,13,50,1,18,721,349,417,21,2,48,10,0,33,0,105,22,0,217,0,0,0,46,35,1,0,2,11,17,6,24,11,97,0,0,11793,0,0,0,8,0,0,2,68,0,39,0,0,3,36,0,32,0,0,813,0,0,0,0,27,5,160,16424,1,0,1,3,8,6,0,2,1,126,2,0,0,1,6,2,0,1,0,0,34,4,2,9,9,47,2,11,3,32,4,0,0,0,0,2,0,1,4,1,15,6,0,0,0,1,0,0,80,0,0,0,15,0,0,0,62474,0,0,1,1,1,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,10,1,0,0,0,0,0,11,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0
TCGA-21-1079-01,5170,12,202,434,195,7,79,62,109,2,13,11,1,330,132,3,146,0,126,40,2,52,15,1,335,0,0,57,8,109,0,97,1,2,71,3,18,28,79,58,0,61,44,69,160,45,1062,10,1,4,4,73,1,4,2,6,1,85,94,3,28,1,7,10,0,11,4,6,5,9,0,11,3,1,7,12,152,0,134,2,4,0,284,323,10,42,41,1,0,2,1,177,0,79,32,1,143,16,20,2,0,0,1,0,2,0,0,3,31,7,0,0,0,0,1,287,0,2,0,0,0,1,0,0,0,899,0,0,5,0,0,3,0,0,0,1,0,0,9,1,0,0,1,0,0,2,13,0,2,0,1,12,0,0,0,4,0,0,0,0,0,0,1,0,0,1,54,0,27,2,0,5,0,36,0,0,0,2,1,14,0,3,0,0,0,1,2,47,20,0,0,1,0,0,0,0,5,4,0,0,0,1,0,0
TCGA-21-1080-01,7493,75,71,267,239,6,107,789,159,1,101,32,167,1359,35,957,144,1,7,36,0,39,20,1952,180,22,1,14,10,40,2,546,3,2,89,1,17,17,18,170,2,22,2,28,17,21,12,0,14,93,15,90,0,0,4,12,1,6,4,0,49,6,7,20,8,30,24,6,0,6,109,22,4,14,6,43,0,27,19,178,0,0,13,168,34,1,8,1,3,12,7,95,15,6,21,0,257,17,25,53,0,0,0,0,1,0,3,14,15,10,0,0,2,0,3,17,0,2,0,0,0,5,0,0,2,21895,0,2,0,8,5,23,2,2,0,6,3,0,164,0,14,0,0,3,1,1,2,5,6,1,304,9,0,0,0,0,1,3,3,0,1,0,0,0,3,24,1,3,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0
TCGA-21-1083-01,7961,136,112,801,66,23,72,33,318,40,19,13,521,2842,46,101,4,0,291,46,1,139,110,5,692,0,1,15,18,896,1,5,8,19,9,8,30,21,17,561,7,20,23,17,0,174,2,0,7,304,1,85,0,23,448,186,0,62,98,2,1198,4,6,116,30,42,3,289,0,88,82,2,34,33,25,1,31,27,34,171,454,0,9,398,29,0,22,3,26,54,8,794,13,32,44,3,644,23,9,4,0,8,0,0,0,0,10,35,0,23,0,0,3,3,1,108,1,3,0,0,2,2,0,0,8,1281,0,0,4,2,14,2,1,0,0,3,17,4,1,27,1,106,0,0,10,268,4,2,150,1,302,12,0,0,0,0,8,0,1,0,1,0,0,1,2,0,1,1,0,1,0,2,7,0,0,7,3,0,0,2,0,0,0,143,0,0,5,2,4,0,1,0,0,0,1,0,1,0,40,4,0,59,0,0
TCGA-21-5782-01,899,176,128,98,38,77,46,68,40,73,8,805,80,576,87,63,52,3,75,414,10,43,21,847,210,26,8,30,64,27,1,50,14,13,24,7,34,245,19,228,4,33,40,23,6,33,21,77,25,60,13,150,15,171,25,33,21,40,171,72,137,206,7,3,79,17,28,16,118,22,9,12,8,6,10,19,99,49,32,67,130,1,54,91,20,21,23,56,16,25,68,240,91,27,66,38,206,581,14,19,4,30,5,97,43,0,9,79,8,156,28,9,50,13,13,64,8,18,8,7,8,51,18,12,14,326,2,3,46,16,23,34,18,11,6,6,2,21,12,39,11,54,42,25,23,16,9,25,27,2,33,6,15,10,22,27,38,44,8,4,4,14,7,10,7,8,4,20,30,14,54,13,42,11,10,37,23,27,14,14,14,21,16,51,29,55,3,3,11,31,9,1,10,37,152,18,14,4,1,25,14,13,5,35
TCGA-21-5784-01,14193,42,72,121,171,26,62,176,305,34,6,426,370,690,584,2,61,0,0,94,1,80,11,0,378,0,2,1,32,113,3,3,5,5,38,3,33,44,25,227,2,12,5,3,1,25,18,1,5,1,6,71,4,0,8,63,22,7,1,6,42,2,16,2,0,37,32,10,8,11,0,1,1,1,12,3,4,0,31,27,0,0,7,15,8,7,22,5,3,14,0,290,97,43,12,4,76,10,34,46,1,9,2,1,170,0,2,13,1,4,8,0,8,0,0,5,0,2,4,0,1,578,0,0,0,363,2,5,19,78,0,3,1,1,0,0,3,1,1,0,70,2,0,5,61,0,1,1,0,0,455,0,0,3,0,0,0,18,1,0,0,0,26,17,0,0,0,1,5,0,0,0,0,1,0,0,0,1,0,0,11,0,0,18,0,1,6,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0
TCGA-21-5786-01,6070,571,64,289,193,6,4,61,501,12,1,123,243,529,20,0,141,0,279,150,0,67,12,0,400,5,7,101,27,379,1,17,9,14,31,7,25,21,32,392,1,2,139,14,9,53,73,17,0,2,4,30,0,2,31,13,4,8,7,0,30,2,1,15,4,16,9,10,54,61,9,5,2,6,8,9,6,123,74,4,162,0,8,8,29,8,7,1,2,73,5,35,1,69,34,2,166,8,8,8,0,0,0,0,1,0,3,13,32,4,0,0,93,0,0,122,0,9,0,1,2,0,0,0,11,1818,0,1,0,13,2,2,1,0,0,1,1,0,5,1,2,0,2,0,10,0,4,0,1,0,54,5,0,0,0,4,56,31,3,0,0,0,1,3,0,0,0,1,0,2,0,0,0,3,0,2,0,0,0,1,0,24,0,2,0,2,0,53,0,0,0,1,0,2,0,3,0,0,25,8,0,0,0,0
TCGA-21-5787-01,45,9,30,74,0,14,33,546,5,8,1,22,0,5591,1525,0,9,0,133,6,4,115,12,0,235,5,0,37,2,49,1,12,0,7,102,18,0,6,167,1,1,1210,5,12,56,16,84,1,26,0,0,23,0,0,2,21,0,440,1,0,110,0,0,7,0,4,20,41,26493,8,6,0,0,2,0,6,525,48,7,1,126,0,1,17,52,15,1,0,0,5,0,1,23,0,99,0,107,11,48,72,0,0,0,1,9,0,0,10,0,2,21,0,0,0,0,6,0,2,0,0,0,122,44,0,0,450410,0,0,145,21,0,3,0,0,0,0,2,0,0,0,8,292,0,1,0,3,4,5,2,0,6,0,1,1,0,0,0,0,1,1,0,1,3,1,0,0,1,4,0,1,0,0,0,0,0,1,0,1,0,1,10,1,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,51,0,0,0,0
TCGA-21-A5DI-01,12810,256,79,155,114,2,20,70,129,1,29,173,48,691,4,0,14,0,0,97,0,36,21,2,145,23,0,7,1,16,1,4,1,6,36,3,4,1,6,0,3,6,9,23,2,15,801,0,7,0,0,179,0,3,1,19,4,57,93,1,125,0,34,0,1,12,15,1,90,198,0,10,2,7,5,0,5,0,22,18,0,0,19,57,14,3,12,1,6,0,4,78,0,48,23,2,825,10,30,7,0,0,0,0,1,0,3,3,0,0,3,0,6,0,1,84,0,4,0,0,0,0,0,0,2,139,2,2,9,0,0,0,7,0,1,0,0,0,2,0,0,1,0,0,6,0,3,0,0,1,113,1,0,1,0,0,2,22,2,1,0,4,1,4,0,1,7,0,2,0,0,0,0,2,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-22-0940-01,3482,227,111,369,27,16,94,64,43,16,23,89,125,930,212,3,17,0,0,59,1,98,37,2,835,17,1,82,1,9,1,1,4,3,9,5,7,39,28,188,5,9,0,22,1,8,211,0,21,1,0,91,0,4,62,11,0,177,6,3,170,4,4,3,16,56,55,185,247,20,4,1,1,6,4,0,40,137,23,31,12,1,0,15,7,0,251,0,17,33,4,446,81,19,48,0,471,33,6,4,0,0,2,3,2,0,2,4,0,2,29,0,4,0,3,51,0,64,1,1,2,8,0,0,0,70,2,2,18,15,1,1,0,1,1,1,0,0,0,2,8,0,4,2,9,69,4,2,0,1,2,3,0,2,1,0,3,6,4,0,0,0,2,8,1,0,6,1,2,0,1,1,7,7,0,0,0,2,0,0,0,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
TCGA-22-1011-01,7795,20,79,203,221,26,62,87,213,11,10,652,78,392,45,13,30,0,0,137,0,40,18,7,360,10,0,18,39,47,1,36,4,5,68,2,12,1225,8,262,3,48,7,17,9,15,94,1,2,53,5,63,1,0,0,10,5,17,177,1,127,4,3,28,0,13,20,22,22,23,0,11,0,4,4,0,28,2,87,25,11,3,2,52,10,3,3,3,7,49,4,72,2,37,5,4,1202,7,43,29,0,18,0,0,0,0,2,10,0,12,7,2,0,0,0,7,0,106,0,2,0,2,4,0,8,728,1,1,6,3,2,7,2,1,0,1,2,0,1,1,1,5,1,3,10,0,0,1,0,1,120,1,1,1,1,0,0,9,2,0,0,1,5,4,4,3,1,1,5,1,0,0,0,2,0,0,0,3,0,1,0,0,1,5,0,0,0,3,0,1,0,2,0,0,1,0,0,1,0,1,1,2,0,0
TCGA-22-1012-01,4519,197,40,151,12,9,26,511,14,4,14,582,39,668,40,713,36,0,42,1425,0,64,29,855,186,2,1,2,37,77,0,128,4,4,10,3,0,5,13,134,2,8,2,38,8,66,3,15,7,27,2,43,0,2,31,0,35,20,23,10,33,0,0,3,4,13,6,5,2,47,37,5,7,7,7,21,175,4,67,2,4,0,17,67,40,0,9,0,0,17,6,303,25,1,59,18,1528,9,12,8,0,0,1,0,7,0,3,4,0,111,4,0,0,0,0,35,0,1,0,0,2,45,0,0,26,154,30,0,27,14,0,7,0,0,0,1,3,0,2,1,13,1,8,1,12,3,3,1,0,2,11,7,0,2,2,0,0,6,2,3,0,1,6,2,1,1,0,0,3,7,0,0,0,0,0,4,0,2,0,0,0,0,0,1,0,0,0,1,5,0,1,7,0,0,0,0,5,1,0,0,0,0,0,0
TCGA-22-4591-01,3870,1033,129,186,354,29,22,32,83,7,1,1200,212,564,280,45,126,0,272,327,0,27,46,4,179,3,1,25,73,153,1,8,1,33,125,3,32,398,18,63,7,1,43,4,1,114,44,37,16,4,12,297,0,0,95,5,0,13,74,0,50,3,3,23,3,19,69,1,332,36,142,1,10,29,2,4,2,0,355,26,258,0,0,215,14,2,3,1,17,21,7,150,119,23,111,0,95,4,29,88,0,2299,1,0,4,0,7,5,0,3,2,0,5,0,0,1,0,3,0,0,5,10,3,0,0,160,0,4,26,45,1,0,3,1,3,1,0,0,2,4,60,0,2,3,45,0,3,0,0,0,323,4,0,0,0,14,0,9,0,0,1,1,0,8,0,6,0,5,0,1,0,0,0,0,0,1,0,2,0,0,1,0,2,0,7,0,0,1,0,6,3,0,0,0,0,4,0,0,0,0,2,0,0,0
TCGA-22-4594-01,9,54,35,341,96,13,27,12,1,52,0,122,6,844,69,0,11,1,124,81,0,53,30,0,716,4,0,149,3,32,2,2,2,12,27,1,0,12,11,22,48,1,2,2,0,58,5,0,5,3,5,33,1,24,24,6,0,35,11,0,72,7,0,2,0,7,21,227,3,48,49,0,3,8,1,2,15,103,16,10,39,0,12,331,19,0,29,0,6,55,0,3,1611,2,72,0,544,10,9,22,0,0,0,0,11,0,5,5,0,2,0,0,16,0,2,36,1,118,0,2,247,1,0,0,0,97,2,0,6,629,4,2,2,0,0,0,2,3,2,1,0,1,0,1,2,0,1,1,0,0,4,0,0,8,3,0,2,27,5,0,0,0,9,0,1,2,0,1,1,2,0,0,0,0,0,12,0,0,0,0,1,2,0,3,1,0,1,0,22,0,0,0,4,0,0,0,0,0,5,0,0,0,0,0
TCGA-22-4595-01,1731,125,55,474,72,28,36,22,1289,13,17,897,1,409,37,166,52,0,157,72,2,167,29,8,757,542,2,10,27,38,6,393,2,26,21,2,13,111,265,653,4,605,4,116,36,130,41,1,31,40,9,68,2,14,33,148,2,0,19,1,91,0,9,22,9,27,11,7,4,26,21,12,2,11,5,9,4,2,57,17,279,0,4,54,24,6,6,1,2,22,3,724,86,378,92,1,587,10,103,18,0,0,3,0,3,0,7,57,4,195,2,3,12,0,5,16,0,13,0,0,3,6,5,0,0,4169,3,2,5,24,4,1,0,3,1,22,15,2,46,1,13,0,5,0,29,0,10,1,2,2,31,1,0,2,0,0,7,0,8,38,4,3,2,20,1,0,1,6,3,0,0,3,0,4,0,1,5,0,0,2,0,11,1,95,0,0,0,1,7,5,1,0,62,0,0,1,0,0,0,0,0,1,2,0
TCGA-22-4596-01,180,1,35,2,363,32,27,3,4,23,0,136,1,985,542,0,31,0,19,39,0,9,15,0,937,3,1,0,0,33,2,8,9,4,46,5,0,8,13,1,3,2,1,14,0,18,43,11,0,3,0,81,4,17,0,3,0,3,9,2,250,8,1,8,0,11,23,32,5,32,3,1,2,4,0,2,7,86,41,9,3,4,185,30,13,1,11,4,3,13,1,17,469,10,8,1,679,33,9,15,0,10,0,2,96,0,3,11,0,4,7,3,3,1,1,10,1,10,3,1,2,374,1,0,7,100,1,2,2,156,26,0,0,0,0,0,2,0,2,3,104,0,0,7,1,0,4,12,14,1,27,1,1,5,1,0,0,18,1,0,2,0,6,1,1,0,1,0,7,0,0,2,0,0,0,0,0,2,0,0,2,0,1,3,0,1,2,0,0,0,0,0,56,0,1,0,0,0,1,0,0,0,0,0
TCGA-22-4601-01,2122,327,50,100,23,10,15,169,58,2,6,478,7,685,82,270,12,2,2,3159,0,22,19,86,178,7,0,65,22,13,0,38,0,3,2,2,1,17,3,49,5,19,88,2,1,13,1,0,0,1,5,117,2,23,5,0,2,45,14,1,303,0,0,10,26,48,9,203,2,61,0,13,0,5,8,3,4,1,36,5,3,0,1,3,7,1,0,0,1,2,5,43,42,15,3,0,6253,9,17,75,0,4,0,0,1,0,2,2,3,7,0,0,1,0,2,1,0,0,0,2,2,0,2,0,2,220,0,1,7,9,5,2,3,1,0,1,0,0,0,1,20,8,2,0,17,1,0,0,0,1,9,1,0,4,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,2,0,12,0,1,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,9,0,0,0
TCGA-22-4604-01,3462,272,89,395,148,34,78,303,157,19,13,786,42,1782,109,539,44,0,2,5685,3,42,44,300,1044,110,0,56,19,55,0,1297,3,10,21,0,2,53,22,40,4,32,1,94,7,15,1,0,0,123,224,200,1,2,32,16,19,5,29,9,84,4,6,5,4,63,16,12,7,65,23,34,1,2,7,9,36,0,59,11,10,0,9,52,123,3,4,3,6,37,3,445,0,7,26,25,886,35,21,39,0,8,0,1,1,0,3,47,1,47,14,1,2,1,4,4,0,7,2,1,1,0,0,0,12,18100,0,1,4,1,5,1,1,2,3,3,1,0,1,9,0,0,23,1,34,16,8,0,0,1,10,11,0,3,0,11,100,0,6,7,0,1,8,0,3,5,6,3,0,2,0,3,1,8,0,3,1,0,0,0,0,51,0,2,0,2,0,0,0,1,6,5,1,0,0,41,0,0,0,0,0,0,0,0
TCGA-22-4607-01,7993,89,76,48,50,14,64,131,110,12,7,291,475,670,118,6,110,1,0,115,0,34,20,0,539,102,0,1,0,54,0,64,0,12,13,1,13,11,67,0,1,94,438,48,65,52,169,0,28,0,4,115,0,9,23,80,1,263,20,2,84,3,4,5,3,25,138,128,8,6,0,22,1,3,5,11,47,0,22,3,0,0,22,23,26,159,26,3,6,31,6,20,2,21,84,0,44,3,186,1379,0,0,0,0,23,0,9,4,0,80,3,0,1,0,0,14,0,46,0,0,1,88,1,0,0,135,0,2,60,0,2,4,0,2,0,0,3,0,225,1,0,0,0,6,11,0,2,1,0,0,382,0,0,8,1,2,0,13,2,0,2,0,3,0,0,9,6,1,3,2,0,0,0,0,22,0,0,0,0,0,6,0,0,30,1,1,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TCGA-22-4613-01,1461,93,51,82,70,2,8,403,43,4,10,666,90,896,21,248,9,0,36,612,0,36,18,8,80,2,0,0,17,19,1,14,0,12,1,2,1,48,6,65,0,28,2,8,3,28,0,0,17,17,12,37,1,9,19,13,12,10,8,1,24,2,1,11,6,52,4,36,0,43,46,1,6,6,11,2,6,9,45,1,49,0,5,12,64,0,0,0,1,3,5,103,9,16,2,0,200,9,51,1,0,41,0,0,1,0,2,2,1,46,0,0,12,1,0,9,0,3,1,0,0,0,2,0,8,761,1,0,7,1,1,14,0,2,0,1,0,0,0,0,0,90,0,0,106,3,2,0,0,0,3,4,0,0,1,0,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
TCGA-22-5471-01,4150,223,42,152,85,7,52,1064,220,3,58,629,0,1221,22,17,34,0,68,700,0,82,55,90,231,281,4,135,55,510,3,228,2,18,23,1,41,78,112,52,0,224,0,35,5,53,4,1,0,158,76,214,1,6,14,44,0,18,8,4,101,0,3,11,15,96,6,62,11,149,4,27,6,23,5,2,13,0,47,25,5,0,43,69,83,1,2,1,13,18,3,137,1,4,17,3,653,9,19,23,0,0,0,1,2,0,0,15,11,22,0,1,23,4,1,646,0,15,0,0,0,21,1,0,6,167,0,2,1,0,4,0,4,0,0,4,0,0,0,5,0,0,21,1,28,28,2,2,13,0,3,0,0,1,0,16,25,13,4,4,7,0,5,0,13,4,9,1,3,2,0,0,3,45,0,3,0,7,0,2,0,11,1,1,0,0,3,0,2,4,6,0,0,0,0,0,0,0,27,0,0,114,1,0
